gene,module_color,kME_assigned,kMEblue,kMEbrown,kMEgreen,kMEturquoise,kMEyellow
Hrct1,brown,0.46050893280816174,-0.4141772635121879,0.46050893280816174,0.5280683167154087,0.34375682632001764,0.27241052528201964
ENSMUSG00000112274,brown,0.3457600225431358,-0.017238494088821974,0.3457600225431358,0.01601727479525536,0.009631499202075185,0.21007977806941205
ENSMUSG00000110077,blue,0.5394426829672315,0.5394426829672315,-0.18346756005168727,-0.32337887679077765,-0.13003454945421733,-0.12879531935394475
Ckap2l,grey,,0.05893368328567252,-0.15402674524573734,-0.09117041785645412,-0.0025370580139706133,-0.1726888305639258
St8sia2,turquoise,0.20142787821619165,-0.09729834838773908,-0.06556643870440437,0.029298014536402815,0.20142787821619165,-0.08576908755604658
ENSMUSG00000110419,blue,0.3755841999123009,0.3755841999123009,0.10059939341374058,-0.1076242685280021,0.07799059813758867,0.13721643822343593
ENSMUSG00000117421,brown,0.2310100491790746,-0.03570456902844124,0.2310100491790746,0.1889183640717657,0.0009244637134635448,0.15956354935974978
ENSMUSG00000110866,blue,0.1222216702601031,0.1222216702601031,0.027607864240082294,-0.07157609011432348,-0.008278561609259202,0.031909637230050435
ENSMUSG00000104154,blue,0.6835854213962949,0.6835854213962949,-0.1413639551427939,-0.40529339288503385,-0.07295361046996215,-0.0593241022813287
ENSMUSG00000108536,blue,0.32833162925211357,0.32833162925211357,0.05416819852199929,-0.008631980452219672,-0.0959700379529224,0.04475023603901467
ENSMUSG00000083268,turquoise,0.1176706140635335,0.10391316676163068,0.0439694575946205,0.1646727499245401,0.1176706140635335,-0.0704484952048031
Bloodlinc,brown,0.2952620954914109,-0.1847853395116577,0.2952620954914109,0.36586446653970195,0.010692836929409233,-0.018422722262177223
Tyrobp,brown,0.7960996156837312,-0.3978617647720741,0.7960996156837312,0.6280308884158521,0.07181478472716803,0.6023496806265867
1700101I11Rik,brown,0.2260031232091585,-0.06691938788323501,0.2260031232091585,0.12369995184298216,0.10208267775907189,0.21460901723811704
ENSMUSG00000110480,blue,0.40255537314754525,0.40255537314754525,-0.09861266077002163,0.015984229740536492,-0.06022311769948088,-0.06127559577971308
ENSMUSG00000108910,blue,0.7110539078860006,0.7110539078860006,-0.3079466615742403,-0.45612589277488,-0.08698960406164176,-0.1695784937608638
C1qtnf3,turquoise,0.4007350269615447,-0.052658396590906556,0.11727097345047365,-0.16624652135006715,0.4007350269615447,-0.02233983745405834
Bhmt1b,brown,0.3656529446363206,-0.5318889378770525,0.3656529446363206,0.2543046901450642,0.040708266710055716,0.0453501594678918
ENSMUSG00000108472,blue,0.2583474743397691,0.2583474743397691,0.014370026984504899,-0.07589885601173366,-0.005420553506964185,-0.03325639415561518
Neat1,blue,0.6173810371378982,0.6173810371378982,-0.4088887046678339,-0.28553204470100024,0.04026171098049041,-0.2338891278653333
ENSMUSG00000073492,blue,0.4806328165974613,0.4806328165974613,-0.025352405276452966,-0.24907502849890273,0.00020570275706290403,0.07878785937429877
Apba2,turquoise,0.13245196506045157,-0.2352278307581084,0.14464578563214658,0.33042019070604084,0.13245196506045157,0.021038269024721234
ENSMUSG00000104641,blue,0.7164236747871481,0.7164236747871481,-0.2652186290780849,-0.30830100803994176,-0.055841634883104695,-0.049489546344838604
Pierce1,turquoise,0.06575272995212492,-0.18882992278129795,0.20617725178505694,0.16013746928195507,0.06575272995212492,0.02444010566561688
ENSMUSG00000113102,blue,0.43716495217535734,0.43716495217535734,-0.09224140387582386,-0.20552179162710169,-0.058710803300943824,-0.09254676517076438
Gm15753,grey,,0.03925126269679191,0.11138131515863245,0.1402661322343903,-0.0012606500425190296,0.05536150949801565
Sh2d1b1,brown,0.33495966906906727,0.03803553777700396,0.33495966906906727,0.17187638291725493,0.08512557282249031,0.24208044501925308
Spo11,brown,0.16497675269144382,0.1024460163963182,0.16497675269144382,-0.004408625058824286,0.04949800811053054,0.14446227492269265
ENSMUSG00000113792,blue,0.8199153985466118,0.8199153985466118,-0.3099417468800047,-0.39660131856552816,-0.13916101834995925,0.035608021786885644
Dipk2b,turquoise,0.5650084107769905,-0.013218903061145624,-0.059971784933166454,-0.08476147759168752,0.5650084107769905,-0.14813427118584377
Relt,turquoise,0.43587070536653694,-0.27883522162082486,0.26523155095126705,0.4800491635415797,0.43587070536653694,0.19463237013144047
Try4,turquoise,0.14095950240854305,-0.14865187331082544,0.26243979673328205,0.05694275557355842,0.14095950240854305,0.11434987000584088
ENSMUSG00000103227,blue,0.7837368902302847,0.7837368902302847,-0.2679382564175485,-0.39247294436042646,-0.07895782687392566,-0.12530885360566346
ENSMUSG00000106557,blue,0.37265982765463435,0.37265982765463435,-0.14981918290949592,-0.20492438788918874,0.12038974639337938,-0.0814517592930987
Rab3b,turquoise,0.17859552398905587,-0.1930081079633182,0.17924200934031742,0.29382312499995566,0.17859552398905587,0.10682793304878128
Eps8l2,grey,,-0.16617880426985213,-0.2484836652795534,0.3090861353231947,-0.0803940104544212,-0.2109808858601683
ENSMUSG00000081103,blue,0.21732285679128951,0.21732285679128951,0.0936569759737192,0.046258319534097134,-0.05537880916257272,0.09813200323321927
Clip3,turquoise,0.2304178700011265,-0.03409988394924287,0.02608276744830857,0.05694435081890519,0.2304178700011265,-0.09389659915272504
ENSMUSG00000098055,brown,0.2954933636714792,0.09169196642618963,0.2954933636714792,0.24259090420831644,-0.024572520298375315,0.19249015148417442
ENSMUSG00000103000,blue,0.8205214070430201,0.8205214070430201,-0.22063947032285872,-0.3925424043832338,-0.14443246371929402,-0.1658532565552795
Tnfrsf18,brown,0.3678850839332916,-0.21965242877927893,0.3678850839332916,0.5331976005125805,0.025249152535598215,0.24823975020412517
Acvr1c,turquoise,0.23899849134072956,0.21785155838299217,-0.14827114216843396,-0.20318141202994625,0.23899849134072956,-0.011899545541169525
Lca5l,turquoise,0.16715013711529778,0.17086031582323205,0.032031264607413526,-0.06578817593588619,0.16715013711529778,0.08021189338617882
Eef1akmt3,grey,,-0.011418542647303033,0.017882399533104613,0.09895737015509568,0.00420096725915907,0.0692538492019781
ENSMUSG00000110751,blue,0.5388638734551361,0.5388638734551361,-0.0010842924319004,0.029989655843319595,-0.058075362525961044,0.1199015810419223
ENSMUSG00000105514,blue,0.4703145311662284,0.4703145311662284,0.021568192388754983,0.06448116314190791,-0.07816319436284314,0.07656326794305238
Ly6g5b,brown,0.29895963915023016,-0.03831102861565277,0.29895963915023016,0.31241705978906026,0.028170121570237173,0.19224473836928077
Cited4,turquoise,0.28442896560483677,-0.43946805727364363,0.21519600244089365,0.500928321940663,0.28442896560483677,0.06629740805770305
ENSMUSG00000113905,blue,0.8033707462705587,0.8033707462705587,-0.3944757021682204,-0.4984356629990221,-0.10666757607229,-0.2118093358019555
ENSMUSG00000110055,blue,0.2737452736290493,0.2737452736290493,-0.2310103623229022,-0.3214760576997625,-0.18105353070753016,-0.24709776062118557
ENSMUSG00000097998,blue,0.34612957374956765,0.34612957374956765,0.07147692725167216,0.11545253854860783,0.02769500455362159,0.02173314507162719
Icam4,green,0.6783763131068732,-0.4510360559795623,0.6262846357952169,0.6783763131068732,0.004711095682360613,0.461190604791384
Gm11944,blue,0.23377682446166442,0.23377682446166442,-0.18009023154206316,0.04820311693060773,-0.07639653161136827,-0.011526397419088728
Rpl13-ps1,yellow,0.18887390997246073,0.11811704361296212,0.11062580336380612,0.29396122687163256,0.03707427974852586,0.18887390997246073
H2-Q5,blue,0.03285822989835622,0.03285822989835622,-0.05216148735106024,0.05661904734030341,-0.18341135712020576,-0.09752754839681547
Plekhs1,blue,0.2125106148961628,0.2125106148961628,-0.030418463097871454,-0.10688101646719403,0.020792688527597834,-0.0020186034703488943
Slc35f2,turquoise,0.17359282762701797,-0.13803577543454568,-0.031458197434797795,0.026881742936049554,0.17359282762701797,-0.056147743808620094
Fchsd1,turquoise,0.11567895269497117,-0.10161103331603402,0.03915519600055665,0.2944263925249595,0.11567895269497117,-0.1150172772121278
Gm16998,blue,0.2239271121105674,0.2239271121105674,-0.24693818316694946,-0.2620065168974692,-0.07529652102666523,-0.3258650529427491
ENSMUSG00000106262,blue,0.518076730419329,0.518076730419329,-0.06113293986855956,-0.16849877563585478,-0.04594417419948385,0.0860845812825408
ENSMUSG00000105818,blue,0.8703362303874235,0.8703362303874235,-0.236119677543703,-0.3735815960864022,-0.15630075805701277,-0.06081480046059195
Arg2,yellow,0.45134198870127384,0.00371161402880838,0.4297588917619285,0.06479778628700657,-0.031423902157155674,0.45134198870127384
2010016I18Rik,blue,0.38924871676220085,0.38924871676220085,0.30944250077934526,-0.025164053208932224,-0.06658508187694683,0.27898897996172356
Synpo2,turquoise,0.8634847777236219,0.02621569400404126,-0.03216423628447005,-0.10011838544632694,0.8634847777236219,-0.11810059537244022
Gm12992,brown,0.36448679391615485,-0.11347669415083045,0.36448679391615485,0.46573745782690795,0.07431237076740439,0.18623216657070935
Wfikkn2,turquoise,0.6872408546334856,-0.16770412110703975,-0.056969741713424504,0.16797677387110901,0.6872408546334856,-0.07304113718189015
Gm5628,turquoise,0.20357771128591687,-0.07946382708267487,0.21377650022119457,0.2775442358157483,0.20357771128591687,0.11613835522458367
Zfp811,blue,0.45981675399614924,0.45981675399614924,-0.026163964275842326,-0.22783082313823105,0.19667669360230755,0.05451942177223245
ENSMUSG00000106443,blue,0.7799000278810185,0.7799000278810185,-0.17780420089291246,-0.2926698417425905,-0.04713121916043082,-0.11082942465080095
Zbtb32,turquoise,0.23328455386904512,-0.260407538692783,0.3267752586139125,0.36129221048712495,0.23328455386904512,0.16094938381826726
ENSMUSG00000107155,blue,0.6928732128949514,0.6928732128949514,-0.1800265779895038,-0.28739712174058035,-0.03541853381248604,-0.06947816074148822
Adrb3,turquoise,0.20518852480329955,0.2477920925937451,-0.048728395423204424,0.004059474418393312,0.20518852480329955,-0.054013286418773496
Depdc1b,turquoise,0.09567794951280599,-0.08545935037623155,0.02865760216507325,0.12831799437275912,0.09567794951280599,0.00950732999126086
Gm16174,brown,0.7618698127279211,-0.32410678318327996,0.7618698127279211,0.5720659894097603,0.01385106449746274,0.5725288739065124
Gprasp2,turquoise,0.17138127000819878,0.06849957492380357,0.10175605046597995,0.06411251199044951,0.17138127000819878,0.24547319920180072
ENSMUSG00000113250,blue,0.5676933478969324,0.5676933478969324,-0.1603903127480012,-0.33293441631587334,0.12365220918555525,-0.12405849598592973
ENSMUSG00000091661,blue,0.5711892246860559,0.5711892246860559,-0.07850672481869272,-0.16777045474782026,-0.08787398255804144,0.0993463087169914
1700061I17Rik,brown,0.3101343164122493,0.10836176168494495,0.3101343164122493,-0.1364549511636593,-0.1999380250073374,0.23593042296193675
Lrfn3,grey,,-0.4095569758883683,0.0926139620204954,0.5411507370868889,0.0034408130042596304,0.05303898769237634
Lcn12,blue,0.08647578702873428,0.08647578702873428,0.11666542656903689,-0.039502231927925624,-0.0731993641407603,0.01911770005450667
Gm7353,grey,,0.003365169527366569,-0.24684860720720828,0.08970947978607065,0.004682586312186681,-0.04482142229350073
ENSMUSG00000107531,blue,0.6098991918918079,0.6098991918918079,-0.003526762311250205,-0.19392710790286707,-0.07303868141630368,0.05833849636528095
ENSMUSG00000086916,blue,0.3832034750346164,0.3832034750346164,0.017328431677476854,-0.06178835412782649,-0.0009289889282044843,-0.014273442266283827
ENSMUSG00000112808,grey,,0.02566230891263524,0.01709402970120499,-0.17639923859473566,0.034249548680922975,-0.10683214848496722
ENSMUSG00000105986,blue,0.4713008736384581,0.4713008736384581,0.07056206880409961,-0.16829227625880516,0.11386047496736681,0.10224056426345005
Kcnd3,turquoise,0.42525528998253587,0.04675657036692756,0.12707552818205986,-0.03913153670534976,0.42525528998253587,0.023258533186709285
ENSMUSG00000083876,brown,0.18388437995334223,0.09298483013830262,0.18388437995334223,0.1865424481537465,-0.0362091849497127,0.1154230048387099
Adora2b,turquoise,0.2567481157872733,0.004030644545368654,0.11137645451778268,0.13211813669024736,0.2567481157872733,0.10889678963301729
4930417O13Rik,grey,,-0.05741424979175031,0.11312060128225293,0.05916946214809579,-0.06746613340381055,0.08203585291561288
Or2y16,yellow,0.208134208216302,0.15191253455258044,0.15336416125089078,0.13509506694386048,-0.02675352076841447,0.208134208216302
ENSMUSG00000109165,blue,0.526284677618486,0.526284677618486,-0.008081994362855538,-0.24463239668056913,-0.12329567326985191,-0.10993735107048835
ENSMUSG00000106680,yellow,0.34383878938486595,0.2406912956548656,0.1932440306387709,0.1505233754650932,-0.014813219879122121,0.34383878938486595
ENSMUSG00000118243,brown,0.5764577893952988,-0.30024818027846456,0.5764577893952988,0.38267780713025207,0.04600643176869821,0.34126773978617275
Mpped2,blue,0.18456088840746715,0.18456088840746715,-0.5037709473319177,-0.3153326591536685,-0.0543049924540427,-0.4396157870040414
ENSMUSG00000106515,turquoise,0.19408968884620825,0.253398342364361,-0.01802431117972714,-0.14752344439282905,0.19408968884620825,-0.039166248059168775
Cyp2a5,brown,-0.02685541681589005,0.08503106211213628,-0.02685541681589005,-0.10289587414952131,-0.15252424992899372,-0.11255940430050387
ENSMUSG00000102670,blue,0.7612891919742981,0.7612891919742981,-0.3227290542610473,-0.3666602081273212,-0.10617785731515764,-0.035400283001276296
Tmeff2,turquoise,0.5815245994091385,0.04250158422139897,-0.02039882387090907,-0.06077437137433561,0.5815245994091385,0.02016407493426542
Gm6967,grey,,0.053531262337451334,0.029317238886051727,0.03544722223632286,-0.03959356425526494,0.021471020546011285
Fanci,grey,,0.0481407786758887,-0.17606200316598303,-0.10624543708753069,0.01621446747693587,0.029727084516583433
Slc35g2,turquoise,0.2649948671279351,0.1218949591950184,0.12214574711529937,-0.11222269884212767,0.2649948671279351,0.05674022957443147
Ifi214,blue,0.35039232648548885,0.35039232648548885,0.08322272601068918,-0.12332005686367137,0.028899680202808593,0.21983893447449904
D830030K20Rik,blue,0.09837475545516076,0.09837475545516076,-0.024668368310452507,0.028360229084376007,0.02566849208286152,0.03395542578941064
ENSMUSG00000107054,blue,0.8298803499652275,0.8298803499652275,-0.26760586770926525,-0.3732562493951455,-0.04994052074154297,-0.08005053778613536
B3gnt5,turquoise,0.21831478267950669,0.31911791644369464,-0.08150845903113638,-0.20560814269219965,0.21831478267950669,-0.02995365640730282
ENSMUSG00000105877,blue,0.366420862716003,0.366420862716003,-0.14251283261471343,-0.3171672765134864,0.09903126661658168,-0.058217972255997646
ENSMUSG00000102302,blue,0.8797611640440053,0.8797611640440053,-0.30713479281186795,-0.4079200333337737,-0.14320130563248376,-0.10834738617783607
Noct,brown,0.11359475446773239,0.25826374162461146,0.11359475446773239,-0.13479251088426022,-0.03440623534797798,0.03043409725526867
Sertad4,turquoise,0.473864968448884,-0.004649124420477177,-0.11414485629742803,-0.030910335052022352,0.473864968448884,-0.05062604766949099
Lilrb4b,blue,0.3100237166832459,0.3100237166832459,0.12755694449632185,-0.12675046746235227,0.01288752308192717,0.14332960503760267
Gm15372,blue,0.8000373305918826,0.8000373305918826,-0.3006789391594925,-0.37342894287259937,-0.13741979944853497,-0.10184408296786455
Gm4767,blue,0.3239777620771391,0.3239777620771391,-0.3942936707169572,-0.28177050186009533,-0.06332792854279394,-0.003348515339367598
ENSMUSG00000112000,blue,0.3486866230112808,0.3486866230112808,-0.09248157931289658,-0.2662132238797942,-0.11460394050431041,-0.06537542693786426
ENSMUSG00000102474,blue,0.3577606513485315,0.3577606513485315,-0.04660456500433204,-0.019788720231918525,0.09460262500508584,0.03413013878760457
E230032D23Rik,brown,0.64114074878228,-0.05999512102215202,0.64114074878228,0.2778359582270944,0.03427160655972676,0.4879513538332057
ENSMUSG00000116226,blue,0.6056354553570387,0.6056354553570387,0.024880977969957734,-0.06461559830143536,-0.10827135116615419,0.08757829288716082
Leap2,yellow,0.7177760637795841,0.040590077368543545,0.6086615701917332,0.17823543295845,-0.15582676634116205,0.7177760637795841
Pcdhb8,grey,,-0.027140071633073665,0.06474209557870807,-0.05858930705623772,-0.08942010641567344,0.08151707150821016
Slit1,turquoise,0.31540946408824067,-0.2688362077206203,0.21759223071601846,0.399658644615828,0.31540946408824067,0.09407557095101572
ENSMUSG00000104030,blue,0.7945647534011197,0.7945647534011197,-0.2975471727901045,-0.3106127969689188,-0.10683484437795417,-0.08644722438839073
ENSMUSG00000102939,blue,0.7833541070117669,0.7833541070117669,-0.2647790538074181,-0.3596840683969948,-0.013659197452767315,-0.10376472554766751
Acbd7,brown,0.32842614377018164,0.018858473775601233,0.32842614377018164,-0.01482093085664318,0.13247220848465951,0.2785424173738744
ENSMUSG00000107970,blue,0.9180381085859014,0.9180381085859014,-0.3813423566454119,-0.47975225203589084,-0.1894100141369333,-0.15281483611068042
Ticrr,grey,,0.10184019891518753,-0.08713174148351287,-0.031833791903954384,0.06383297578657401,-0.06758220264532819
Adam32,turquoise,0.13572865512478427,-0.041565681900707196,0.21376955798096428,0.05434992893202192,0.13572865512478427,0.11033351673785177
ENSMUSG00000104432,blue,0.7249104333731954,0.7249104333731954,-0.32029136546262355,-0.37911002277889616,-0.05880145548150182,-0.012421289834949018
ENSMUSG00000099375,blue,0.434695589631755,0.434695589631755,0.07276077052730395,-0.20954566366656951,0.08510806327244952,-0.0018185477104702497
Rpl37a,brown,0.824738877370067,-0.47766310789797467,0.824738877370067,0.7035298298660395,0.03896606623165849,0.7021166328674536
Muc1,turquoise,0.14310209247336547,-0.10006360698522226,0.05641936512110663,0.2864843063217076,0.14310209247336547,-0.005202513190027646
ENSMUSG00000108802,blue,0.24560191981250423,0.24560191981250423,0.016087358014785124,-0.02631741449136442,0.11841807932700509,0.05252977985516556
A530076I17Rik,yellow,0.2733282634908515,0.12434239006417537,0.12452442454207889,0.01331148993242653,0.0020778475469596,0.2733282634908515
ENSMUSG00000084362,blue,0.4742379715072935,0.4742379715072935,-0.15595104538620827,-0.11542468255416626,-0.0073307147125731345,0.13487781660055934
Nupr1,turquoise,0.5947323212866689,-0.18440548041578592,0.17370886418215373,0.12364840429417924,0.5947323212866689,-0.0942678300630389
Sapcd2,brown,0.2613271529804492,-0.17550567610108148,0.2613271529804492,0.3801408752828597,-0.0864760064987342,0.2497925179559
ENSMUSG00000106757,blue,0.7641912085180668,0.7641912085180668,-0.31533410720836214,-0.4332504067134381,-0.12080820779186754,-0.12444878496458776
Rgs9bp,turquoise,0.3269020171093568,-0.05851650720818395,-0.04362265765665251,-0.11547492323302615,0.3269020171093568,0.04216221608179026
ENSMUSG00000104164,blue,0.7504604903162981,0.7504604903162981,-0.2525657253898091,-0.3588811711346563,-0.18625296684416887,-0.0840835712565289
ENSMUSG00000074178,turquoise,0.17528686461389595,-0.1382761489225374,0.17359909962773756,0.223543299959383,0.17528686461389595,0.06668411221179944
ENSMUSG00000085151,turquoise,0.33937212379811604,-0.042898019989521044,0.2512282880804563,0.22447801474177106,0.33937212379811604,0.260127265156277
ENSMUSG00000112397,turquoise,0.1333082556603993,0.12448994485891252,0.21257922461103052,0.038222873522869336,0.1333082556603993,0.15840997752536023
ENSMUSG00000093446,blue,0.2880743075386884,0.2880743075386884,0.14491110512802438,-0.09629679101189004,-0.1590183508784764,0.0898897968540159
ENSMUSG00000112744,blue,0.8152408661447431,0.8152408661447431,-0.15333517631986684,-0.2460862768278594,-0.14888493613643553,-0.01977697492452666
Lox,turquoise,0.43182109727698537,0.049910989378590474,0.10757700892796164,-0.06644283556542871,0.43182109727698537,0.23215158575490996
A2m,turquoise,0.09984713409263402,0.06834108189281143,0.03013402007085533,-0.16346953914895052,0.09984713409263402,0.07953268894249417
ENSMUSG00000102571,blue,0.7090824544540423,0.7090824544540423,-0.1822461234439313,-0.3306200384697522,-0.1288567679906848,-0.11458448055189431
Tmem72,blue,0.6185685336928392,0.6185685336928392,-0.2569237629550501,-0.4017409075277837,-0.05163231689230761,-0.10187858377286241
Matcap2,brown,0.35046303934077394,-0.08596315816594127,0.35046303934077394,0.12550920296815146,0.12782621870527874,0.23966507627697095
Gm5637,turquoise,0.08913706594396378,-0.11636982483732536,0.09155237039748035,0.24165088292388875,0.08913706594396378,0.09518735040937248
Tpx2,grey,,0.11749877448560879,-0.2491459475817038,-0.16081670447173121,0.009788727056231234,-0.10742282449344734
ENSMUSG00000112655,blue,0.319679826312499,0.319679826312499,0.09260451630716356,-0.2349967387194406,0.13748069968052032,0.05860432177905965
Rpl38,brown,0.9297157863151652,-0.34427079576860475,0.9297157863151652,0.4116385012141466,0.026267073893093122,0.5994118284635672
Teddm1b,blue,0.3806447305500885,0.3806447305500885,-0.28173322710632803,-0.31195613287316704,-0.09848618367811154,-0.10165584684912715
Gm18087,blue,0.3217927956843085,0.3217927956843085,-0.08192561533307964,-0.03426502789013788,0.00646821612544452,0.020028028874377178
Gm41584,grey,,0.034113817575612305,0.04463761311776896,0.1166062063903114,-0.05727113996921534,-0.04708741438534038
Sycn,turquoise,0.19397599170499094,-0.14590336882971544,0.1802195442443822,0.09174841613937214,0.19397599170499094,0.057628706529128784
H2-M6-ps,brown,0.373588776491603,-0.1586051278319808,0.373588776491603,0.31640673922166096,-0.035098090932224164,0.06317798851396549
ENSMUSG00000064339,blue,0.5450618114311255,0.5450618114311255,0.0656553317559208,-0.3556464218420352,-0.03799893756397992,0.17584308279127003
Gm6545,blue,0.4473258771430657,0.4473258771430657,-0.5713100949473925,-0.36794574492154253,-0.1886584512122631,-0.27314437962345517
ENSMUSG00000102194,blue,0.6574029615987029,0.6574029615987029,-0.27824550174275375,-0.3731417144113804,0.005198748195280578,-0.13924732560752745
Ncapg,grey,,0.24640329979167752,-0.11843189410520216,-0.16059256652668785,-0.03172202991108791,-0.0005018486930866625
Col15a1,turquoise,0.2579336565865384,-0.07606685858790026,-0.36018216044804174,-0.05311883606106763,0.2579336565865384,-0.28863206431842353
ENSMUSG00000102868,blue,0.4004934095788046,0.4004934095788046,-0.04717631567895425,-0.09002229795782196,0.041280204503949064,0.045330772644905704
Cyp3a57,blue,0.2219516939930048,0.2219516939930048,-0.303189816359082,-0.2229877779991951,-0.04788948546216686,-0.14429460592497526
ENSMUSG00000110142,blue,0.6260490977980875,0.6260490977980875,-0.13796104662290873,-0.3523586386671933,-0.06326797938651216,0.11374776802162624
Saxo2,turquoise,0.1834065732014587,0.02217181476526414,0.2441967272002818,-0.06478537097603432,0.1834065732014587,0.12035820684110073
Tmem52,turquoise,0.9284936853428788,-0.1389246122564306,-0.006887908859172973,0.06126455812091459,0.9284936853428788,-0.10434169930961022
Gm15880,blue,0.13983844862236258,0.13983844862236258,-0.07489811979159816,-0.05043300356110009,0.03249399130103798,-0.00642229013897884
Gm32540,grey,,0.08881381297652824,-0.12142563304929216,-0.1124131827283113,-0.046018947420420106,-0.10898008686170424
4930513N10Rik,grey,,0.0423671758595646,-0.06582816464937069,0.04542048662905093,-0.08382661017948301,-0.042645562125896756
Cstpp1,yellow,0.7975503752015016,-0.15910047068620917,0.6815792079574413,0.336288141356355,0.03904068875108491,0.7975503752015016
ENSMUSG00000106815,blue,0.7047916743527807,0.7047916743527807,-0.18520108188469558,-0.2805284693576357,-0.10787919564637732,-0.03378353212620508
Stx1b,grey,,0.21518451389963722,-0.2564795455426858,-0.08663182244604059,-0.12433386304826864,-0.26499842164436566
Plaat1,turquoise,0.9173287283329046,-0.07187432865133203,-0.03506552231048685,-0.018183003230513285,0.9173287283329046,-0.08304239307318623
ENSMUSG00000096498,yellow,0.18394911010626733,-0.002776066426051117,0.08493099955396047,-0.01574084881929496,0.044118997541869924,0.18394911010626733
Tgfbr3l,blue,0.5115131203424537,0.5115131203424537,-0.1110739400751595,-0.14985884843199412,-0.038122671196453725,-0.16839727816845734
ENSMUSG00000116707,blue,0.46125817851521245,0.46125817851521245,-0.0582099468568628,-0.1516005536073266,0.026605613416488934,0.03336860616376814
ENSMUSG00000118324,blue,0.1745078089525572,0.1745078089525572,0.11021720135847214,0.010834887510186903,-0.05846862219715354,0.07786791666061767
Gm9530,blue,0.539143599810844,0.539143599810844,-0.09982709187805869,-0.2583412563476114,-0.11599560282230238,-0.14605726313219536
ENSMUSG00000096111,blue,0.235456624238269,0.235456624238269,-0.30070673831544176,-0.20615906954946045,-0.07437676875911564,-0.05785144297457246
ENSMUSG00000109268,blue,0.3409480518927687,0.3409480518927687,-0.05204107138766097,-0.1775026718249158,-0.08353394256901937,-0.03608958990378002
Ppp1r3c,grey,,-0.09489119732538086,-0.03941299276199487,-0.0005785917221322619,0.1711783921088061,-0.028024320405203543
ENSMUSG00000093507,grey,,0.032377459170112685,0.1083743118614864,0.11209248418045822,0.03982197423359935,-0.12626951872456654
ENSMUSG00000052769,blue,0.08255109262771705,0.08255109262771705,-0.13737921667061842,0.02931804821805223,-0.007294931556278336,-0.07996271995577703
ENSMUSG00000083863,blue,0.47076784657771475,0.47076784657771475,-0.02796295079909124,-0.370198471378748,0.023055948926517654,-0.04777153223576578
ENSMUSG00000111857,grey,,0.05431371477052041,-0.049628491622426,-0.04501907821615072,-0.06578893900975984,-0.042202365143745736
ENSMUSG00000045799,turquoise,0.09968255791109344,-0.4037891231033505,0.2320810752286072,0.22148058572165202,0.09968255791109344,0.046364508936824596
1810073O08Rik,turquoise,0.15768691253501324,-0.010296278376521771,0.15273181526807594,0.075018924285464,0.15768691253501324,0.05986485375067408
Sectm1b,blue,0.08136839846381229,0.08136839846381229,-0.43965489346819964,-0.12087265536990144,-0.10930703827902853,-0.3552640914303076
Cyp4f18,green,0.6067480969131986,-0.22670133238451776,0.3128094648994332,0.6067480969131986,0.15693651223873628,0.33285501367284354
Mmp8,brown,0.4569026085396828,-0.017352266171124026,0.4569026085396828,0.11461542867492668,-0.0017558306680068388,0.2513097866068568
ENSMUSG00000114929,turquoise,0.11136722869033143,-0.06745465619615847,0.0737669787751381,0.006309870530395684,0.11136722869033143,0.11656861562336965
ENSMUSG00000044633,brown,0.4091758995738141,0.061684681897293654,0.4091758995738141,0.05415826857848562,-0.0455907787427309,0.3376491041467472
C2cd4d,green,0.54168022125218,-0.3278289596375981,0.23827721968102752,0.54168022125218,0.01570988908997129,0.21691191826450454
ENSMUSG00000110634,blue,0.39249853690821873,0.39249853690821873,-0.13698365281172165,-0.31315869394850093,-0.09108487189658983,-0.08141266696011472
ENSMUSG00000086873,blue,0.2703587083477973,0.2703587083477973,-0.03811379802460751,-0.07672590348227527,0.08970712982467673,-0.03938769124674236
Rasl10b,turquoise,0.22054464848914684,-0.318311530940734,0.1325401632815396,0.20490745110739106,0.22054464848914684,-0.061976202465713795
Gm8451,brown,0.29915074693392796,-0.04538830218633642,0.29915074693392796,0.13790045434372758,-0.004111376067353926,0.06428023021384359
Mir703,blue,0.2672821002373801,0.2672821002373801,-0.025166579470435785,-0.012793025307360904,-0.04615608653066556,0.10084697121867402
ENSMUSG00000086298,turquoise,0.8932893124273241,-0.07785334862489204,0.03606704898240043,0.003701611194089346,0.8932893124273241,-0.0002255422111683412
Tesc,turquoise,0.22883689149197822,-0.26602215382022376,0.27214686125779014,0.4237474703956191,0.22883689149197822,0.18035558564426568
ENSMUSG00000115570,blue,0.6973920445658883,0.6973920445658883,-0.2621119420646701,-0.26818770569231,-0.08175203146030524,0.008416595842096964
Iglv2,yellow,0.24045657979666848,-0.14137049228502555,0.14687385501492053,0.09308842898898842,0.06407575951884616,0.24045657979666848
ENSMUSG00000108526,blue,0.5350501190107075,0.5350501190107075,-0.050723860820726226,-0.020293781409813614,-0.03901388636781215,0.05910243231055356
ENSMUSG00000104391,blue,0.568336826350755,0.568336826350755,-0.1180560875957114,-0.24335984960170187,0.0157542723570364,0.008678599497598779
Hmgb1-ps5,blue,0.21939375308489428,0.21939375308489428,0.012094140012208099,-0.17022203362601895,-0.06717823443943884,-0.06940604503960665
Aacs,green,0.4162896694987175,-0.31845121831747025,0.09852338745951578,0.4162896694987175,0.04311127671146901,0.10713408806563576
