"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"KEGG_MEDICUS_REFERENCE_MGLUR5_CA2_APOPTOTIC_PATHWAY",0.150684931506849,0.51362721785257,0.158514105424824,-0.420732409850048,-1.29166667288932,21,"kegg","Slc25a5; Apaf1; Vdac1; Slc25a4; Casp7; Cycs; Itpr3","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION",0.337325349301397,0.650793650793651,0.101350743797099,0.35680442469186,1.09664001918731,19,"kegg","Aurka; Mapre3; Mapre1; Tuba8; Tubb4a","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_DEPOLYMERIZATION_AT_THE_MINUS_ENDS",0.962886597938144,0.977637495161242,0.0487989701682839,-0.203699270397135,-0.575380743149066,16,"kegg","Tuba1b; Plk1; Tubb2a; Tubb3; Tuba4a; Tubb2b; Tubb1; Tuba1a","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_NUCLEATION",0.527306967984934,0.759322033898305,0.0732558655828455,-0.303162914694763,-0.961960698177835,23,"kegg","Cdk5rap2; Nedd1; Tubgcp5; Tubgcp3; Tuba1b; Tubb2a; Tubb3; Tuba4a; Tubb2b; Tubgcp2; Tubb1; Tubgcp6; Tuba1a","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_MICROTUBULE_RHOA_SIGNALING_PATHWAY",0.826262626262626,0.910575139146568,0.0549073703290958,-0.256614148336158,-0.745043075725065,17,"kegg","Rhoa; Tuba1b; Tubb2a; Tubb3; Tuba4a; Tubb2b; Tubb1; Arhgef2; Tuba1a","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR",0.562962962962963,0.780722891566265,0.069119845655101,-0.281470704376424,-0.925579333597022,26,"kegg","Rpa3; Exo1; Pms1; Rfc5; Pold3; Pole4; Msh3; Msh2; Pcna; Mlh1","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS",0.0305561741197749,0.307646251101897,0.352487857583619,-0.364273313175271,-1.41312119265438,57,"kegg","Ucp1; Ndufaf1; Sdha; Cox5a; Uqcrfs1; Sdhd; Ndufa4; Cyc1; Ndufs4; Ndufs1; Cox11; Ndufc2; Ndufaf4","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_NUCLEAR_EXPORT_OF_MRNA",0.231053604436229,0.572727272727273,0.120985142145252,-0.348269907623193,-1.17526983179763,29,"kegg","Nup160; Nup93; Nup88; Nup107; Ranbp2; Srsf7; Srsf3; Nup37; Nup35; Gle1; Alyref","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS",0.870517928286853,0.946990033346028,0.0518457624865066,0.246647175816801,0.705324982331267,15,"kegg","Man1b1; Mogs; B4galt1","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE",0.820116054158607,0.908436244606457,0.0532386494755899,0.249897898004713,0.740150199680272,16,"kegg","Cenpt; Itgb3bp","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE",0.575150300601202,0.780722891566265,0.072003313661988,0.306118568855035,0.924190011933555,18,"kegg","Cenpt; Spc24; Mis12","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION",0.294444444444444,0.612714833972968,0.105125131597001,-0.328342646478224,-1.1145402873076,30,"kegg","Rpa3; Mcm6; Mcm7; Rfc5; Mcm3; Gins1; Prim1; Pole4; Pcna; Gins3; Pole3; Mcm4; Pola2","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S",0.478,0.736213893530676,0.0815265143256594,-0.354432042769893,-0.993943588261538,15,"kegg","Atm; Rb1; Ccnd1; Atr; Ep300; Tada3","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_P4_PR_RAS_ERK_SIGNALING_PATHWAY",0.19,0.5472,0.141225119642531,-0.451329443524901,-1.26567565133061,15,"kegg","Sos2; Mapk1; Ccnd1; Grb2; Src; Kras; Map2k1","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PLCG_CAMK_SIGNALING_PATHWAY",0.0358816173519453,0.336975189044356,0.321775918075361,0.539230522054097,1.61502213410585,17,"kegg","Calm3; Calm1; Camk2b; Camk2a; Pdgfa; Camk1; Pdgfb; Camk4","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
