gene,mean_z,n
HAUS2,-0.29142334785854235,7
9130221H12RIK,-0.2916064331952834,7
SCML4,-0.2916101792216155,6
ZFP934,-0.2917082894647792,7
TNFAIP8L3,-0.2919103229093415,7
OLFML2B,-0.29194437181822785,7
MIDN,-0.2919673539207048,7
MPIG6B,-0.29203141271644983,6
DNAJC9,-0.2920431236680968,7
TRIM30C,-0.29205575835610187,7
SAP18B,-0.2920599991520096,7
SNORD3B-PS1,-0.2922132211961408,2
MAOA,-0.2923089893839566,7
HRH1,-0.29231462812932435,6
CCL7,-0.2924643000119708,6
GM3055,-0.2925256413859797,7
POGLUT1,-0.29253273667437757,7
LRRC66,-0.2925837184613726,5
GABBR1,-0.29267682097508907,7
OR5B94,-0.2926963999593177,3
TIPARP,-0.29276946582236,7
GM4853,-0.2929338281782394,6
MARCHF7,-0.29299256261251244,7
H4C18,-0.29321157883142807,7
1500009L16RIK,-0.2932726682898191,6
MED12,-0.29327759954002836,7
WFDC12,-0.2932803744510301,4
SNAP47,-0.2933439317028789,7
LAMTOR3,-0.29339727306533375,7
COG2,-0.2934070513133544,7
NENF,-0.2934381275741768,7
HMGB1,-0.2934702404017961,7
GM94,-0.2935132585187506,3
PCBP2,-0.2935501786686257,7
HCLS1,-0.2935592236485604,7
MRPL50,-0.29356318815270294,7
NUDT13,-0.29360881536013295,7
CUEDC2,-0.2937128495189079,7
COLGALT2,-0.29373208568067427,7
CBX6,-0.2937759809600672,7
AACS,-0.2937791507293322,7
UGT2A2,-0.29384775293020177,2
H2AJ,-0.29388915784750075,7
TNFSF10,-0.29392523703489626,7
SYF2,-0.2939645403421993,7
ST8SIA4,-0.2941413309687951,7
CAPG,-0.29417512720589983,7
NUDT21,-0.29430423580421705,7
GM3375,-0.294318472821255,7
ZFAND2B,-0.2943530928940951,7
MZT2,-0.2944297399100755,7
DNAJC10,-0.2945247344280526,7
AKP3,-0.2945542113879715,3
POTEGL,-0.29475585005291755,3
FNIP1,-0.2947907801142318,7
MYADM,-0.29481755908035917,7
DUSP6,-0.29491227017192523,7
LRRC6,-0.2949814126432199,2
GM24507,-0.2950616494841832,5
TMEM51OS1,-0.29508365448681395,7
IGLV3,-0.29509313610035287,6
ITM2B,-0.29512017345996316,7
AP3M2,-0.2952225308223566,7
OOSP1,-0.2953998108651028,3
GM16011,-0.2954028754043321,6
GBP2B,-0.29553310806268335,7
TM6SF1,-0.29556749895323936,7
SH3GLB1,-0.29569060823325394,7
ARHGEF39,-0.2957263532118167,7
KIF20B,-0.2957901796124645,7
BCO2,-0.29580499080737965,7
CYB561D2,-0.2958118840719283,7
MAPK11,-0.29586635008955675,7
PTK7,-0.295901304355874,7
UPP1,-0.2960547711748875,7
CD300LG,-0.29609350301736803,7
DBNDD2,-0.2962210588131898,7
ALYREFFM1|GM29669,-0.29628576925621947,2
ENPP6,-0.29632231520107805,7
ALB,-0.29636710239554886,7
VSNL1,-0.29639169480508804,4
RBX1,-0.29640453211032497,7
ZFP960,-0.2964356445271054,7
NIM1K,-0.29653342118751536,7
NANOS1,-0.2965766245036222,7
PHF13,-0.29663495632384157,7
LIPA,-0.2967607138088673,7
HGD,-0.29693706034621165,7
CACNG7,-0.29697086480164697,7
D630033O11RIK,-0.29717070623666836,7
LRRC42,-0.29720297336211277,7
UGT1A6B,-0.2972611942278549,7
H4F16,-0.29733182815115283,4
GPR68,-0.29738340227256516,6
SPRY2,-0.2975022541762144,7
ATP5MK|GM35857,-0.2975686951879806,3
ADTRP,-0.29759152831209257,7
MACROD1,-0.2976062805437212,7
MANSC4,-0.29762753186612434,7
RLBP1,-0.29767136030725616,4
5430403G16RIK,-0.297673068279116,3
ALG11,-0.2978004700514626,7
CLDN17,-0.29782297044081324,2
BC016579,-0.2978634229356827,6
GM44851,-0.2979423051034244,6
RNASEH2A,-0.29800385186560835,7
MFSD9,-0.2980217115399758,7
SNW1,-0.29807840739694463,7
CYP2F2,-0.2981886816813572,7
TTC8,-0.29832980779612245,7
TMEM165,-0.2984782710831361,7
GM26316,-0.29876672461437814,3
SLC25A26,-0.29887971674612557,7
RNF39,-0.29889682671242657,7
ROM1,-0.29894412613773697,7
RNASEK,-0.29897548929246137,7
LIN7B,-0.2990051753529564,2
TTC3,-0.2990307145140016,7
SNHG11,-0.29906184422305193,7
ARHGEF15,-0.2992060408004919,7
RTN1,-0.2992608405412666,7
DTNBP1,-0.29930455522703203,7
2310039L15RIK,-0.29934512668687685,5
FAR1,-0.2994360262786537,7
STAU2,-0.29944919121806207,7
CHIC2,-0.2995585859618752,7
FBXW4,-0.29960720617797115,7
SLC35A4,-0.29965455504112815,7
GPNMB,-0.2996563180648795,7
CD248,-0.2996805159021938,7
LCE3C,-0.299687041827004,3
PIGR,-0.29978551510433943,7
PPCDC,-0.2998201821044769,7
GTSE1,-0.2998268418919276,7
GM23303,-0.2998438280370522,3
KRBOX5,-0.29992422036103683,3
GM13427,-0.3001196909152797,6
SAMD14,-0.3001443631715193,7
GM9104,-0.3001757491309395,4
LOC118568338,-0.3001937579605576,5
DOK1,-0.3002866776717221,7
KLHDC3,-0.30029091163680377,7
GM26175,-0.3003272516737522,5
PCDHGA4,-0.3004129055512551,7
TCTA,-0.3005114775159409,7
PRDX2,-0.3005165832142805,7
HADHB,-0.30052253023900327,7
IL21,-0.3006251558593153,2
PAFAH1B3,-0.3007367818088372,7
NAT14,-0.3008158876923135,7
LCK,-0.3008927142695957,7
GAB1,-0.3009386434702595,7
4930555A03RIK,-0.30094925940803113,3
TEDDM1B,-0.30106078389985413,6
DUSP9,-0.3011199976234094,6
GM5088,-0.301250024501328,6
IGKV3-5,-0.30125698862313993,6
COX4I2,-0.3013610716757739,6
LYZ1,-0.30145106817959344,6
SERTAD2,-0.30154469267802947,7
SMIM6,-0.30157693539204466,7
CLIC5,-0.30160590225063105,7
COL16A1,-0.3016214956742863,7
HSPA1L,-0.30166813942318804,7
RAP1B,-0.30199942685084125,7
ITGA2,-0.30201143567935673,7
SRI,-0.30204991594022135,7
CYP3A41B,-0.30219723265816495,6
PRR5,-0.30228943927605273,7
MAPKAPK2,-0.3025172662777579,7
IGF1,-0.30268464733951184,7
PLIN3,-0.3026862342735885,7
ISCA2,-0.30276809151685447,7
GHRL,-0.3028289116241929,3
DNPEP,-0.3028997825711724,7
GM10155,-0.30292231072708653,5
LCE3A,-0.3029767811683689,3
SLC35F6,-0.30298299269414264,7
TMTC4,-0.30303919002790636,7
NDUFA13,-0.3031668563981787,7
3010003L21RIK,-0.3031744122322109,7
IL21R,-0.3031998886643585,7
NUP133,-0.30320273476739207,7
ACER3,-0.3032959101976572,7
GM13680,-0.3033974052069975,7
WFDC2,-0.30346394153917977,7
CTBP2,-0.3035614874082548,7
GM4013,-0.3036663187055106,7
SLC10A3,-0.30375148149123193,7
SNAPIN,-0.30385463649990196,7
IL17RA,-0.30386836987778293,7
BCKDHA,-0.3039434239005438,7
4930481A15RIK,-0.3039911214535701,7
MRPL2,-0.3041377003428281,7
CACNA1A,-0.30419587084315564,7
RPL21,-0.3041965683952372,7
TMEM198B,-0.30420458787990545,7
SLC16A7,-0.30420730410540037,7
GPAT3,-0.30437388865355813,7
2310016G11RIK,-0.3045816794798044,2
PIP4K2C,-0.30468889809133143,7
SNORD16A,-0.3046983847769195,2
NDC80,-0.3047468830743093,7
GM13292,-0.30492495589465524,6
TBXA2R,-0.30508637548296846,7
IFITM2,-0.305212122682855,7
IFNGR2,-0.3052438102575811,7
PEX13,-0.3053229502663495,7
NDST1,-0.3053867834810443,7
MATK,-0.3054198316715219,7
FAM122A,-0.3055025251668204,4
FUT10,-0.3055077567094627,7
AI463170,-0.30552519601950573,7
THAP7,-0.30560707187606234,7
IGKV3-4,-0.30567013541968663,6
DDAH2,-0.30574420610334474,7
SPICE1,-0.3057892211734311,7
TMEM234,-0.30584828355111504,7
AKR1E1,-0.3059112230653605,7
SPATA6,-0.3061098420433507,7
SFTPD,-0.30613003959147284,7
OAZ2,-0.3061918856328298,7
TIMM21,-0.30634713052411716,7
GM3604,-0.3063534948825033,6
OSGIN2,-0.30637867677087854,7
RASGRF2,-0.3066773200477747,7
PDLIM4,-0.3066849724315769,7
IGKV3-2,-0.3068425765316271,6
TCEANC2,-0.3068795623077657,7
DOK2,-0.3069049616077794,7
1600014C10RIK,-0.3069836175529203,7
IGKV12-41,-0.30700898361584755,6
IGKV10-95,-0.3070841582401115,2
RADIL,-0.3073121094812091,6
SLC9A9,-0.3074373393831781,7
MTERF4,-0.3074850689436052,7
ERCC6L,-0.30753691584253584,7
SF3B5,-0.30753768451643376,7
GM7353,-0.30776517644285656,3
LILRA5,-0.3078015298076319,7
NRM,-0.30780869272046246,7
MARCHF2,-0.3082988318906313,7
GASK1B,-0.3083615469946035,7
H2-T22|H2-T9,-0.30836818735119903,3
OIP5,-0.30845215748759064,7
TBC1D16,-0.3084756060275054,7
OLFR703,-0.30852882076333743,2
ENOX2,-0.30868596919969254,7
THA1,-0.308698477122098,7
TMEM202,-0.3087203182068344,6
FRG1,-0.30873062788141076,7
TONSL,-0.30876567043590614,7
DPYSL2,-0.30881821188264186,7
ZFP358,-0.30884235089643397,7
C920006O11RIK,-0.3088491492554244,7
PIPOX,-0.3088748454512479,7
TBC1D17,-0.30887536995958814,7
E330011O21RIK,-0.30889170063450894,7
TRAPPC6B,-0.30893968755030005,7
ARHGAP19,-0.3089432608858621,7
PTGIR,-0.309015366291374,6
GINS4,-0.3093848700849787,7
GM6195,-0.3094538943612535,4
PADI4,-0.3094581699874208,6
METTL25B,-0.30952225678059414,3
CANT1,-0.3095248427030174,7
KANSL3,-0.3095464761271639,7
MIIP,-0.3095795753105269,7
SDSL,-0.30964301765323593,7
MOSPD1,-0.3097075422562932,7
TMEM167B,-0.3097511715088403,7
DNAJC15,-0.3097971725411428,7
PLCG2,-0.30988037429346604,7
DHX37,-0.30990561135943345,7
2810025M15RIK,-0.30998817649785554,7
SERPINB9,-0.31000969585634597,7
PYCR1,-0.3101285718173708,7
ATP5B,-0.31027834268497223,4
CTSC,-0.31035101651204056,7
CD209F,-0.31041257429926217,7
GM12184,-0.3105206006524909,4
PSENEN,-0.3105381642867574,7
1810041H14RIK,-0.3105546716354978,7
YEATS4,-0.31060720280631066,7
CACNA1S,-0.31062784672256866,6
ADGRL1,-0.3106725725561921,7
SAMD5,-0.31075726009789584,7
SVEP1,-0.31083897833502167,7
STMN2,-0.31089893695214776,6
LGALS7,-0.3109062700376587,4
MORN5,-0.31091920624456293,5
PDCD1,-0.31099919029351386,6
ADAT2,-0.3110445450284753,7
5430437J10RIK,-0.3111596727782917,6
MAVS,-0.31120350045282674,7
RNF138,-0.3112590070759541,7
GM2093,-0.3113229265002581,6
PDE11A,-0.3113384580366417,6
SPTBN2,-0.31137595546651714,7
SNORD14C,-0.3113788751385228,2
GM8730,-0.3113954674000451,7
GANAB,-0.31149057191775226,7
ABHD16A,-0.3115859495669349,7
MYG1,-0.3116124032188215,7
CYTL1,-0.3117372060254791,6
SLC27A6,-0.3117418339751284,7
GALNT7,-0.31180947362711214,7
NAF1,-0.31185917742822017,7
APIP,-0.31191963824485164,7
HOGA1,-0.31196932401970007,7
GALM,-0.31201587172082024,7
CSMD1,-0.31201731864914733,6
SUSD2,-0.31213214382922977,7
2700046G09RIK,-0.31214988011346456,4
GM26748,-0.3121752486197277,2
ASAH1,-0.31245361933627475,7
PCDHB10,-0.31245572611332006,6
TAP2,-0.31245703785936824,7
MKRN3,-0.31247222045205536,7
LCE3E,-0.3125532033220098,3
FREM1,-0.31261726187830213,7
ACKR1,-0.3127118311815989,7
SLC38A10,-0.31286449769890395,7
GLCE,-0.31289966022244003,7
MSX1,-0.31293446519503376,7
CASK,-0.312997046106628,7
SCAP,-0.31302578846815227,7
2810408I11RIK,-0.313096684338923,7
CLCN4,-0.3132891548743152,7
OR5M11B,-0.3133831955697647,3
CYP2C67,-0.3134602229873011,7
CCN1,-0.31354428159387354,7
MCF2,-0.3137179084161935,5
MRPL40,-0.3138104672546943,7
LY6C2,-0.3141306824100286,7
AGAP3,-0.3141345322292866,7
BACH1,-0.3142025431981164,7
BOC,-0.3142585423167182,7
COMMD5,-0.3144321211270648,7
GM50270,-0.31450215588662933,2
NQO2,-0.314661486740845,7
KCNK5,-0.31467931422348966,7
FABP7,-0.31476616915097333,7
SNX12,-0.3147672680702285,7
PIRA1,-0.3148268479037352,7
RIPOR3,-0.31483473030595144,7
ASPRV1,-0.31497282866115195,6
DCUN1D4,-0.31501221136880997,7
CLEC1A,-0.31509553346482827,7
MSMP,-0.31514654967610767,7
GM9493,-0.315280834040062,7
KARS,-0.3152953971279467,4
SERF2,-0.3153619244328959,7
JPT1,-0.3154426305556481,7
GM16299,-0.3155305197668237,7
CD55,-0.3156513662670964,7
IGKV4-59,-0.31567209145285274,6
ADAM22,-0.3157148131186049,7
CREG2,-0.3157565704538763,3
TSPAN14,-0.31576789027953694,7
CTSL,-0.31582042764125046,7
OSGEP,-0.31587685293811835,7
ELK1,-0.3158906777463824,7
BIN2,-0.31604626708267614,7
CTU1,-0.316072400708553,7
FBXO27,-0.3161196784543207,6
GM14231,-0.3161333377380813,4
SIKE1,-0.3163333126950227,7
CRTC2,-0.3165382939061804,7
PPOX,-0.3167693073792887,7
RNF103,-0.31679453946616676,7
PLAU,-0.3170277722923353,7
H3C3,-0.31706621873331103,6
FOXM1,-0.3170706298881368,7
UBE2W,-0.31712902827241857,7
PRXL2A,-0.31714529456157864,7
XNTRPC,-0.3171626253098979,7
TXNL4B,-0.3172148721260401,7
RPL19-PS11,-0.31725940749633486,7
RNASEH2B,-0.3173154090302909,7
F2RL3,-0.3175647604730843,6
FKBP14,-0.3175653271618871,7
TMEM39B,-0.31762355165334466,7
MINDY4,-0.3176282649611755,7
GM25663,-0.31764995609433794,3
ACADSB,-0.3179508002028223,7
H3F3B,-0.31813997076128825,7
GNAI2,-0.31814588868383903,7
ADAM9,-0.31817936456622514,7
FAM241B,-0.3181888827628571,7
STK32B,-0.3181889396600539,4
GM17222,-0.3182906743918167,4
PTGDS,-0.3185832955598599,7
HAMP,-0.31865591989157366,7
CASP3,-0.3186702828260164,7
D17H6S53E,-0.31869354667768135,7
CBARP,-0.31874886136378106,7
VSIG10,-0.31879786595254195,7
CNRIP1,-0.31886187730706,7
PEF1,-0.31895368067465596,7
TMEM185A,-0.31901225032198643,7
IGKV13-84,-0.31901902564527446,4
PAPSS2,-0.3190732356185314,7
RAB20,-0.3190750420189062,7
IL31RA,-0.3192126274225072,3
SPTBN4,-0.31921971666625976,6
B9D1,-0.3193400781116917,7
TMEM123,-0.31952960361003085,7
PDLIM3,-0.31953080134951223,7
NAA38,-0.3195396466068594,7
WDCP,-0.31969097963805104,7
KLRB1,-0.31991443957093046,2
4930577N17RIK,-0.31994535097316273,7
9030619P08RIK,-0.3199732971479766,7
PROX1OS,-0.31999308261410186,7
NCAPG2,-0.32000128592988386,7
UBE2E1,-0.3200087935550696,7
KCTD10,-0.32011666693571617,7
AMZ1,-0.32011759522413297,7
KCNK13,-0.32019064532778624,7
FBXO3,-0.3202541766603507,7
1500011B03RIK|2610524H06RIK,-0.32043620653114585,6
CD96,-0.32047375241266274,6
AMY2B,-0.3204779784750347,4
2900052N01RIK,-0.32050196614011056,3
PIWIL4,-0.32075946687152124,6
GM5638,-0.32084201162787995,2
GM22488,-0.32085204696931335,5
C1RB,-0.3208651348049138,6
CREB3L4,-0.3208673935736631,6
CXCL5,-0.3210673592989288,5
MAP4K1,-0.3211785983780194,7
KLK1,-0.32119067193493844,6
ILF2,-0.3214859838990753,7
TAS2R141-PS4,-0.3214931495352552,2
FBXW10,-0.32150018854655504,6
2010001A14RIK,-0.3216676171877489,7
STRIP2,-0.32167008251533685,7
JAM3,-0.32169027557785856,7
CCL17,-0.32197039617280526,6
GM6252,-0.3220105974504519,3
CCDC74A,-0.3220212477710978,4
PRICKLE4,-0.32211627157476214,7
ERGIC2,-0.322139779438638,7
HBB-B1|HBB-BS,-0.3221558942375334,6
GLMN,-0.3221974748619965,7
CERS4,-0.32230883566857094,7
CABLES1,-0.32236689764492615,7
NTN4,-0.3225113778463297,7
FAM229B,-0.3226510444301674,7
SV2C,-0.322710557434518,6
MAD2L1BP,-0.3228168458078026,7
NDUFB4C,-0.32283747879643937,7
GM25313,-0.32285820054731984,2
CD14,-0.3230201673848782,7
CBX7,-0.3231505414513626,7
EDNRB,-0.3231884832466835,7
GM20125,-0.3232004495489246,5
H1F2,-0.32326343826444986,7
TRIM80,-0.3233131412691601,6
SYCE3,-0.3233305952214208,5
PCDHB15,-0.32333512960793404,7
GM11703,-0.32351334672191573,6
GM2606,-0.32373734559228595,7
PCID2,-0.32379585973706687,7
4930579C12RIK,-0.3240210379767167,3
GM35612,-0.3240313570982218,3
RTCB,-0.32417989650938495,7
KIF18A,-0.3242717311329123,7
MEIS3,-0.32435817789383925,7
ITIH4,-0.3243911369007873,7
SEL1L3,-0.32467775033247837,7
ZBTB12,-0.3247866734455268,7
ST3GAL4,-0.3250045185066693,7
CD72,-0.32510294965284403,7
CSF2RA,-0.32520530765363403,7
CDC42EP5,-0.32522266283302476,7
BC023719,-0.3252720293385454,3
PDK3,-0.32529816530894473,7
PLATR14,-0.3256285174266852,5
TAGLN3,-0.32565295769706715,7
OCLN,-0.32574327513391904,7
1810013D15RIK,-0.32575996046664957,7
ABCC3,-0.325802997380209,7
PAQR5,-0.325832545057599,6
CENPP,-0.3258737618197757,7
ABHD1,-0.3259596752377262,7
AIG1,-0.3259811618462144,7
SMIM35,-0.32601898074201674,3
ATG5,-0.326158387190559,7
GM5507,-0.3262170495536525,4
H1F1,-0.3262382655391314,6
MYO1G,-0.3263792453932668,7
GRIN1OS,-0.3264156353529844,3
ASIC2,-0.32649584870794623,5
GLIPR2,-0.3266128725673295,7
LOXL3,-0.326671103566517,7
NUDT12OS,-0.3266785397700256,5
HDAC11,-0.3267325946508916,7
ATP2B4,-0.32690795879674545,7
NSMCE2,-0.3269532117900019,7
GM15326,-0.32695911142989864,5
GSAP,-0.327003890350814,7
IL2RG,-0.32706182610716017,7
TRPM4,-0.3270927028151514,7
MZT1,-0.3271404278855369,7
GM33054,-0.32714184021451137,4
SSPO,-0.3271703435003327,7
GM17102,-0.3272312117951794,7
WNT5B,-0.3272635200285933,7
ADSS,-0.3273232449781131,4
ZWILCH,-0.3273278592227817,7
PCDHB16,-0.3273511636599958,7
LAMP3,-0.3276349777806362,4
LGR4,-0.3276377622226519,7
MRPL15,-0.3277131802486573,7
GOT1,-0.3277298078954522,7
AMHR2,-0.32773455339134216,7
ZFP992,-0.328032619045712,7
A1BG,-0.32804420947107704,7
CABP4,-0.32808052950931177,7
GCKR,-0.32808722707915866,7
KCNAB2,-0.32845888544510576,7
BCAR1,-0.32861182253546534,7
NIBAN2,-0.3286539795321931,7
GM50340,-0.32881496372845004,6
GSTA5,-0.3288500087773928,5
PRADC1,-0.32888694425972026,7
TBRG1,-0.328994780709467,7
MRPL55,-0.32906998183243175,7
XLR4B,-0.3291106910931371,6
H60B,-0.3291911735162657,4
PHF19,-0.3292536121206729,7
PRC1,-0.329346185823166,7
ZSWIM3,-0.32935082393381104,7
SMC2OS,-0.32946033688486864,6
FAHD2A,-0.329565036839719,7
TNFRSF17,-0.32966553163295376,4
LCE3B,-0.3298225489540056,3
1810062G17RIK,-0.3298252302484312,7
GM12818,-0.32985711153811403,3
GGCX,-0.32991536878802225,7
ADAMTS1,-0.32995911938372524,7
KHDC1C,-0.33025231865165694,2
GM31593,-0.33029834917957945,6
TMC8,-0.330428698685418,7
MRPL49,-0.3304822453050037,7
PSTPIP1,-0.330538899760028,7
TCF3,-0.33054319555546113,7
TMIGD1,-0.3306090622619034,5
TMEM238,-0.33061520150271145,7
TXN1,-0.33062496289827653,7
SH2D4B,-0.33069574098550014,6
RTCA,-0.3307409554045954,7
DOCK2,-0.3309716919624282,7
SERPINA3H,-0.3309855582566758,3
S100A16,-0.3310092661749428,7
LRRC17,-0.3311384166871189,6
IGKV4-53,-0.3311594114639423,6
CAR4,-0.33159333658060103,4
COQ9,-0.3316378089763024,7
HRH4,-0.3316681547805394,3
IFNG,-0.3318020660198396,6
COL18A1,-0.33182788929794543,7
ATXN7L3,-0.33183728670628515,7
DNAAF10,-0.3318838015667079,6
ZFP296,-0.33203258081834564,7
GM38456,-0.3320600319425479,3
DAGLB,-0.33208314057848204,7
GM17121,-0.3320847153088849,3
PGLS,-0.3321523067607185,7
MMADHC,-0.33221777724573254,7
GM2387,-0.33222960731748774,6
STOM,-0.33227532552108135,7
STARD7,-0.3322955286355372,7
PRR18,-0.33247402513874386,6
SH2B2,-0.3325630005069603,7
NCK1,-0.3325795668657743,7
CHCHD5,-0.3326363691832022,7
GM5141,-0.33267257742775375,7
SPG21,-0.33269828406486296,7
MUP-PS5,-0.33270959307310377,2
STMND1,-0.3327412817152796,5
CLPB,-0.33276746283531367,7
GM11449,-0.3327679796947298,4
UGT2B36,-0.332803173317346,7
BTF3L4B,-0.3328797803556896,6
MRPL20,-0.33289418247837965,7
ODC1,-0.3329576068441763,7
MSANTD1,-0.33298537629591196,7
PGLYRP1,-0.332994771012925,6
GDF3,-0.3330712461741369,6
FANCG,-0.33311246450547277,7
ART2A,-0.33313934421211394,6
FAM178B,-0.3331443497140791,4
SPP1,-0.3332252797889404,7
GM33543,-0.33334702170240993,7
ARL6,-0.3333497504623845,7
FXYD3,-0.3333550690174733,7
MARCKSL1,-0.33337678878225396,7
GM11878,-0.3334213083365147,5
FGF13,-0.33344785014838046,6
GAR1,-0.3334526218741133,7
PDCD10,-0.33360410879009395,7
NKX1-2,-0.33364624713976754,5
THBS3,-0.3336912608675727,7
ROBO3,-0.33370664662624466,7
FSIP1,-0.33371605519476516,7
RGS8,-0.33386117697718803,6
IDH3G,-0.3338679153256599,7
GM5622,-0.33393402069512224,3
POLN,-0.3339514838947276,7
D130043K22RIK,-0.334002709077331,7
GM33989,-0.33429565778757125,6
PDZD4,-0.334323648564104,7
PET117,-0.3343520717292033,3
SCAMP1,-0.33435547371605495,7
ODAD4,-0.3344541902143356,6
FBXL13,-0.3344578608777791,6
FIBP,-0.33457675232414213,7
SLC37A3,-0.33462728580922313,7
STAP1,-0.33480543157519743,7
PPA2,-0.33486374624835996,7
BC051142,-0.33486542471513503,4
MIA2,-0.3350765669094954,7
MSMO1,-0.33516037470456,7
ZFP704,-0.33524155622687957,7
ENDOG,-0.33532538821546726,7
CAPN13,-0.3354268661376442,2
GM4799,-0.33555351419174767,6
CD8B1,-0.3356078081866218,6
SF3B6,-0.335627193415605,7
GM6657,-0.33576100971219214,4
NTS,-0.3359409746924703,4
TRIM47,-0.335966426405199,7
KLRG1,-0.33608704232624526,6
FBXO7,-0.33635268340150254,7
UBC,-0.33636660953695624,7
GM11627,-0.3364098455037183,4
MYO1A,-0.33641491531173406,5
SBSN,-0.33641616413219516,7
CABYR,-0.3364757025585749,7
TMEM54,-0.33650089439928343,5
DNPH1,-0.33651355445027226,7
SMIM8,-0.33674261521525467,7
GM12159,-0.33681226720227675,2
PCDH11X,-0.33681651406834784,6
TMEM33,-0.3368582217525437,7
DDX43,-0.33688897876539164,6
MTFR1,-0.33691620894135915,7
GLYCTK,-0.33704652508161903,7
ZFP930,-0.33724921012259085,7
TAS2R135,-0.337382845332231,5
GM20319,-0.33739793931849893,4
RPS2-PS13,-0.337472479342173,6
MRTO4,-0.33747397094747106,7
SLC27A2,-0.33747542461240787,7
2610507B11RIK,-0.3375155417988331,4
GTPBP10,-0.33752520947752485,7
IGKV4-61,-0.33761647345424883,4
CTF1,-0.3378413996660286,7
TMEM11,-0.3379796876935827,7
LEKR1,-0.33800823712476413,7
SNORD1B,-0.3380640205110678,3
LRRTM3,-0.33816861647954444,5
DACH1,-0.33818815075678355,7
ADGRG2,-0.3382099357756521,7
IGHV1-55,-0.3384509751161847,4
GM5904,-0.3384608108280806,5
GM10863,-0.33857885134953203,6
LRCH2,-0.33862567171622104,6
4931431C16RIK,-0.3387030908246305,5
SIAH2,-0.33888609312826246,7
CDKN2D,-0.3390862392924924,7
LSM7,-0.3390911191871706,7
C630043F03RIK,-0.3391031115979399,3
LCE3F,-0.3391645549510495,3
ATG14,-0.3393623956203687,7
TMEM163,-0.3393959010145627,6
AKR1C18,-0.33944643093625515,7
SEMA4A,-0.3395133860857317,7
CRMP1,-0.339579227929154,6
IL36G,-0.3395900241338241,5
MYCL,-0.33960425387119425,7
CDKN1C,-0.33971048435313833,7
REEP2,-0.3397702429730514,6
ACP1,-0.33991692040219457,7
ALG1,-0.3399352285303208,7
GM2897,-0.33997553963496235,6
PPARGC1B,-0.340104153902549,7
DMAC2,-0.3401946561166803,7
MROH7,-0.34022570569303606,7
PLEK,-0.34023349971264855,7
ARF2,-0.3402359364953456,7
GPR161,-0.3402839568082307,7
KLHL33,-0.34056266197063273,6
GM20735,-0.3407358698876311,3
ENDOU,-0.34076203921212816,7
SLC41A3,-0.3408193686861701,7
SIDT2,-0.34082854629645204,7
ROBO1,-0.34089624354069087,7
CALR3,-0.34104370084279273,7
RASD2,-0.34107330610480674,6
PHTF1,-0.3411903455673716,7
RPRD1B,-0.34129575152435343,7
B430212C06RIK,-0.3414131318132232,3
RSPH9,-0.34143058220364114,7
MYLIP,-0.34158401112384623,7
ICAM1,-0.3417512598714835,7
CAR11,-0.3418054152053129,7
GM35315,-0.3419252390570104,7
NDUFB1,-0.34199042217668696,7
COLEC10,-0.3420148531641355,7
TMEM156,-0.3420348130872389,7
ARC,-0.34203689051852143,7
FBN2,-0.34211854580209605,6
CPXM2,-0.3421222739218472,7
CACNA1F,-0.3422331995224423,6
NOTUM,-0.34225655344941186,7
DCUN1D5,-0.34227736899741984,7
TFAM,-0.342298740862819,7
S100A14,-0.34232183971784247,6
LIMA1,-0.3424579100993227,7
PCDH18,-0.3425821446368906,7
COA4,-0.3426579964980051,7
TTC9,-0.34266906594811913,6
FBXW2,-0.34268587406652967,7
ABCG8,-0.3426998620329528,7
GNB5,-0.34270132801412095,7
SSNA1,-0.3427062860579834,7
S1PR4,-0.34274084986143905,7
RASGEF1A,-0.34276693020275456,6
GM32742,-0.3427843806749913,3
CDK5RAP1,-0.34291261056859323,7
4933405D12RIK,-0.34297068252015855,7
H3C8,-0.3430152987002768,5
RDH16,-0.3430205964200724,7
MED17,-0.34323475391537894,7
GLS,-0.3432503259800474,7
GKAP1,-0.3436860557483185,7
TAPT1,-0.3436993234865065,7
GSTA13,-0.3437130494136784,3
RPL5,-0.3437344930564047,7
ACLY,-0.3437417129208354,7
SH3BP1,-0.34396181890617594,7
GVIN2,-0.34420042634047626,7
UBALD2,-0.34426330959257306,7
S100A1,-0.34444588215790345,7
ACP2,-0.3446103119267226,7
TRIM23,-0.34466291040918173,7
ACY3,-0.34479922461012197,7
GM7054,-0.34481121890822625,6
GM15318,-0.34495034561606147,7
NUDT16L1,-0.3450561118480831,7
SLC26A10,-0.34525016251210394,7
TALDO1,-0.3453062532410845,7
LY6C1,-0.3454500642969444,7
PPIE,-0.345539283993254,7
HSPE1-RS1,-0.34579628510009996,7
CRLS1,-0.34588802081540637,7
CHTF8,-0.34590264828692746,7
IL13RA1,-0.3459858807061243,7
DGCR6,-0.3460980084298332,7
GM6905,-0.3461400169443098,3
SLC39A13,-0.34616362955644836,7
GM22581,-0.3461816121342997,6
EPHA3,-0.3462497616123081,7
TMEM121B,-0.3466910167035545,4
3110082I17RIK,-0.3467056771143354,7
RENBP,-0.34696533228013526,7
HAL,-0.34697684001081697,7
DNAJC12,-0.3469825538694658,7
GLI1,-0.34708602234046193,6
C730027H18RIK,-0.3470966346667716,7
SERPING1,-0.3472014305037764,7
PPIF,-0.3473714315547162,7
