gene,ensembl_id,beta_intercept,beta_Sex,t_Sex,p_Sex,beta_HZE,t_HZE,p_HZE,beta_SexxHZE,t_SexxHZE,p_SexxHZE
S100A4,ENSMUSG00000001020,7.239084498466622,-0.08784706101197035,-0.2246373958974966,0.8278927407896166,-0.32557762661053646,-0.8325481736299948,0.42925112825098033,0.3483906504880486,0.6299503380248141,0.5462942011920953
S100A6,ENSMUSG00000001025,6.751863908817529,-0.3116635357137995,-0.5627484206067905,0.5890244924559771,0.2559483201752917,0.46214746491188435,0.6562841133518351,-0.01898899020135745,-0.024244607859138425,0.9812513340726761
SCN4A,ENSMUSG00000001027,5.935524485750546,-0.3279088067196461,-0.5516923014393491,0.596228736292864,-0.042902057570777655,-0.07218084538346063,0.9442299513352204,0.2095926422030554,0.2493474192562056,0.8093748258289022
ICAM2,ENSMUSG00000001029,6.329575118708992,-0.34237542062686976,-1.2060680158479444,0.26224649480310647,-0.21684596775639498,-0.7638719672041153,0.4668723473797063,0.13689800523729784,0.34099761680008295,0.7418881258632513
MAPK7,ENSMUSG00000001034,5.39194348907723,0.0458404575661094,0.11371059185906567,0.9122690935037587,-0.18151521929650513,-0.4502617145098787,0.6644731974660085,0.7151040006294483,1.254313758086123,0.2451348322406448
EPN2,ENSMUSG00000001036,2.158131661453768,0.6433494496936418,1.0434529525463008,0.3272413141543491,-0.43223552720347586,-0.7010458115269178,0.5031523119390675,1.5331867304890707,1.7583526993260352,0.1167392564034222
SEC24B,ENSMUSG00000001052,8.057034458319619,0.10164258622110374,0.3234280316022842,0.7546637569259573,-0.05795911180428883,-0.18442664773897519,0.8582681042449067,0.37573942516638087,0.8454223397399918,0.4224384936206187
N4BP3,ENSMUSG00000001053,4.693407414725321,-0.23438819615944276,-0.9923433162665454,0.35009229649409623,-0.1606569481907423,-0.6801829245719099,0.5155860394212755,0.17133864592015624,0.5129399731631605,0.6218533820028247
RMND5B,ENSMUSG00000001054,5.526895179353262,-0.05103493737778572,-0.18624695715093376,0.8568871640697275,0.2614994677447878,0.9543164480349707,0.36786581393627804,-0.30011142314836775,-0.774442411040959,0.4609421811921799
NHP2,ENSMUSG00000001056,4.669296180639425,0.36928815424403955,0.8532060961941591,0.418356485469243,0.30862058151184374,0.7130392852592897,0.49609096184148327,-0.5123214509884984,-0.8369819944736232,0.426896290031457
VPS9D1,ENSMUSG00000001062,6.082165764675386,-0.9205575262561093,-2.041192885725611,0.07553386073387158,-0.4368389235896681,-0.968622250763277,0.3611017137133925,1.0655049926598783,1.6706043355782934,0.13334635717005683
ZFP276,ENSMUSG00000001065,6.55128828874277,-0.22642171746473086,-0.8455095562712454,0.42239260071370754,-0.6863545908570844,-2.563002224601985,0.03349016854826292,0.69214842097086,1.827614835932362,0.10502017514207185
MFSD10,ENSMUSG00000001082,5.649886337071304,-0.9097257807872957,-1.8501901467886563,0.1014470369163849,-1.4531502140470358,-2.9554006983366863,0.018274201628291076,1.1684174304826684,1.6803079831607663,0.1314075047688259
LUZP1,ENSMUSG00000001089,4.701716257561779,-0.059828180473360894,-0.09956138376388908,0.9231422410701127,0.5022578411426522,0.8358182594687404,0.42751348609561934,-0.23865990733795367,-0.28083394378436605,0.785963952729388
KCTD10,ENSMUSG00000001098,7.152183328115161,0.002769935990711133,0.008127993554224326,0.993713903566511,-0.31577003584547847,-0.9265834389589331,0.38124623368629695,0.5961889852970698,1.2370366521997709,0.2511523669512128
POLDIP2,ENSMUSG00000001100,5.240812010954572,-0.30578463195574124,-0.8882503717707178,0.40032363593842724,-0.1138803953520618,-0.3308024437392473,0.7492914273528393,0.6666819281133326,1.3693782571683784,0.20808620795655441
IFT20,ENSMUSG00000001105,7.165560021694246,0.547513550133873,0.9801117312924795,0.35573710409463555,0.4136093269091669,0.7404078919627493,0.48021592902851906,-0.8047286485926045,-1.0186269928203855,0.33819307612659033
PCBP3,ENSMUSG00000001120,3.284672484580502,-0.043215333106848705,-0.05191852014785584,0.9598666010695878,-0.23146259378107073,-0.2780771192711936,0.7880048756170024,-1.2500913169689316,-1.0619673899435287,0.3192544854835204
LGALS9,ENSMUSG00000001123,8.269106664927309,-0.15154543012232474,-0.4430886412549897,0.6694387193568636,0.38646084119711666,1.129934494798506,0.2912413497841797,-0.3476915682750463,-0.7188312238364326,0.49270361125094064
ARAF,ENSMUSG00000001127,7.591316305269256,-0.18130482731493958,-0.6870986729844537,0.5114433762030177,-0.28157866830524964,-1.06711074491796,0.317062982671783,0.3836071696494939,1.0279724131215766,0.3340377426250649
CFP,ENSMUSG00000001128,4.464276173614708,0.39573637696924774,1.1586731860989297,0.2800049100689961,0.40536138374969766,1.1868541619241462,0.2693309969489497,-0.2756807849123267,-0.5707507384351724,0.5838402528154423
UXT,ENSMUSG00000001134,3.930720233972244,0.4079412440386938,1.803189840887988,0.10902012739605693,0.349557051496434,1.5451188946448977,0.1608988073765989,-0.05983221124754982,-0.18700959585885799,0.8563087595218994
CNNM3,ENSMUSG00000001138,6.230886588977559,-0.39186316529128923,-1.1856029721884027,0.26979773406466956,-0.4400219337588268,-1.3313099027941524,0.21977347901474165,0.28115531188873844,0.6015006935454781,0.5641584431759195
LMAN2L,ENSMUSG00000001143,6.372598857258247,-0.25269345859574555,-1.032091685932053,0.33221869782851043,-0.5379391683923216,-2.1971385659140568,0.05925772782066563,0.6641818507368853,1.9182105981601456,0.09136732353935684
MCM3AP,ENSMUSG00000001150,7.3520530197823195,-0.7017374175876759,-2.0122511298058643,0.0790020439727912,-0.07766397145328409,-0.22270355033840847,0.8293469984183357,0.9060631350408416,1.837177036549006,0.10349237562376978
PCNT,ENSMUSG00000001151,8.302854050762388,0.013327398639118934,0.05899115473304765,0.9544061041405105,-0.2065279141421911,-0.9141559031703914,0.3873569667865566,-0.019581575351396735,-0.06128781516407554,0.9526334810220927
MXD1,ENSMUSG00000001156,9.984167463971175,0.08803797255058313,0.21450614057892653,0.8355191842140415,0.30427046772972494,0.7413605951380577,0.47966933184734284,-0.5892925079938953,-1.0152795028024397,0.3396911216700076
GMCL1,ENSMUSG00000001157,6.133141460004977,-0.07989973741992323,-0.16792762956911797,0.8708078337284528,-0.1466105572672704,-0.3081357229286858,0.7658494373896141,-0.19119215543340098,-0.28413967346478886,0.7835189874683026
SNRNP27,ENSMUSG00000001158,5.762269291003362,0.002533909511940155,0.006137920320369182,0.9952529779751536,0.448288224821048,1.0858941061413612,0.30915987452222327,-0.4355035287001685,-0.745945030386193,0.47704477396038203
OAS1C,ENSMUSG00000001166,4.407384284308763,-0.41029882887738717,-0.710286504469599,0.4977060965995366,-0.24728934553891838,-0.4280935563866878,0.6798748182343244,0.9853793350877244,1.2062067045956733,0.26219592160362115
OCRL,ENSMUSG00000001173,5.597491888927186,0.15109774098257578,0.3873647013613969,0.7085881892051837,0.011537225649240057,0.02957763590040902,0.977128465908474,-0.046052610013422424,-0.08348362960406853,0.9355181771462862
CALM1,ENSMUSG00000001175,9.75613598687296,0.07961289408525063,0.18120806777030335,0.8607110816610928,0.057744536994167296,0.13143318168786988,0.8986779106417495,0.07511793214381474,0.12089900986414294,0.9067524272876852
AGPAT3,ENSMUSG00000001211,7.078763380244858,0.04693079409560996,0.2370660266146665,0.818563468579407,0.020947737306354432,0.10581531690404128,0.9183340557853397,-0.0388217604284103,-0.1386665291732705,0.8931407012606081
SEMA6B,ENSMUSG00000001227,2.6470158367154992,-0.8740816490502814,-0.972634709858635,0.3592213730841425,-0.5931499088657016,-0.6600278019097071,0.527777529167377,1.3386649752340976,1.053306257501397,0.3229716120268642
UHRF1,ENSMUSG00000001228,5.432842608931408,0.1946179436170251,0.3384691612731475,0.7437215545038474,0.6790269329027852,1.1809274735414417,0.2715477282540719,-0.06081627115804553,-0.07478956661991082,0.94221848920058
DPP9,ENSMUSG00000001229,6.565621787183476,-0.16140650826821445,-0.817834310481585,0.4371303557059165,0.03798283180220114,0.19245607497729758,0.8521807189448909,0.3421748162934698,1.2259629033201878,0.25507373670531264
LSR,ENSMUSG00000001247,3.1318498156472754,-0.28170988815635684,-0.5238647745273349,0.6145715141402945,-0.5624377958497094,-1.0459034684111834,0.3261753629800972,0.8859592394794983,1.1649729715094679,0.27758935547205965
GRAMD1A,ENSMUSG00000001248,8.981734351852719,-0.2456658106790588,-1.207796022885556,0.26161694742517994,-0.37393885150143874,-1.8384400189730217,0.10329216474729486,0.4830077200918373,1.6791440301842333,0.13163868655021682
CKB,ENSMUSG00000001270,4.781282577249398,0.5489929000592736,1.7731344838013212,0.11413940919175669,0.23226582400711393,0.7501709801913257,0.47463379323460586,-0.634949144153017,-1.45010313825175,0.18507646366427122
SP1,ENSMUSG00000001280,9.424690382937007,-0.04557029366137791,-0.40138075661635125,0.6986479715627125,0.001038358887812891,0.009145810626690842,0.9929267589032114,-0.01851613342126951,-0.11532143123739377,0.9110324222385586
ITGB7,ENSMUSG00000001281,8.349890862259043,-0.18129989177283645,-0.9286899490127541,0.3802174896102537,0.07448152821980415,0.3815239268400141,0.7127482234036813,0.15609394829152046,0.5653849822428851,0.5873136086969928
MYG1,ENSMUSG00000001285,5.509069349828107,-0.2910868285596274,-0.9461086926971015,0.3717890095515468,0.05974014613984943,0.19417117512869186,0.8508817924565921,0.2561161298040395,0.5886273143735476,0.5723515772167982
RARG,ENSMUSG00000001288,6.307364517537023,0.015832527812698935,0.06722735602224117,0.9480505132454131,0.08173999703922184,0.3470806397576746,0.737484415342534,0.46952528814903044,1.4097423991690852,0.1962859971504214
PFDN5,ENSMUSG00000001289,8.758249582218966,0.2561356829636799,0.7182995010979638,0.49301396404183473,0.2563401200945707,0.7188728186749066,0.4926793387061066,-0.47822226428638437,-0.9483098748570796,0.37073383885391564
EFNB2,ENSMUSG00000001300,2.640798934227084,0.6509201977639774,0.7595025677833144,0.46933837943466195,-0.0415395393156826,-0.04846890123117171,0.9625307504757279,-0.5433923561429898,-0.4483322971577483,0.6658071079739036
RRP15,ENSMUSG00000001305,5.023224719370732,0.5209548070842122,1.6142068321705423,0.14514641532467065,0.27166605451070136,0.8417720602568565,0.4243623861936927,-0.03314600893073475,-0.07262319919534507,0.9438888427318708
RND2,ENSMUSG00000001313,0.9547297709979868,-0.2598167111093757,-0.5044448399299115,0.6275466100645706,-0.3822367878211101,-0.7421284582675407,0.4792290791438025,-0.11686471036736709,-0.16044086404713753,0.8765110791655686
SRR,ENSMUSG00000001323,5.199625839953243,-0.35094675874879516,-0.7788566958004539,0.4584806706556006,-0.5458286305292136,-1.211358341541403,0.26032306368964786,0.7990136192946415,1.2538786460839026,0.24528488443858842
ACP5,ENSMUSG00000001348,6.959748274969796,-0.19983376275321527,-0.6015297112587858,0.5641400516652242,-0.12735485783771602,-0.3833572956194194,0.7114413142851532,0.3623254190339408,0.7712088818301289,0.46275087309991303
CNN1,ENSMUSG00000001349,1.517484853547281,-0.3327412484845523,-0.3900081069541042,0.7067088542434543,0.8967817757036702,1.0511235510657377,0.32391367694689066,-0.7663827069812336,-0.6351812821017373,0.5430463315453391
FBXO9,ENSMUSG00000001366,10.404122960280555,0.149780520410835,0.34659525780663347,0.7378354242370841,0.49113232953710506,1.136490485586349,0.2886465566287608,-1.0511847102000083,-1.7200113731624571,0.12374346137056658
VPS50,ENSMUSG00000001376,6.49174977795437,0.5200553463531201,1.3624119642893595,0.21018389686658634,0.16390474229778332,0.42938849389049294,0.6789706385283363,-0.44122074385361437,-0.8173344566592515,0.4373997670076586
HARS1,ENSMUSG00000001380,5.73937315685367,0.18952908455905457,0.749894620163008,0.4747912166671395,0.34350673570595736,1.35912571780186,0.2111797829219335,-0.24364855958988313,-0.6816684964832436,0.5146943989476482
ZMAT2,ENSMUSG00000001383,8.188136280792564,0.47803065994150185,1.1232437568229594,0.2939087712813939,0.44529803388361444,1.0463308703808216,0.3259897237969249,-0.44963814198205776,-0.7470787918618925,0.47639715605273025
UBE2C,ENSMUSG00000001403,11.026223231542458,0.37271477301711414,0.5677833600307826,0.5857596783429619,0.2947597565718156,0.4490288475378376,0.6653253987128958,-0.8885706415787318,-0.9571566386029272,0.3665154428377977
SMG5,ENSMUSG00000001415,7.696766470108686,0.004597460050094113,0.01911247444542688,0.9852194620182311,-0.18482303204064587,-0.7683428324147933,0.4643579669255429,-0.17812778182383576,-0.5236192636305761,0.6147346640174676
CCT3,ENSMUSG00000001416,6.990719244607474,-0.3486410142081316,-0.8164609168009656,0.43787086210060977,-0.04209677478486854,-0.09858384393839341,0.9238941083274814,0.5221035849209625,0.8645668938143177,0.4124485912965654
GLMP,ENSMUSG00000001418,6.942141449903117,-0.29985668243643304,-1.1841894913097168,0.2703258089643663,-0.17896711298934861,-0.7067742255067252,0.4997717072516552,-0.024838758450187483,-0.06936211980330703,0.9464038161458945
MEF2D,ENSMUSG00000001419,9.288647409146906,0.017707029660391928,0.060610990748363264,0.9531558432775733,0.25554977136264984,0.8747443882389209,0.4072064861019711,-0.36207718488100865,-0.8763787339095073,0.40636913080756254
TMEM79,ENSMUSG00000001420,0.2585978543705624,0.28787779642792594,0.4325857602225094,0.6767405425782154,1.2049546336888217,1.8106509870358025,0.10778323581049554,-1.0389056184717633,-1.1038883417431289,0.3017355591990445
SND1,ENSMUSG00000001424,8.035998779525947,-0.061170014803591105,-0.19365722372729632,0.8512709815373012,-0.26499406873267745,-0.8389407100806864,0.42585887322627647,0.49659123471182454,1.1116784007776057,0.29856571482738903
COL18A1,ENSMUSG00000001435,0.6542356628975726,0.7592304703732965,0.8048226668047652,0.4441805846288662,0.1808420681319406,0.1917017311922114,0.8527521714744069,-0.4896362785175407,-0.3670161375398253,0.7231253537715476
SLC19A1,ENSMUSG00000001436,4.135885258098401,0.5766616950049462,1.6437699768205527,0.13884631375791878,0.27253605269983094,0.7768620404469987,0.45959184477212967,-0.807395101483105,-1.6273877855544112,0.14230578769882452
KPNB1,ENSMUSG00000001440,8.908095328032005,-0.1461718453449887,-0.8181303458297163,0.43697085242136713,-0.15707679928817592,-0.8791658600201592,0.4049439874392311,0.06920042968564279,0.2738751101406293,0.7911190425315171
NPEPPS,ENSMUSG00000001441,7.54474410296122,0.30238503975386594,1.1715851036802583,0.2750723110946489,0.029915337737833808,0.11590640890745982,0.9105833877026523,-0.10114859365174116,-0.27711395144161105,0.7887183366275892
TBX21,ENSMUSG00000001444,5.671952182666671,0.11573350393630882,0.333695210038026,0.7471879707034026,1.1021139455874003,3.1777327398729738,0.01304190784619319,-0.5908262307453485,-1.2045799806872948,0.2627896174212174
MRPL10,ENSMUSG00000001445,5.752182385055034,-0.1328478527022186,-0.4069113743773372,0.6947424672547045,-0.010643779830167845,-0.032601769551906815,0.9747908790690665,-0.04873102573093109,-0.10554455808131123,0.9185421496556421
CYP51,ENSMUSG00000001467,6.275247505516593,-0.25696995421374497,-0.8064735953147926,0.4432817616639193,-0.12431446311919812,-0.39014807131099855,0.7066094057711485,0.17476956228679288,0.38784536554820964,0.7082463014532938
TCF25,ENSMUSG00000001472,9.090940920741776,-0.1366590679834753,-0.42281882855494984,0.6835635389987664,-0.5421202566440413,-1.6773029059283495,0.13200513486771515,0.7306996797195472,1.5985999067250591,0.14857684042746078
TUBB6,ENSMUSG00000001473,3.863263256829814,0.40774848986102014,0.7952120920300451,0.449437596023353,0.3131205834047882,0.6106638782938487,0.558368007671366,-0.30447469934809734,-0.41988158365579753,0.685621546469354
DEF8,ENSMUSG00000001482,4.5748179397800115,0.34770740009199,1.0140264966206993,0.3402531653744678,-0.2604455852768414,-0.7595430075078458,0.4693155163214986,0.2781117934512071,0.5735083924056552,0.5820596330896921
ITGA3,ENSMUSG00000001507,3.2355447530789956,-0.9185685577646454,-1.196735001480361,0.2656683399645874,-1.4694302659924037,-1.9144119583486525,0.09190403539471892,0.5325639737919033,0.4906176910841991,0.6368701064517639
FOXM1,ENSMUSG00000001517,4.3344215748757255,-0.045341689222881607,-0.10064477880860603,0.922309052169269,0.07692594141887703,0.17075222585310304,0.8686581897419088,0.2855172406211902,0.44813709413376585,0.6659421330122899
ITFG2,ENSMUSG00000001518,5.34570406759857,-0.5287159900207269,-1.479906373692332,0.17716571739515752,-0.2800013537094966,-0.7837398448662803,0.45576800171833365,0.5033717335804048,0.996289658162809,0.3482856451866523
TULP3,ENSMUSG00000001521,3.769842097713951,0.11105899177128914,0.23485701382410631,0.8202194167719714,-0.3409550648357065,-0.7210194068790378,0.49142774494783925,0.31031344397412447,0.46401861296862434,0.6549993773892338
GTF2H4,ENSMUSG00000001524,3.6846997135463386,-0.15421085818933378,-0.5915156401448245,0.570507453902855,0.14553084913231604,0.5582212199327231,0.5919686345117414,-0.06531810422331999,-0.17716170518640237,0.8637846278933483
TUBB5,ENSMUSG00000001525,9.622005130148791,-0.05074260911168788,-0.16554213409567164,0.8726241936887984,0.17802846497662939,0.5807981209074161,0.5773673119077123,-0.15554542225997076,-0.3588211153243389,0.729014313537454
ELL2,ENSMUSG00000001542,11.314119153920979,0.3276129452472364,0.7668266312199526,0.46520965531459524,0.496269032719964,1.1615911888104666,0.2788839315153204,-0.5337561561337293,-0.8834135011682875,0.40277891952560063
JUP,ENSMUSG00000001552,3.852964291269452,0.5525888071097529,1.0997578891321362,0.30342711312020354,0.563715562524266,1.121902270071662,0.29444593795285123,0.3245609807486628,0.4567476393307952,0.6599984664137772
