gene,ensembl_id,beta_intercept,beta_HLU,t_HLU,p_HLU,beta_IR,t_IR,p_IR,beta_HLUxIR,t_HLUxIR,p_HLUxIR
ITGB2L,ENSMUSG00000000157,0.6007754630523054,0.2872336209867872,0.549611558567111,0.5897338823219025,-0.4353401658573978,-1.0202226293627228,0.3219231353406946,-0.28623055418470933,-0.4242405733135856,0.6767103923783155
IGSF5,ENSMUSG00000000159,0.47347472574918426,0.24743237226761414,0.4499073780367242,0.6584612894413615,0.23100041379905054,0.5144284556846765,0.6135753714350214,-0.8083655233546654,-1.138544485384964,0.2706842478092688
PIH1D2,ENSMUSG00000000167,5.250460233343558,0.19194836324297418,0.6144222916137649,0.5470722416197422,-0.18676532906298138,-0.7321910862757397,0.4740263479641569,-0.12706682412967338,-0.3150578835131313,0.7565520470010401
DLAT,ENSMUSG00000000168,11.189154889894834,-0.0639117079974076,-0.35629811486526164,0.7260008575204859,0.039721619667283804,0.271209987623678,0.7894952708793475,0.08859657033495626,0.3825829715501812,0.7067701215408415
SDHD,ENSMUSG00000000171,11.050408794132833,-0.17864681763376353,-1.2775169772943866,0.21859133219510474,0.05570264344655849,0.4878573263481726,0.6318831965294773,0.16706412829693212,0.9254015664149247,0.36770810305469936
FGF6,ENSMUSG00000000183,5.003249690191722,-1.154184649317529,-2.1747416232423347,0.044056181409814155,0.0766071295595591,0.17678572427134268,0.8617657764909497,1.0284725766263256,1.5010692006499684,0.15168260448645499
CCND2,ENSMUSG00000000184,13.507110613413232,0.1302647240654026,1.132775671851704,0.273032905672173,0.13834172309253462,1.4733838311258909,0.15892268486886474,-0.14926332645743987,-1.0054160888804287,0.3287938179724341
GPR107,ENSMUSG00000000194,11.892465573880193,-0.006935216469057205,-0.06936817989171747,0.9455059967133086,0.0068080897482618264,0.08340098502071842,0.93450691245814,0.09129209574245703,0.7073088310194623,0.48895816818873117
NALCN,ENSMUSG00000000197,6.403929464205612,-0.8184191508228618,-2.762215898379296,0.013322272600168272,0.04073849089192785,0.16839624532443764,0.8682588143417362,0.6387620431373813,1.669923452144321,0.11324275656637384
BTBD17,ENSMUSG00000000202,3.3479334984509954,-0.9832269239581952,-2.002011479487297,0.06150288970890494,0.10685219281993397,0.26646604110904065,0.7930854358609523,0.39829534299880837,0.628193812837669,0.5382256725205501
SLFN4,ENSMUSG00000000204,7.312510647272292,0.2912179549714711,0.3036316867466612,0.7650931933234983,0.5818812448925774,0.7430344216224166,0.4676055994258077,-0.4042477782917971,-0.3264767145603855,0.7480486804728321
TH,ENSMUSG00000000214,6.678506815871146,-1.110418784271893,-2.176469026095857,0.04390729073256461,-0.20493618793566745,-0.4919602054168763,0.6290397303375004,1.0645162364256011,1.6161944317401327,0.1244568506223549
SCNN1G,ENSMUSG00000000216,7.582138358831308,0.5263230181155545,1.7281090614303904,0.10208793747988243,-0.3094184485191798,-1.244258503142354,0.23028721485219483,-0.20545426162228903,-0.522527994602692,0.6080457819169389
DRP2,ENSMUSG00000000223,9.722497504630553,-0.7765338644834117,-1.996752463387336,0.06212089112742758,0.21710098923622723,0.683708943374224,0.5033725239106861,0.4264431916351599,0.8493772787031955,0.4074741233067658
TSPAN32,ENSMUSG00000000244,7.978327171607696,-0.4405866467246943,-1.1431654556922755,0.2688138249175642,0.21145296640658462,0.6719503331743361,0.5106449012817724,0.08631944675128515,0.17348504190069902,0.8643191521597873
LHX2,ENSMUSG00000000247,10.481190972340556,-0.22061126351072474,-0.8742259570154087,0.39417812487948645,-0.11578666437072273,-0.561953250315421,0.5814821276613844,0.1352005887676302,0.41500203206514136,0.6833307660399337
CLEC2G,ENSMUSG00000000248,7.352807490575675,-0.9799234554672296,-2.3286056029181164,0.03247477225479556,0.2076985717110138,0.6044813756110752,0.5535065548687932,0.8986661985187256,1.6541611516860064,0.11643922314341482
GMPR,ENSMUSG00000000253,9.702167914295682,-0.922954910344018,-2.3603140338121826,0.030471243969480533,0.04950480878776055,0.1550537666477784,0.8786050249649846,0.8467878261325358,1.6774111860056626,0.1117508786856456
MID2,ENSMUSG00000000266,10.944798254067534,0.30788340910586864,2.440003541948599,0.025935105688243087,-0.011258241042028253,-0.10927488103346585,0.9142640052502498,-0.31395482836797983,-1.9272895284889373,0.07082426483337723
TRIM25,ENSMUSG00000000275,10.896137146093281,-0.3834113429774544,-2.2581021188606143,0.037377582785291574,0.23062972991400257,1.6635641057607031,0.11452320705170127,0.25847409185225084,1.1791559981545876,0.2545762747880378
DGKE,ENSMUSG00000000276,9.731220314119106,0.014550048781337446,0.19985116374337694,0.8439680856913931,0.0025212385512626556,0.0424132742585301,0.9666634232073024,-0.005526483160923415,-0.05879856247227207,0.953798202819736
SCPEP1,ENSMUSG00000000278,11.190769304876051,0.2662443053270332,1.8217178102073013,0.08614098244220147,-0.03997826105973258,-0.3350196695779126,0.7417086329201876,-0.16463039498509668,-0.8725421630629868,0.3950699578127661
MNT,ENSMUSG00000000282,10.08219504493912,-0.6071161155031085,-4.7127014965121035,0.00020072443397989304,0.04467832635501329,0.4247571487736211,0.6763410090151665,0.5169294451096693,3.1081721690131974,0.006391608161099294
ITGB2,ENSMUSG00000000290,9.928404231052934,-0.4443809548062604,-0.9813020555799746,0.34020396580816215,0.21755825951573346,0.5883943260369767,0.5640039870819804,0.13307816317175278,0.22763010244779847,0.8226489844100549
HDDC2,ENSMUSG00000000295,7.80340571361082,0.4481151964518218,2.586271694616119,0.01921768120560774,-0.011936086815202017,-0.08437078176542707,0.9337472508648759,-0.32432471328340606,-1.449906987352659,0.16528338555170663
TPD52L1,ENSMUSG00000000296,7.964840032327959,0.6090017771391611,2.1350397416471716,0.047608642488604636,-0.28731732945826877,-1.2336582121943485,0.23411528026743778,-0.28430222564838975,-0.7720461972838611,0.4506871659560563
