gene,ensembl_id,beta_intercept,beta_HLU,t_HLU,p_HLU,beta_IR,t_IR,p_IR,beta_HLUxIR,t_HLUxIR,p_HLUxIR
PRPF31,ENSMUSG00000008373,10.253904463780048,-0.14027275783518622,-0.7127024706814681,0.48569815637432034,-0.036435045643374915,-0.22672524311382455,0.8233412774176854,0.0925319735657112,0.36416850151961855,0.7202221718746697
SERTAD1,ENSMUSG00000008384,8.649192609926725,0.5040276037540031,2.238189645716805,0.038881863379357506,0.056879108962280246,0.3093434853161137,0.7608196184552134,-0.44217754800565556,-1.5209497741882492,0.14665416033285927
CARHSP1,ENSMUSG00000008393,10.469869797912324,0.09367413267094611,0.1802365387553715,0.8590979437647663,-0.08490962891910463,-0.2000901594978229,0.8437841085352884,0.7677982806224949,1.1443158631852102,0.26834968336377507
ELK3,ENSMUSG00000008398,10.866309846070495,-0.04945942924931065,-0.42802271963819766,0.6740078923746453,0.07172777144734359,0.7602399522828716,0.4575260920177042,-0.16618652055772035,-1.1140101352992653,0.28077793724693856
HERPUD2,ENSMUSG00000008429,10.303315280800398,0.008261204739416736,0.11049748410361651,0.9133088648828385,-0.0005449231428155827,-0.008926678352728847,0.992981556220009,0.04992495564981455,0.5172521650759873,0.6116448663410923
RDH13,ENSMUSG00000008435,8.779885363711252,-0.030746961185333047,-0.33685525729277677,0.7403488473644102,-0.19371457457775604,-2.5992560099981326,0.018708824433910864,0.045227722617825074,0.3838145862131448,0.7058739007607375
ADAM21,ENSMUSG00000008438,3.31288488859177,-0.6355311169609188,-1.5894627219895612,0.1303794701856471,0.43114656195310613,1.3206388961722897,0.20412564588378035,0.43487793616116077,0.8424740383605006,0.41121910353965374
NUTF2,ENSMUSG00000008450,9.383595589445745,0.39599249206364434,1.3733379173231397,0.1874901485216569,0.1264104835230243,0.5369318681354653,0.598272475435262,-0.21558000277549327,-0.5791279926334215,0.5700977742405451
FUT1,ENSMUSG00000008461,7.031885825155788,0.1218865392772669,0.2706520212358596,0.789917282497506,0.4121752584998063,1.1209418325938807,0.27789829459316384,-0.27193500170753426,-0.4677311180627124,0.6459169783089529
ARPC5,ENSMUSG00000008475,12.4069326429206,0.2934104559020069,1.7352410018117788,0.10078839309295984,0.04881783294827855,0.3535968123978637,0.7279881865887246,-0.32103467363322563,-1.4706583101271153,0.15965061742368425
RNF151,ENSMUSG00000008482,1.6961050375796807,0.10375465222661229,0.18681837898671738,0.8540143950843904,0.46330722394413115,1.0217078301514901,0.32123963261195576,-0.29660507268888137,-0.4136816146260036,0.6842791706968581
ELAVL2,ENSMUSG00000008489,0.8224442670164467,-0.5648072761330819,-0.8750476130142598,0.39374341173765703,0.9556003594366719,1.8132318356451185,0.08749062385908979,-0.36836720653378446,-0.4420668891714889,0.6640130728609224
POU2F2,ENSMUSG00000008496,11.893163396244317,-0.33039466014694613,-1.53379059778333,0.14348072791246547,-0.08594779998667068,-0.4886674880714048,0.6313212481476882,0.003628182113961486,0.013046612238254032,0.9897424945650264
MGST1,ENSMUSG00000008540,9.185096160476233,0.5028182043759422,1.7189619057357122,0.10377593212914671,0.34864396896344696,1.459765334052313,0.16258739640180653,-0.6296668134662974,-1.667407264008287,0.1137479130994572
NFIB,ENSMUSG00000008575,10.63782415566893,-0.1814165991184457,-1.256911470157626,0.22578158582347596,-0.013845086049097002,-0.11748135772823474,0.9078554800492673,0.14119120668678634,0.7577238256770297,0.45899176638766237
RAB25,ENSMUSG00000008601,2.9110858856657473,0.787639150746172,1.5073732390957175,0.15007282492841822,-0.04037713313608369,-0.09463997457998288,0.925707365719042,-0.5783374910974715,-0.8573348491961379,0.40318476635721257
UBQLN4,ENSMUSG00000008604,10.288996330952905,-0.11910741367482448,-1.0479704375266752,0.3093238886926415,-0.07583718621851467,-0.8172182899027881,0.4251091584791389,0.24358808575925317,1.6601292633967162,0.11521996025697678
RBFOX1,ENSMUSG00000008658,6.222345896438777,0.1637274270166175,0.5328222308343712,0.6010530139159083,-0.011759896689220542,-0.04687162771944862,0.9631617713146408,-0.012031341439480878,-0.030328475234038397,0.9761583046919386
RPS18,ENSMUSG00000008668,14.2643708588854,0.6601832172590553,2.107018898068685,0.05027178710938651,0.24637699217189166,0.9630519823834652,0.3490214196227981,-0.8103514873181593,-2.0033323763485478,0.061348541147898894
RPL10,ENSMUSG00000008682,14.199307961461848,0.39925772598125303,1.6589899653286073,0.11545186624614723,0.16063235247384988,0.8174648347200713,0.4249721346019959,-0.54046820081429,-1.7395471399903388,0.10001072430896629
RPS15A,ENSMUSG00000008683,13.602568238739076,0.5144121180881712,1.5850310027200711,0.13138404298477324,0.29014750979029175,1.0949418304893925,0.2888132866079527,-0.7869502554315309,-1.8782330418930198,0.07761155499485772
NCAPH2,ENSMUSG00000008690,11.45536074233942,0.11805411362474788,0.6213545609430469,0.5426092851755437,-0.036136428364299165,-0.2329427622429861,0.8185874100177302,0.14510490484935976,0.5915835425381143,0.5619146095683341
HIPK1,ENSMUSG00000008730,13.53910105010294,-0.28046573551727866,-0.8579919845876014,0.4028318740479553,-0.22551271681525376,-0.8449287466031609,0.4098848885022095,0.8475411339805654,2.008351985138083,0.060765175029935836
GPRC5B,ENSMUSG00000008734,7.940511481217139,0.04263151845856561,0.3812178347796818,0.7077640217189423,0.07194874847521576,0.7879729011111231,0.44156202821983825,-0.22107233805695248,-1.5312723414893665,0.1440985178840235
MAN1A2,ENSMUSG00000008763,11.720536738311685,-0.2508523302334456,-2.321772074305652,0.03292236001187332,-0.04656313429439396,-0.5278241771984788,0.6044431974271816,0.2012484143387666,1.4428113033467256,0.16724647033018725
ACYP1,ENSMUSG00000008822,7.61203976638747,0.33450703602397064,1.4053654203506796,0.17792433976683864,0.11721692590956644,0.6031425436607112,0.5543762015354856,-0.2746802375827417,-0.893896106654658,0.3838582471884422
CLDN13,ENSMUSG00000008843,8.103413939368348,0.17325883655406804,0.15253516397948938,0.8805606343601755,-0.99969150084964,-1.0779192029934659,0.29612820276289464,2.6858471253206493,1.8316036246630771,0.08459184101765294
CD163,ENSMUSG00000008845,9.707355020581057,0.5099821905465215,1.0730363924427098,0.2982511797970866,0.3031213897360216,0.7811270084749148,0.4454701514957249,-0.3527405467949173,-0.5748975401485277,0.572891173464791
HDAC5,ENSMUSG00000008855,10.766750578575973,-0.07021224143699838,-0.6118760060395162,0.5487164881442499,-0.0608773289081213,-0.6497582522814533,0.5245318153666272,0.10857519341568674,0.7329204212288943,0.473592829756154
RALA,ENSMUSG00000008859,9.685582663125553,0.08693725955769675,0.5464698467284196,0.591843821202938,0.0294422954645758,0.22666139291487225,0.8233901338259053,-0.14675813371808324,-0.7145589490080922,0.484579040368329
VDAC3,ENSMUSG00000008892,10.663866820698377,0.2499680137055399,0.8629419074016036,0.4001801747165925,0.0027174675481808444,0.011489658406783591,0.9909665416658353,-0.018020920512082997,-0.04818920008861236,0.9621270769039014
SLC1A7,ENSMUSG00000008932,1.080336646789134,1.2004834548877892,1.3274879647597695,0.2018994530884728,0.549031506091195,0.7435622108210749,0.46729442156245615,-1.3229087852657249,-1.133130525396142,0.27288799686642595
VPS72,ENSMUSG00000008958,9.583686492213259,0.07175675546370672,0.766312504447236,0.4540005768573918,-0.07092860363570885,-0.9277055575772195,0.3665453887609873,-0.07575471475486356,-0.626654858614555,0.5392103725156687
GABPA,ENSMUSG00000008976,10.821893542875525,-0.06408218329931303,-0.39066745902596145,0.7008953576567309,-0.1331484448347729,-0.994149425173606,0.3340908758281276,0.17562269091382196,0.8293277363093424,0.4184122892818758
BMP7,ENSMUSG00000008999,6.435104260404129,0.781146851782036,1.9257342694903552,0.0710310436168986,0.23442086042555055,0.7077918496940464,0.488665699974576,-0.8806986051701232,-1.6817700185297721,0.11089021556349898
DYNLL1,ENSMUSG00000009013,11.02276879487122,0.6068865707060505,2.0633085445471187,0.054698418752577194,0.2528979778359981,1.0530467097348764,0.3070578637444652,-0.6094456076071477,-1.6049711336359755,0.12691505485264476
PDCL,ENSMUSG00000009030,9.777213465097573,0.0036327938527338085,0.015324757951251367,0.987951508619803,-0.12800740638101735,-0.6613534104990899,0.5172498007019297,0.0932582192669509,0.3047302818959107,0.7642706122059955
TMEM184B,ENSMUSG00000009035,10.296284865163791,0.017707499765433617,0.11935182377096683,0.90639571124593,0.032716709098903916,0.2700766617758717,0.7903525195384877,-0.07926302879468965,-0.413826314948612,0.6841752115371635
RSPH14,ENSMUSG00000009070,0.7769277912118425,-0.7769277912118425,-1.2699989922045771,0.22119368519455196,0.2204596399107824,0.44136454467931385,0.6645113859050977,0.4105950334256917,0.5198906855608779,0.6098436248090304
NF2,ENSMUSG00000009073,10.999490457859459,-0.0983212668054503,-0.691943485505813,0.49831537832157435,-0.02284301192074609,-0.19688931830475642,0.8462488593255599,0.1269535374992979,0.6920597497257077,0.4982441874859369
CABP7,ENSMUSG00000009075,1.3295100543336853,-1.0153616424340772,-1.8832410786892757,0.07689309915427112,-0.25774604940964235,-0.5854944905310018,0.5659073153668168,0.782754413257565,1.12456953963002,0.2763999957112837
ZMAT5,ENSMUSG00000009076,8.333826869869212,0.3586643339652022,2.1909557240277513,0.042676730391466355,-0.06758244788174851,-0.5056208295809027,0.6196156883530173,-0.344603307008853,-1.6305738578715023,0.12136661456961839
EWSR1,ENSMUSG00000009079,12.841871804342393,-0.29000350695920213,-2.700471910195578,0.015160099124768234,-0.1339083200486181,-1.5271778116226187,0.14510774936749016,0.358493490787165,2.585790372502584,0.01923679517113408
AP1B1,ENSMUSG00000009090,11.61012693818239,-0.15606120505139062,-0.5730879881082709,0.5740881933712099,-0.21628579754946325,-0.9727471824913637,0.34431768241522986,0.5845757941962011,1.662810672318901,0.11467572996926845
DERL3,ENSMUSG00000009092,9.563283195486575,0.5455294192901966,1.4661364424959482,0.16086437854078484,0.5425438285138684,1.7858158360355016,0.09197874396724881,-0.8058309926988064,-1.6775512786338453,0.11172312795756079
GSTT4,ENSMUSG00000009093,1.623302116075715,-0.32714697417163147,-0.5773987990470156,0.571238717837681,-0.21801069626289604,-0.47125546529690154,0.6434493411499802,-0.09307797096136483,-0.12724932902412311,0.900236120348505
TBX1,ENSMUSG00000009097,0.9211306251752871,0.5865075449983197,0.8668584114024742,0.39809020702045905,-0.20138688066055457,-0.36454518709343736,0.7199460306311214,-0.44983401327241423,-0.514994368565612,0.6131882350359512
GNAT2,ENSMUSG00000009108,3.1970098066094232,0.787264772417178,1.860781879626722,0.080161853224342,0.029948500917224775,0.08669526285106141,0.9319267065859873,-0.8657929032471475,-1.5851278503118622,0.1313620200815826
BCL2L13,ENSMUSG00000009112,10.549891223842671,0.02344017107649341,0.06918988487976366,0.9456458243029,-0.07529629014036666,-0.2722080970412209,0.7887405300259784,0.4084669027171356,0.9339300048519837,0.3634167179032457
SPATC1L,ENSMUSG00000009115,1.2894755727785747,0.2724543473437081,0.3836354393225943,0.7060042346816613,-0.3032751643416714,-0.5230069423645722,0.6077195617179609,-0.28704525710995893,-0.3130768661732955,0.7580305827050269
DQX1,ENSMUSG00000009145,7.62755123973604,-0.0077925137383842,-0.03565804484485061,0.9719703847758234,-0.002146312884260443,-0.01202869775117403,0.9905427565367337,0.01941475416477873,0.06881569037109332,0.9459392917040177
CCL8,ENSMUSG00000009185,5.770091152968468,1.8319678285737193,3.3603380754450787,0.0037130735053449992,1.6752213378747012,3.7634223163409897,0.0015491123732265244,-2.5562133623206047,-3.6319332329244367,0.0020609776183044826
LNPK,ENSMUSG00000009207,9.697721456425112,0.11346193431924191,0.7519923531996344,0.46234110909069726,-0.05948240876990788,-0.48283352573477023,0.6353729982903409,0.2762601218192859,1.4182639545138447,0.17418535843470861
PRR29,ENSMUSG00000009210,1.6389753691469762,-1.091786404393998,-1.8669193641430155,0.07925658659730161,-0.4610237007124025,-0.9655099650970992,0.3478247096218541,1.1553706731446327,1.530329123200503,0.14433048380419078
MYMK,ENSMUSG00000009214,3.8635837687775463,0.17761450542899737,0.5769667984977039,0.5715239420802898,-0.06092463345241352,-0.24238790558319795,0.811379679942499,-0.48014413656789695,-1.2081466290317595,0.24352945292033468
FAM163B,ENSMUSG00000009216,0.7991286255484445,0.37744908908580654,0.8638785510888912,0.399679699475433,-0.4959029344633787,-1.3900698293294602,0.18244226945520525,-0.44082323000629187,-0.7815097619071691,0.44525108272058267
TRPM5,ENSMUSG00000009246,4.7842741044057036,0.06072604345371279,0.13970775161469687,0.8905327422265461,0.004216725683817019,0.01188136933190925,0.9906585837783779,-0.14700816168207417,-0.2619766530510698,0.7964873651283804
ASCL2,ENSMUSG00000009248,3.171808060196169,0.5289031810908035,0.6802012368508833,0.5055356863312741,0.2620102520020437,0.4126911470237198,0.6849909418153421,-0.5257195623934249,-0.5237101621777797,0.6072407399608102
RARRES2,ENSMUSG00000009281,9.583212452873543,0.40105234170850645,1.5692200842173993,0.13502144143120676,0.2109168248330942,1.0107404714223138,0.32631129559452443,-0.503135874283113,-1.5249082389773247,0.1456696972497311
PTTG1IP,ENSMUSG00000009291,11.301141375923264,0.07115301526285571,0.6276240868002954,0.5385900970638353,0.07482714281509016,0.8083716711628105,0.43004450103016856,0.00906480019554096,0.06193557225206865,0.9513365038267487
TRPM2,ENSMUSG00000009292,12.437163891292336,-0.189426282611143,-1.0130027846314467,0.3252605088444853,0.05871113299579429,0.3845355476845946,0.7053494780896861,0.08589809734540926,0.3558193582717721,0.7263529292289459
UBE2G2,ENSMUSG00000009293,10.009650322667651,0.16589093997368354,1.0232123774327884,0.32054828061116236,0.06769286134475169,0.5113657285393688,0.6156725949921702,-0.012940083362983358,-0.06182381721721493,0.9514241925718505
MPO,ENSMUSG00000009350,8.52232279863558,1.5554141806206,1.5848241198379132,0.13143109808884113,0.6243463843417039,0.7791234011604355,0.44661800775526905,-0.5558160433077555,-0.4386738251303235,0.6664219449246298
LPO,ENSMUSG00000009356,2.4194385767222837,0.06539641311098641,0.13855762316666578,0.8914278083451699,0.25366143664578766,0.6582283348828357,0.5192067860670853,0.09707963855406425,0.15932365910691457,0.8752914498238589
MET,ENSMUSG00000009376,9.861735873017976,0.10526628460859885,0.6848733193874152,0.5026556463048077,0.229835703156402,1.831403653986261,0.08462293224313577,-0.22350777213434214,-1.126391093652468,0.2756499335120579
SLC16A12,ENSMUSG00000009378,4.918517640560313,0.10455652305316983,0.20283468921006714,0.8416720587310165,0.5367502038693548,1.2752899753979323,0.21935969957459212,-0.9142263473021919,-1.373790334893575,0.18735219381060486
SYN2,ENSMUSG00000009394,3.2465434458746247,1.124531546475983,2.2100185274250057,0.04110584176954868,0.5928244037763809,1.4269080040139284,0.17171562160959786,-1.0467496184396285,-1.5934656569081234,0.12947768288482275
ELK1,ENSMUSG00000009406,9.084624873834152,-0.008095952363083367,-0.09672809806001578,0.9240735288813806,0.05882807770238272,0.860825237859369,0.401312683122675,-0.09933876098859071,-0.9193461643026453,0.3707759022520425
NAV1,ENSMUSG00000009418,11.576225808824022,-0.2589238737487803,-1.253405255360628,0.2270232029596202,0.041625226890357254,0.2467866477526564,0.8080288311719093,0.1250850643954564,0.4690298652815352,0.6450071398542065
TNPO1,ENSMUSG00000009470,12.799657455819096,-0.14751188177748978,-0.9751375225291151,0.3431647875032595,-0.1262784981880341,-1.0223836664475734,0.3209289489691578,0.25010581390341613,1.2806730703043525,0.21750601842611061
RNMT,ENSMUSG00000009535,10.277882066479616,-0.028912584330675114,-0.2122205497140709,0.8344586604848367,-0.11457796787627597,-1.030023818692124,0.31743163430204824,0.1645896665039751,0.9357906747551948,0.3624850121191501
KCNQ1,ENSMUSG00000009545,5.4753447432082565,0.027503789139436394,0.0750899766554305,0.9410196841314697,0.16920171222814204,0.5657698793149291,0.5789422601335084,0.03208553108829063,0.06785381915312363,0.9466936895838558
SRP14,ENSMUSG00000009549,10.256929845611092,0.4437949046158507,2.096456080488133,0.05131051036189316,0.18652256598377415,1.0791466525878446,0.29559626286470575,-0.6287199964732993,-2.3005747852318827,0.03434759843610724
6330409D20RIK,ENSMUSG00000009551,1.6076779790169764,-0.8193162731847881,-1.6648077846058682,0.11427182079917042,-0.7585889469930908,-1.8878377108003748,0.07623886778398536,0.4986873754818692,0.7849039529050408,0.4433113500169503
CDK9,ENSMUSG00000009555,10.926184450364477,-0.027280021242504785,-0.2735494409170067,0.787726585968552,-0.12535480304536095,-1.5394930609933062,0.14208995435030847,0.14455295261189913,1.1227775477709179,0.27713936412074425
TOR2A,ENSMUSG00000009563,9.448263034592513,0.4849431787972412,2.790846995988326,0.01254463838492681,0.17038836287796405,1.200966054992465,0.2462308421848376,-0.4602487623568366,-2.0516979625957865,0.05593236552619962
FPGS,ENSMUSG00000009566,8.762862619552617,-0.28791111938098013,-1.7238721681802633,0.10286682220740406,-0.14977625768820013,-1.0983360151883976,0.28737074479393776,0.5021777650090129,2.329054894355614,0.032445543955781586
MRTFB,ENSMUSG00000009569,10.584826673939176,-0.2764023293130073,-2.3824461499577043,0.029141953488593275,-0.12195802763064799,-1.2874708835212263,0.2151827435103475,0.2718093229643982,1.8147690688920255,0.08724476625699529
CBX5,ENSMUSG00000009575,12.373656990090309,-0.046080645317949975,-0.13526409350799953,0.8939917670725464,-0.1429798865979712,-0.514025366990566,0.6138511928038186,0.5827035110618168,1.3249126117535024,0.2027342622884747
APOBEC3,ENSMUSG00000009585,13.438943407643242,-0.17604194812074214,-1.2450706355981178,0.22999594221462538,-0.14325355234330497,-1.2408773416757817,0.23150294692987017,0.11265596042847914,0.6171740032318399,0.5452983360759767
ST6GALNAC1,ENSMUSG00000009588,2.2827768019418113,0.17134767008180887,0.2635914401971009,0.7952632361693892,0.0721650921053625,0.13596461564282092,0.8934463199477016,-0.7330290125096485,-0.8734738117691304,0.39457633948817583
SARDH,ENSMUSG00000009614,8.011565664111638,0.33217894261829606,1.4434224547895,0.16707664163782732,-0.029841531395138676,-0.15881374780859178,0.8756870334927749,-0.009126327547112298,-0.030718007050022818,0.9758521888716873
VAV2,ENSMUSG00000009621,12.11082876493017,-0.2021970863533979,-1.5620671379412414,0.1366946804708622,-0.05206389830497891,-0.492614414124784,0.6285868887847899,0.06215817819262887,0.37196211219482833,0.7145169779304277
TEX15,ENSMUSG00000009628,5.786727658591293,0.09687569703474364,0.2448840811596424,0.8094776905324874,0.10551612468285904,0.3266706946552454,0.7479045122023189,0.37780182156464964,0.7397507035087325,0.4695444490015057
PPP2CB,ENSMUSG00000009630,9.87080432757955,0.042301790561810534,0.21947863962394884,0.8288908960993671,0.031389579446181336,0.1994640512562507,0.8442661016980506,0.009939293297008173,0.03994520372858985,0.9686021858020073
G0S2,ENSMUSG00000009633,7.825177441865131,0.35257555611790015,1.5169301772199708,0.14765949553786784,0.15703761440832745,0.8274899163127046,0.41942427874163224,-0.37085387916865004,-1.2359242194094056,0.23329285572550296
DMAP1,ENSMUSG00000009640,8.878751785446829,-0.24324344641896653,-1.9139156891281002,0.07262006964315137,-0.07299120890580006,-0.7033926737659201,0.4913331972119961,0.2936078108663783,1.7894719061251099,0.09136880299302019
PLA2G12B,ENSMUSG00000009646,0.6013399585753069,-0.11235593500807256,-0.21402896903948387,0.8330705419216597,-0.46352439663697537,-1.0814209234657566,0.2946125059479183,0.29129238635646015,0.42981473493963634,0.6727290201302984
MCU,ENSMUSG00000009647,9.428793913327516,-0.11336518437221288,-0.9238995481065636,0.368467447019174,-0.055857002267963606,-0.5575300881000336,0.5844327175983308,0.1750198491587831,1.1048618714194576,0.2846121363519487
OIT3,ENSMUSG00000009654,6.6448800341592085,-0.02145810260317731,-0.0882214603998644,0.9307315921445221,0.17149240461421505,0.8635220756180264,0.39987012602110683,-0.1817954939288738,-0.5789508084741719,0.5702146280806151
TEX11,ENSMUSG00000009670,0.8968323488832269,0.6057779532687558,0.899967969379204,0.3807093823744603,-0.1603653914823108,-0.29178963959974996,0.7739781667685506,-0.18720232291382635,-0.21542715590280895,0.8319977009103039
BCR,ENSMUSG00000009681,10.483719775094242,-0.17967865356020207,-1.364988035775326,0.1900509595270834,0.018585241788292003,0.17292038957940897,0.8647561173152298,0.24741583595223413,1.4559131841327653,0.16363652199462786
FXYD5,ENSMUSG00000009687,11.240988072226104,0.13111499124842202,0.6584326004587329,0.5190787436423911,0.20182023525924553,1.2412787281609434,0.2313583648035844,-0.32416895088815134,-1.2609736633407385,0.22434969994719878
KCND1,ENSMUSG00000009731,6.466855107988964,-0.047277037329793124,-0.18960445339664772,0.8518645187073419,-0.03231777857096445,-0.15873964733836993,0.8757445226571012,0.36921848493577686,1.1469839523457617,0.2672755305610979
TFCP2,ENSMUSG00000009733,9.07483491053515,-0.09898692358931023,-0.7983094072681656,0.4357019248089551,-0.16454298739468212,-1.6252434613711884,0.12250444471015243,0.34115130731961246,2.131160141340169,0.04796950242030973
POU6F1,ENSMUSG00000009739,10.543358843901961,-0.3012327697002443,-1.6033014017941167,0.12728426788528902,-0.07217707397661174,-0.47049808361585,0.6439792757680705,0.1505821292183038,0.6208147348893837,0.5429561107953758
UBP1,ENSMUSG00000009741,11.75222946437104,-0.09923548513687759,-0.5155991016401554,0.6127746720506364,-0.10916492083956077,-0.6946625536437614,0.4966519851851898,0.47682485338463143,1.9190207199280482,0.07192984016868809
NUAK2,ENSMUSG00000009772,10.001895184740961,-0.19739779628938023,-1.2522191123636013,0.22744443794819147,-0.15757169030645574,-1.2242267121602104,0.2375624135069827,0.08049878720340771,0.39555145884291393,0.6973556936278258
CILK1,ENSMUSG00000009828,8.775169115783424,-0.20061331576246139,-1.5208991639292047,0.14666678283586165,0.06040324215856419,0.5608497682253776,0.5822175238943825,0.21778933031590192,1.2789480078490132,0.2180987065933273
SDHB,ENSMUSG00000009863,10.32889231823274,0.29349260284711065,1.2557241080398334,0.22620146038771094,0.06107761419820866,0.32005511052466795,0.7528266846741969,-0.3147235294213297,-1.0430422738201852,0.31153529864430096
COX4I2,ENSMUSG00000009876,3.2392526532690793,0.22087676372278206,0.4617857395646226,0.650089378624239,0.424254333151688,1.0863315758470502,0.29249652120136815,-0.3060374169979842,-0.4956106610515405,0.626514843104808
SNAP47,ENSMUSG00000009894,8.61965100543777,0.09629140330453718,0.5526806911321379,0.5876763433904846,-0.024735824863799424,-0.17388367202265703,0.8640106931513523,-0.14581704603522777,-0.6482920520981659,0.5254566848255142
WNT3A,ENSMUSG00000009900,4.820434519358423e-17,0.5057239512595717,0.9825298903717772,0.33961637462902594,0.1821390109947663,0.4333919620906948,0.6701792185300834,0.23218576967535337,0.3494165513055115,0.7310675051517679
KDSR,ENSMUSG00000009905,9.442226133563842,0.09910568888023653,0.7164220745146015,0.4834574505642979,-0.0017652382325419015,-0.015628573116902487,0.9877126662226834,-0.04448886565030683,-0.24911353927516025,0.8062578120945569
VPS4B,ENSMUSG00000009907,11.486852019031195,-0.1306840849787134,-1.1487677376177505,0.2665591913041636,-0.083875558763825,-0.9030058934246898,0.3791404250567081,0.1849775580081924,1.2595174702467264,0.2248621792498242
RPS25,ENSMUSG00000009927,13.52011405744837,0.5366042136234531,1.4936616218096896,0.15359246656595982,0.3787470232734074,1.2911984663036387,0.21391707273135552,-0.9409942675507224,-2.028900488499553,0.058428945741294314
NXF2,ENSMUSG00000009941,2.685916359425946,0.05600510636266826,0.10694674811813852,0.9160831964137897,-0.10622088750545947,-0.24842512248862922,0.8067816602484283,-0.08829959707441971,-0.13060936090024552,0.8976174539222304
TAFAZZIN,ENSMUSG00000009995,11.071313668774343,-0.0638675598397436,-0.4764476805935344,0.6398217191629068,-0.012995058332922105,-0.11872953211929066,0.9068813286450335,-0.0508050571698288,-0.29357391407659694,0.7726373405021187
KIF19A,ENSMUSG00000010021,7.156724988174808,0.12987231304458804,0.5456468738880641,0.5923971447927405,-0.01752331719145248,-0.09016895732577476,0.9292068198793881,-0.2790264243537533,-0.9080631561055876,0.37653819852510173
ALDH3A2,ENSMUSG00000010025,10.633490217020691,-0.06045751579896184,-0.8511525278404146,0.4065146510131947,-0.015285482757415246,-0.26356144763099876,0.7952859677717865,0.0029736430971339465,0.032428104422873714,0.9745083455469197
ZMYND10,ENSMUSG00000010044,2.8473923735961137,0.5803342381139607,0.9454683473694783,0.35766536791612347,-0.015869172662122042,-0.031664214252526926,0.9751086227428465,-0.6095206704278413,-0.7691886441753354,0.45233663195027307
TMEM115,ENSMUSG00000010045,9.736406344529671,0.09662309934624187,0.7798694612983057,0.44619037945498885,0.05039944579407053,0.49820988546287537,0.624719956049925,-0.10565106071043237,-0.6605267904806734,0.5177670415330591
HYAL2,ENSMUSG00000010047,8.609244430726026,0.031153951932775318,0.12622735804891785,0.9010328375743433,0.1625870110332471,0.8068110240495171,0.43091890404767597,-0.0873657683630554,-0.27419357432855523,0.7872398141081625
IFRD2,ENSMUSG00000010048,9.839514087335042,0.12971896722268667,0.2551801201311636,0.8016455948535395,-0.256857049363957,-0.6188429875412402,0.544223934636789,0.8731708041973064,1.3305101329247075,0.20092329304409962
HYAL1,ENSMUSG00000010051,7.404798325088894,-0.3569789121839339,-1.693750474228191,0.10855396707644305,0.1293173525945248,0.7514659426874419,0.4626494754419703,0.40062381790514634,1.4723777930608866,0.15919105835322944
TUSC2,ENSMUSG00000010054,9.299294751929338,0.23723007326447113,1.3118567887865784,0.20700857391332073,0.07580811716209701,0.5134261965202422,0.614261297100418,-0.2507830768764274,-1.074213326295398,0.29773845453773284
NPRL2,ENSMUSG00000010057,8.632289681758966,0.2279675831265208,2.1612013110803154,0.045239439592823505,0.052388318041807415,0.6082781442372305,0.5510443094211483,-0.3543542300792928,-2.602168252948898,0.018596467896605517
SLC38A3,ENSMUSG00000010064,3.757228976236992,0.6377919394866669,0.6818181046144832,0.5045379199724223,0.8394474867032752,1.0990783814321101,0.2870559437135678,-1.180380796116048,-0.9774335979668567,0.3420598921294189
CACNA2D2,ENSMUSG00000010066,4.937968115904931,-0.19019844649746878,-0.37661377589664347,0.7111200440974843,0.16307346119168706,0.39547419887361557,0.6974116319550565,0.4015871932746411,0.6159489456056808,0.5460876914972246
RASSF1,ENSMUSG00000010067,9.992191454283061,-0.002335881358839833,-0.029891688938616386,0.9765015602684419,0.021907085677088645,0.3433443535559047,0.735548902963675,-0.09439344096485748,-0.9356579595679785,0.362551413434832
EPN3,ENSMUSG00000010080,0.9847803566625665,-0.8093134688435003,-1.0435712173337923,0.31129740325132005,0.002363448650972009,0.0037324768681261627,0.9970653716875035,0.6475294030473852,0.6467559653062877,0.526426613104817
RNF112,ENSMUSG00000010086,0.8137404551896369,0.9312472000927378,1.2392398907693871,0.23209349253874056,-0.2008320930730975,-0.32731744225084597,0.7474239113192467,-0.8556737400409423,-0.8820114722807892,0.39007176119588105
SLC3A2,ENSMUSG00000010095,11.847074814693201,0.1758125727181386,0.7513428623041734,0.46272159281418057,0.1927699902907666,1.0089584708986865,0.32714068093050286,-0.03343646576928723,-0.1106838424168092,0.9131632871906339
NXF1,ENSMUSG00000010097,12.296236057606546,0.09599438411299298,0.7250878246513693,0.47826095799022905,0.005139927028883622,0.047549654871384246,0.9626293055382487,-0.09198123862965465,-0.5381702233873299,0.5974358665183532
STX5A,ENSMUSG00000010110,11.227073203006787,0.06124355656316804,0.6687727615984641,0.5126203763506827,0.04349791138486336,0.5817443939444269,0.5683736949772347,-0.096177295836304,-0.813516489812884,0.4271699137001488
SLC47A1,ENSMUSG00000010122,1.901990946824136,-0.3177831349851351,-0.3927483308763342,0.6993863804548384,-0.17822319776248188,-0.26976982123784476,0.7905846616291163,-0.16626408266988613,-0.1591686631401767,0.8754116904287783
CIMAP3,ENSMUSG00000010136,2.062346211532471,-0.2810097835223371,-0.3199155063231238,0.7529306729646286,0.1738433880794036,0.24239165138221958,0.8113768248753523,0.24943517935756812,0.21996175713448035,0.8285206199981023
