gene,ensembl_id,beta_intercept,beta_HLU,t_HLU,p_HLU,beta_IR,t_IR,p_IR,beta_T,t_T,p_T,beta_HLUxIR,t_HLUxIR,p_HLUxIR,beta_HLUxT,t_HLUxT,p_HLUxT,beta_IRxT,t_IRxT,p_IRxT,beta_HLUxIRxT,t_HLUxIRxT,p_HLUxIRxT
ENSMUSG00000120609,ENSMUSG00000120609,0.30402980302503785,0.16679363130703392,0.3168866088337214,0.753387840541629,-0.30402980302504,-0.8168749511777691,0.420040083085099,0.45046674815315463,1.0825479769798552,0.2870993612360153,-0.166793631307033,-0.2587368326545139,0.7974953795176365,-0.6909704982071737,-1.0298103335506998,0.31082031667635124,-0.18002745993670635,-0.32246821656569147,0.7491954820897613,0.948846739136074,1.0870615768689273,0.2851302238846094
ENSMUSG00000120613,ENSMUSG00000120613,0.28524166671643025,0.16766647431439205,0.2557904281387348,0.7997497967630789,0.4089163418778281,0.8822415786874604,0.3842256424366781,0.5374405645685202,1.03711876161456,0.30745438735506214,-0.2902226801407668,-0.3615128805299097,0.7200922160812042,-0.39257642518409347,-0.4698244240919219,0.6416665043939145,-0.6586516205748342,-0.9473654894340346,0.35055227800214617,0.867630706586817,0.7981906270810457,0.4306439027763327
ENSMUSG00000120615,ENSMUSG00000120615,4.034337732717205,-0.24479108849947348,-0.7049592570327553,0.4859354354289629,-0.10449921394311103,-0.42559492026698664,0.6732518289085438,-0.4147690415463789,-1.5108965819060576,0.14062774817422485,0.11565149247611775,0.2719405843551075,0.7874146159013544,0.04978425127412101,0.11246922735021309,0.9111539487313831,-0.0260755744076836,-0.07079882289510477,0.9439984924646057,0.3604162359227117,0.6259021077793054,0.5358183019802434
ENSMUSG00000120617,ENSMUSG00000120617,0.8487804993165958,-0.8487804993165986,-1.409504254396277,0.16833114837904772,-0.5155144967620291,-1.2106730594147852,0.2348870893132715,-0.6665004384119293,-1.4000109378532013,0.17113116142028018,1.3585936338904367,1.8421073850836267,0.07474325096596846,1.0095961936717388,1.315200665167137,0.19778930022201857,0.47803082196693125,0.7484290501500358,0.4596672622364928,-0.5720596872102206,-0.5728566979892528,0.5707454202181181
ENSMUSG00000120620,ENSMUSG00000120620,0.4558730977736855,-0.002963874588319686,-0.005231912784527903,0.99585803771628,-0.005541636331571482,-0.013834188606359769,0.9890481599056336,-0.22328613218189192,-0.49856572041421665,0.6214951968137679,-0.2757036722123688,-0.3973723033181046,0.6937312082933711,0.04745941997114021,0.06571982767803804,0.9480097607419473,0.615977150656595,1.025153771620725,0.31297815373378324,-0.6118143530872676,-0.6512593731472672,0.5195289511508512
ENSMUSG00000120621,ENSMUSG00000120621,3.724233245917063,0.6272463211732868,1.2858576032489044,0.2077200023640564,-0.6338371030693093,-1.8375848860422819,0.07542461307618464,0.6026496443211532,1.562714530161812,0.1279564340493553,-0.30180507106687043,-0.5051677967623045,0.6169027263504239,-0.33969160604683757,-0.5462769639391014,0.5886644170027235,0.6698983868357095,1.2947544880458,0.20466973721419945,-0.39531267971364065,-0.48868516127781214,0.6283971129342569
ENSMUSG00000120622,ENSMUSG00000120622,1.392167960278846,-0.17998064927032345,-0.24883506120947751,0.8050785436372816,0.17363518886630688,0.339499000835401,0.7364520157048378,0.09236278721479106,0.16152612713746836,0.8726945756620346,0.516747031011916,0.5833351135988124,0.5637567780145885,1.0485814685720125,1.137263902099544,0.26387233420168354,0.756682975972774,0.9863327664905267,0.3313693540606095,-1.8629261975415243,-1.5531559400887827,0.1302213300736228
ENSMUSG00000120623,ENSMUSG00000120623,2.4216647681388364,-1.4979328878847735,-1.7408867843614764,0.09131207513390716,-0.854004678072695,-1.4036325145188282,0.17005871263086014,0.18675107644337555,0.2745372489919246,0.7854364433351044,1.3471699769388636,1.2783651964000686,0.21031543124550112,1.606876568792598,1.4649877989700968,0.15268107573322665,0.6585307828099883,0.7215692078328044,0.4757990100187739,-1.3416775011799231,-0.9402859840702856,0.3541151109396157
ENSMUSG00000120625,ENSMUSG00000120625,2.7420730453090343,-0.4653355933844444,-0.7827039276610163,0.43955515178592464,-1.2645035932044664,-3.0079201697084357,0.0050906704841715555,-1.316576739416413,-2.801156732897008,0.008567844210489062,1.5864962145787165,2.1788365449733242,0.03681977465190389,1.9445123799215858,2.5657555091810296,0.015182455005176232,2.356993410607671,3.737776656777656,0.0007271505978658777,-3.9528132933803537,-4.009324379219456,0.0003411746488795053
ENSMUSG00000120628,ENSMUSG00000120628,1.3014427627356318,-1.3014427627356349,-1.7953817582180238,0.08204268677226945,-1.1240444169922177,-2.1929574559231773,0.03569474401139683,-0.5152909779471451,-0.899175086885306,0.3752761056939238,1.5214864852284031,1.7137765860753722,0.09624268211621567,0.74561905234001,0.8069043369109651,0.425678536381501,1.1719761642553015,1.5243133507986644,0.13725356452652315,-0.824633841917865,-0.686003833177347,0.49765127083881433
ENSMUSG00000120629,ENSMUSG00000120629,0.3718501461530175,0.38146411754874715,0.7576503858657724,0.4542038060023206,-0.21107673283978995,-0.5928850748102117,0.5574252095752228,-0.371850146153016,-0.9342069724741875,0.3571934919815689,0.3815993547046541,0.6188382631938947,0.5404036232923093,-0.3814641175487466,-0.5943498618477953,0.5564572804918937,0.8008261000771738,1.499605809591538,0.14351875015838966,-0.9713487219420387,-1.1633864001852645,0.253274650691639
ENSMUSG00000120630,ENSMUSG00000120630,4.919951594430525,-0.07849821714436644,-0.1667809581238823,0.868591832865258,0.184825088423812,0.5553446492365387,0.5825208086437783,-0.28146184080150277,-0.7564255441044614,0.4549272848718029,-0.06964639283472278,-0.12082023327023572,0.9045888839947489,0.27553607720293655,0.4592386797435211,0.6491672990294095,0.297560714024538,0.5960545427599393,0.5553319117022355,0.19335861398360338,0.24773299248286632,0.8059237549051805
ENSMUSG00000120632,ENSMUSG00000120632,2.327333112859955,0.2018108612187039,0.29264068081327765,0.771686012004013,0.5779346356311891,1.1851788237923566,0.24467393086505562,0.15218781327835879,0.2791451142387343,0.7819296905566004,-0.4204445753326948,-0.49779815967706226,0.6220301280454401,0.30493236962911013,0.34687021441747623,0.7309596386197266,-0.4900746657384794,-0.6700020845506355,0.5076629233330427,-0.33767245892451214,-0.29527008985215797,0.7696949637097179
ENSMUSG00000120633,ENSMUSG00000120633,0.1826561970230965,-0.18265619702309813,-0.3224290629404327,0.7492248636184029,0.3794258941973848,0.9472000973786198,0.35063524073067365,0.2547271202851403,0.5687677288393935,0.5734842618717306,-0.10689011685871726,-0.15406063806607206,0.8785294492848732,0.09309514225487223,0.1289140068375397,0.8982325476821162,-0.42675888713589605,-0.7102415616755025,0.4826986336216508,0.2083797020937876,0.2218139398347786,0.8258682383801039
ENSMUSG00000120634,ENSMUSG00000120634,0.7755763909276608,-0.02096335308298257,-0.030830180788181633,0.9755964608652854,-0.4266976514542071,-0.8874636479093885,0.3814512412390325,0.10692363777961346,0.19890652934918301,0.8435942841188977,-0.19445865061668155,-0.2335054172600155,0.8168563074020063,0.07014253559976842,0.08092265084869268,0.9360074772516063,0.35980947833637406,0.49889788254598405,0.621263770081828,-0.4457782491853155,-0.39533735248429464,0.6952171725562586
ENSMUSG00000120638,ENSMUSG00000120638,0.4420650898287907,-0.4420650898287923,-0.7951667045747713,0.43237523258775723,-0.1857821792924297,-0.47259706260536977,0.6397081533914202,-0.44206508982878884,-1.0058151623945946,0.32204997540969305,0.18578217929242996,0.2728540413134372,0.7867185680546949,1.262753510846731,1.7818201632380881,0.08427148380998539,0.5375912974475288,0.9116915627521087,0.36874842181858436,-1.0931545826836313,-1.185733800356781,0.24445773776127888
ENSMUSG00000120639,ENSMUSG00000120639,5.312220875233743,0.7727587441274398,0.7324283433981907,0.4692382516219378,0.8131414803879251,1.0899393398421922,0.2838797537243025,0.20291131366420634,0.24326939107846096,0.8093494507909245,-1.756807148347886,-1.3595640570548286,0.1834716992594856,-0.4159489550537639,-0.309267703281748,0.7591227100685431,-0.48826613025066434,-0.43631641521048586,0.6655368973660862,0.7211148040845526,0.41215377194220687,0.6829747850947663
ENSMUSG00000120643,ENSMUSG00000120643,1.2500576210642709e-15,-4.063860423964515e-15,-8.661298815735425e-15,0.9999999999999931,0.1814935510192319,0.5470417017071437,0.5881450774610031,0.2646853604639003,0.7135660047480874,0.4806678437993972,0.2548418170543991,0.44347516312462143,0.6604061386996674,-0.0904201431206221,-0.15117596382217777,0.880785923023625,0.7063322089157926,1.4193091025951172,0.16547718935205147,-0.6164595761489632,-0.7922869363430031,0.4340279461918428
ENSMUSG00000120644,ENSMUSG00000120644,1.1092570016332755,-0.3802694256215385,-0.6496739668401561,0.5205395098003602,-0.26030523049250287,-0.6289294746650711,0.533859461588446,-0.844471542600986,-1.8249419992188773,0.07735762600977081,-0.3050894510870321,-0.42558431908788086,0.6732594752906158,0.8511501540535964,1.1407318175596104,0.26244725623291254,0.6072068916010855,0.9780577225311913,0.33538245821796564,-0.06560877932447724,-0.06759268003062752,0.9465304606476739
ENSMUSG00000120646,ENSMUSG00000120646,0.6256603295247402,-0.6256603295247428,-1.3465686788406646,0.1875800159767167,0.07559896836552686,0.23010219229534612,0.8194769973082763,-0.07054262809043785,-0.19204434187619696,0.848920979992529,0.22538313804671822,0.39606428458538157,0.6946862101393441,0.0705426280904428,0.11910084486987495,0.9059400223851783,-0.3638672981594241,-0.738340437012693,0.4656884850275351,0.06288519174717755,0.08161536591186794,0.9354609353511609
ENSMUSG00000120648,ENSMUSG00000120648,3.161240247455133,-0.23447680881655283,-0.3629941427339755,0.7189961077457165,-0.5999545823281855,-1.3135091276880102,0.19835171844807542,-0.4663014180358786,-0.9131170455194765,0.368009713335387,0.009272192076371595,0.011720240204889378,0.9907215817276347,0.5604205181811563,0.6805923562353341,0.5010246496188193,0.9383271696774893,1.369549560841966,0.18036261341880055,-0.7837316583977815,-0.7316456010823488,0.4697094017887613
ENSMUSG00000120649,ENSMUSG00000120649,0.8318616795098331,-0.8318616795098336,-1.2600570569762364,0.21676081679043224,-0.38628519045619825,-0.8274888461130334,0.4140886217587456,-0.2642715912454125,-0.5063485415757162,0.6160830332228704,1.0563631999282523,1.3064919144462905,0.20069795284000103,1.3870894784199426,1.6482264802543354,0.10909170286860292,0.5743383006942813,0.8202204821067671,0.41815850547890854,-1.5457269857584994,-1.4119051895542993,0.16762873926395017
ENSMUSG00000120652,ENSMUSG00000120652,5.046148916898366,0.7346064434649638,1.9901184466704573,0.055178738741507694,0.4151318347148968,1.5904690730808126,0.12156137475961692,0.6276173897531228,2.1506966149229583,0.039156416986707576,-0.9045425461126154,-2.0008178882848684,0.05395552392654146,-0.8486164467466796,-1.803470129830802,0.08073737662413016,-0.6457952831915403,-1.6494638402649613,0.10883659524888567,0.996361284968263,1.6277012201806493,0.11339611590164478
ENSMUSG00000120655,ENSMUSG00000120655,0.6203802984408521,-0.6203802984408543,-1.237264136034341,0.2249917046894352,-0.017988270938656976,-0.050735137902393646,0.959851952196118,-0.6203802984408505,-1.5650290948435597,0.12741285203929076,0.017988270938659193,0.029291945525323392,0.9768136779743384,0.7871559719020592,1.2315116910239012,0.22710551086341213,0.35838750856114493,0.6738776147098479,0.5052280363494022,-0.5251631820223526,-0.6315857913896172,0.5321438329686405
ENSMUSG00000120657,ENSMUSG00000120657,0.5782286990199194,0.34550107820198467,0.4560456301014898,0.6514371967804262,0.3083116736969565,0.5755245557521007,0.5689619805560344,1.4636258660116472,2.443706021117454,0.020232614783501912,0.411114214387664,0.443073478660188,0.6606935912543535,-0.845150528514614,-0.8751173139638164,0.3880314484049614,-0.8321665567859683,-1.035602019569215,0.3081508436391127,0.14125640037088966,0.11243478134214868,0.9111810416261572
ENSMUSG00000120659,ENSMUSG00000120659,0.8193157614856301,-0.3664074065088055,-0.5923693355647995,0.5577662135534989,0.04232293137999141,0.09676516981517158,0.9235163986469055,-0.819315761485626,-1.6754814578211108,0.10358600749514268,-0.019179539261082658,-0.025317502738773468,0.9799589389862557,1.2923189957714598,1.6389713818591136,0.11101557794682648,0.344837531017527,0.5256135962159221,0.6027803105211382,-1.039564957081388,-1.0134763284832367,0.31843480125787416
ENSMUSG00000120660,ENSMUSG00000120660,0.674463136599092,-0.2437119248181588,-0.3282552479128906,0.7448570132652801,0.26475694679259265,0.5043096287935113,0.6174987951875113,-0.014110303677945005,-0.024039822142388815,0.9809701308680414,0.20008931615449332,0.22004584310186237,0.8272332357149881,0.7990150747457156,0.8442346805889211,0.4048057469112818,-0.4559213245290574,-0.5789599774881213,0.566669545857506,-0.10526694106724747,-0.0854989053409551,0.932397477971016
ENSMUSG00000120662,ENSMUSG00000120662,0.30566095501448143,-0.30566095501448115,-0.6791053397492234,0.501953836685245,-0.021953308136717364,-0.068978246609646,0.9454361743818527,-0.30566095501447943,-0.8590078579160048,0.39672550488635894,0.530177129515483,0.9617729083859431,0.34337538381954635,0.8001528285340765,1.394580029404213,0.1727493350528191,0.021953308136714398,0.045985497739757755,0.9636075949823342,-1.0246690030350765,-1.3728226356262618,0.1793524763601193
ENSMUSG00000120663,ENSMUSG00000120663,1.9160030168958615,-0.7161943916815048,-0.8642724700218275,0.39387080807948016,-0.4967207552805915,-0.8477095360797524,0.40289594520802874,0.19740779621410665,0.30133116815680283,0.76511145225808,0.9116413340019065,0.8982518949411111,0.3757605199905454,0.1699978255492367,0.1609297910159367,0.8731603978187208,-0.5942569701496868,-0.6761106652948073,0.503828004311798,0.3616353630307598,0.2631626849583183,0.7941123032070343
ENSMUSG00000120664,ENSMUSG00000120664,3.964367041022433,-0.30223019732780276,-0.6799365076721223,0.5014343498298244,-0.6310889636261627,-2.007872301893922,0.053162051448313985,-0.09798813085013289,-0.27884571195201047,0.7821574064595738,0.6207167792341775,1.1401929764813923,0.26266831733898477,-0.0883213218710568,-0.1558724577432231,0.8771127197557211,0.014710887906046943,0.031202768616644727,0.9753016381626551,0.3228800008980582,0.4380314612019916,0.6643061968368218
ENSMUSG00000120665,ENSMUSG00000120665,1.1112090274183926,-0.3578950105826264,-0.5251936810247438,0.603068818531932,-0.5992806929526842,-1.2436813800893465,0.22265101902448037,-0.15186295529912136,-0.2818874147753504,0.7798448968697183,0.5298390757834511,0.6348369598131441,0.5300479962623874,0.14191427673351273,0.16336659366339548,0.871257205403928,0.4793386122365299,0.6631778328106507,0.5119660473993344,-0.8841291169918721,-0.7823718116476904,0.43974746280748933
ENSMUSG00000120669,ENSMUSG00000120669,1.8064948150230205,0.8673816003322997,1.1335075814286335,0.2654222247290394,-0.15527455014640357,-0.28696537712233816,0.7759888370423509,1.0442106787029029,1.7260856639979223,0.09397698963962697,-0.5763619855458615,-0.6149841505911019,0.5429140665130889,-1.436804280993498,-1.472940333545143,0.15053604065040926,-0.041102299437572265,-0.050641210885609196,0.9599262135546667,0.6313974467651492,0.49756600253294464,0.6221919650674295
ENSMUSG00000120671,ENSMUSG00000120671,2.267282087707904,-0.3017807269957237,-0.3643117516365825,0.7180216084829154,-0.09537698475266158,-0.16283219095689472,0.8716745183611949,-0.6531337716074858,-0.9973413190009752,0.3260811992050141,0.029325171453081698,0.028905242054430312,0.9771196883463471,0.362749948640504,0.34352817095220384,0.733448064666208,0.3338240155444811,0.3799469790753645,0.7064949181679094,0.2901043099859199,0.21118813464393363,0.8340796698384385
ENSMUSG00000120673,ENSMUSG00000120673,1.2317093537024106,0.4530543339580062,0.5250457253517679,0.6031704888395972,0.4132971187981075,0.6773672783616248,0.5030411029576363,0.2674133347865834,0.3920034498006579,0.6976543090892307,-0.2583216781741593,-0.24443425151000808,0.8084550791475738,-0.05015478449621344,-0.045596606713965336,0.9639151381433249,-0.17168375864815888,-0.18758572633748197,0.8523858236486963,-0.09654384618047157,-0.06746912648121152,0.9466280453533371
ENSMUSG00000120675,ENSMUSG00000120675,2.2247893297378614,0.11432971718704889,0.16016482093743198,0.8737580141746597,-0.5598185237160109,-1.1090988776593962,0.27565352170439117,0.014982161014004609,0.026548650777686384,0.9789846061526104,0.6320959885482204,0.7230118377698622,0.4749243928229667,-0.4084278324408488,-0.44884526726258217,0.6565682518680316,0.5217214822212859,0.6890812955377921,0.49573852120265616,-1.0604350786232897,-0.8958302882167604,0.3770330983695209
ENSMUSG00000120676,ENSMUSG00000120676,0.3293027573082556,-0.32930275730825853,-0.6156715739889566,0.5424658557769024,0.4596180566048998,1.21525051874893,0.23316103473759164,-0.0010063076286941648,-0.002379822090841665,0.9981159528975263,-0.20937014462738737,-0.319611839539689,0.7513399528459921,0.0010063076286988242,0.0014759030070422403,0.9988315628885223,-0.3400885292832276,-0.5994727661265934,0.5530788382296259,0.08984061730571301,0.1012884944055321,0.9199534509945715
ENSMUSG00000120677,ENSMUSG00000120677,1.3321854462677287,-1.3321854462677323,-1.9129363781108024,0.06474068091741647,-0.6504766982968304,-1.3209384530711752,0.19589064812006574,-1.0293940050869632,-1.8697238479089442,0.07069580788043228,1.2686091938870854,1.4873667421389936,0.14670628715622858,1.7280633663579728,1.9465646054008217,0.060411081883254614,0.6717095536953198,0.9093710106189756,0.3699530352033493,-0.300337441130766,-0.2600632410818234,0.7964810649686629
GM30786,ENSMUSG00000120678,0.9466217530846378,-0.9466217530846404,-1.5290707770944474,0.13607293792236552,-0.6243022113125446,-1.4261361191212993,0.16351262544095713,-0.24267639016111842,-0.49583665104294256,0.6233980996612782,1.1458778030417376,1.5112759993337916,0.14053141867534014,0.5583404362606502,0.7074952151775041,0.4843799605841539,0.18776317096459652,0.2859468113371798,0.77676184679681,-0.35290291887650704,-0.3437478667478958,0.7332843926254471
ENSMUSG00000120680,ENSMUSG00000120680,0.8484366015685055,-0.8484366015685076,-1.1906726310124243,0.24253998329757587,-0.5286761503896337,-1.049246893496496,0.30192466648011207,0.004770918710267761,0.00846905558815164,0.9932953313885016,1.013005634539508,1.1607513748363958,0.25432937515760545,0.5586474181030192,0.6150127063640488,0.5428954438591878,0.1096516847267442,0.145081495204453,0.8855565007199013,-0.6010193527723123,-0.5086219338832692,0.6145062178998151
ENSMUSG00000120681,ENSMUSG00000120681,4.546812270555809,0.3860661856584487,1.1296495190186784,0.267020920135836,0.2754088873657509,1.1396589500902639,0.2628875360400156,0.258583390173877,0.95706751000234,0.34570844187190053,-0.6167697451623524,-1.4735313811021133,0.15037758281499602,-0.24856893359127213,-0.5705610535368034,0.5722822676630654,-0.522407817559145,-1.4411704976141813,0.15925123340092595,0.24789465006682967,0.4374040140149383,0.664756337166126
ENSMUSG00000120684,ENSMUSG00000120684,2.7583858197840687,-0.9157043342864883,-1.3403968347410853,0.18955591074453682,-0.6294664229871916,-1.303063831707565,0.20185183239708748,-0.062382110828432064,-0.1155043075971223,0.9087671888574802,0.5623388552258766,0.6720948795801295,0.5063472780066576,-0.06510090918968696,-0.07475469863576195,0.940875261622552,0.32414081314356297,0.4473377817180793,0.6576446641659093,1.5415589086401753,1.360729819695002,0.183106597063875
ENSMUSG00000120685,ENSMUSG00000120685,3.2192366184445915,-0.5453571361127613,-0.6690983524308384,0.508231639325945,-0.2627917758076189,-0.4559694308502915,0.6514914073218652,-0.8562912383097937,-1.3288943402015228,0.19328120786309877,-0.8662795368684708,-0.8678034778444285,0.391963461218233,0.08446132948813302,0.08129057411431038,0.9357171873070325,0.0282342009371597,0.03265939986709995,0.9741490638037424,2.5617045575815935,1.8952724696057155,0.06712049864804803
ENSMUSG00000120686,ENSMUSG00000120686,3.0157646450219286,0.5690035716219906,1.3264619115345058,0.19407616374752945,0.2281097721603675,0.7520360854371857,0.4575255894199808,0.5481821874649374,1.6164590328614514,0.11581254438082866,-0.6479842301870405,-1.2333848192222567,0.22641558451947796,-0.7136487998009885,-1.305081545718805,0.20117206573196023,0.0661372955827269,0.1453616896823664,0.8853370756634074,0.3182950187265437,0.4474487371263387,0.6575654116325731
ENSMUSG00000120687,ENSMUSG00000120687,0.7330208315774375,-0.73302083157744,-1.302201424200775,0.20214291145835883,-0.4493152461219794,-1.1288285947745405,0.2673619861228127,0.22632625694636002,0.5085770769467132,0.6145373124743552,0.7315203417248296,1.0610665575934115,0.29660266243244915,-0.2263262569463551,-0.3154061137861985,0.7545011290069965,0.12587075265586994,0.21081932424963226,0.8343650262856288,-0.4080758482587208,-0.4371559503725102,0.6649343368098803
ENSMUSG00000120690,ENSMUSG00000120690,2.513429278965283,-0.8286658544344614,-1.2706648140778107,0.21300844040019284,-0.084219935215518,-0.18263392850207524,0.8562374224765126,0.03497297732193847,0.06783348935570886,0.9463402677420403,0.7388863989465506,0.9250891833631865,0.3618436878950251,1.1599253819165005,1.3952593111515164,0.17254628537654648,-0.3536022814970554,-0.5111994258987482,0.6127207353813919,-0.6187439479802558,-0.572131918683321,0.5712304101971375
ENSMUSG00000120693,ENSMUSG00000120693,1.7003839356838175,0.1422944413588239,0.20538601557447628,0.8385715204455932,0.11844826353114492,0.24178348380555836,0.8104906984794904,1.3152503143075822,2.4013272012760565,0.02231802432839536,-0.22753100739545046,-0.2681500578340681,0.7903048655473626,-0.3337516341344973,-0.3779024025269541,0.7079983014831577,-0.6293186653310705,-0.8564012382086775,0.39814375374133126,0.41143780855299555,0.35811357659357923,0.7226099183223922
ENSMUSG00000120694,ENSMUSG00000120694,0.6270975256865319,0.12621681857288714,0.1650766346584904,0.869922093995807,0.06450448325461695,0.11930901924328503,0.9057764185006705,-0.023220613540558432,-0.03841510807247726,0.9695953782285047,-0.2929182191500813,-0.3128017203823253,0.7564608517253362,0.004886879884089028,0.005013873347078985,0.9960306520524835,0.38731166459323574,0.4775872157774459,0.636190167181037,-0.3361703097784407,-0.2651315341623853,0.7926086335182045
ENSMUSG00000120695,ENSMUSG00000120695,4.209720964104603,-0.45180907699155937,-1.2172415597095114,0.23241320586481673,-0.36270429786498665,-1.3819410567309074,0.17656157605652223,-0.11547857220154406,-0.39353486722969067,0.6965344107089684,0.6740369222835694,1.4827224982848444,0.1479305780082334,-0.019531265370733346,-0.04127865311462115,0.9673302332329081,0.5884940015483745,1.4948155235853504,0.14475964261926944,-0.1330547046264699,-0.21616516480765705,0.8302310896804603
ENSMUSG00000120696,ENSMUSG00000120696,1.3907089474101297,-0.19089309045980116,-0.2941898252083362,0.7705127730543888,-0.5212253069027659,-1.1359989521304041,0.2643935318193642,-0.28061808189696824,-0.547032440987512,0.5881513651628132,0.7313602397371545,0.9202867219325387,0.36430891741054605,-0.05622812941260672,-0.06797737536425448,0.946226627084453,0.7134712693171372,1.0366631647717435,0.3076634731414609,-1.2437566725669056,-1.1558634101423537,0.25629435462899974
ENSMUSG00000120701,ENSMUSG00000120701,0.2752388680399387,-0.2752388680399384,-0.6049884839177972,0.5494531559758131,-0.2752388680399398,-0.8555829190360894,0.39858965627899945,0.31401288548156064,0.8730614366745123,0.38913416349933905,0.4453832902390446,0.7993291193793443,0.42999315868293975,0.24464124450344896,0.4218327939552807,0.6759675785518127,-0.16810519200745053,-0.34837117278553814,0.7298430141147683,-0.5606933601766627,-0.743184102380486,0.46279191005216513
ENSMUSG00000120703,ENSMUSG00000120703,0.38108507567033956,-0.3810850756703408,-0.9173547088092271,0.36581939051666645,-0.19961280892666577,-0.6795458388709181,0.5016784839255863,0.33905238694062917,1.0323861059646853,0.309631137910257,0.4704115473769765,0.9245868195654122,0.3621010504908786,-0.33905238694062656,-0.6402586832345764,0.5265627255807364,-0.3452834101613939,-0.7836367678273147,0.4390152633772011,0.0744846717110827,0.10812245911676893,0.9145736656505763
ENSMUSG00000120705,ENSMUSG00000120705,1.6988162392559556,-1.245913650321534,-1.7364696560888464,0.09210063094293153,-1.0953587494717578,-2.158990016507528,0.038454414560396666,-0.19311543465214187,-0.3404522681618833,0.7357409232718735,1.7746132635550387,2.019469731637595,0.05187976362480251,0.8980866601243749,0.9819080432409754,0.33351112675076755,1.3969571962897238,1.83563399767875,0.0757201702132646,-1.9317657852111607,-1.6235563904418602,0.11428213347549754
ENSMUSG00000120706,ENSMUSG00000120706,1.031301183295577,0.16851144588309871,0.2516240262455936,0.8029406662625664,-0.1870646290336419,-0.39502936177446557,0.6954421809693585,-0.40573855361554306,-0.766353191281583,0.4490829092753654,-0.22165023257859984,-0.27023728191179075,0.7887129952791994,-0.2418930103600937,-0.2833474698251379,0.7787355865724219,0.5106954725212549,0.718966158428234,0.4773794879702702,-0.6541616761120482,-0.5890354771917025,0.5599731041980558
ENSMUSG00000120707,ENSMUSG00000120707,2.2655354229893794,-0.4281615807441756,-0.4776872148744933,0.6361197566660954,0.7930398613295755,1.2512553218169895,0.21991197507079563,0.027618999036636938,0.03897659072504809,0.9691512087401541,-0.8806424390083077,-0.8022133846041423,0.42834723778933315,0.8912319991154968,0.7800097136186233,0.44111668874100696,-0.16993165418512227,-0.17874501817837662,0.8592648095357416,-1.831548175788013,-1.2322190599836755,0.22684478249850581
ENSMUSG00000120708,ENSMUSG00000120708,3.174022654246689,-1.4779252600180623,-2.1499833879513464,0.03921731767971215,-0.6368255075072717,-1.3101411289537515,0.1994751884068744,-0.36249628130957917,-0.667031247777286,0.509533777160897,1.5360566647479628,1.8245015633416852,0.07742572084861044,1.4876981022882405,1.6977383489385454,0.09926329621187646,0.48398643734684266,0.6638035379643411,0.5115706720996371,-1.3546078719592298,-1.188310351991427,0.24345587258326518
ENSMUSG00000120709,ENSMUSG00000120709,1.9099362988036088,-1.156621311090724,-1.304444953165093,0.2013863442813324,-0.45085272328035547,-0.7190916766594018,0.4773032088283551,-0.6330845870099003,-0.9031425389950098,0.37319891990826015,1.0365857521571356,0.9545400884130044,0.3469659611355871,1.3658512865337733,1.2084016238596176,0.23574710534125787,0.7859934311734128,0.8357516103461629,0.4094918582137663,-1.8488718138607092,-1.2574045326359589,0.21770685963408654
ENSMUSG00000120711,ENSMUSG00000120711,0.9618412420969041,-0.0336792445853664,-0.04596519151672469,0.9636236534285094,0.3289663591367876,0.6349407756757406,0.5299811447318588,0.10205058073305105,0.17617415775487852,0.8612673322696269,-0.9394040548749689,-1.046823667643826,0.3030239393546845,-0.24619380438124586,-0.2635828617778389,0.7937913339646427,-0.9776150196891679,-1.2579353920210206,0.21751727617003103,2.1154392500164683,1.741008707581049,0.09129038997666883
ENSMUSG00000120712,ENSMUSG00000120712,1.1581204102290472e-15,0.47082553569794455,0.8694964036345094,0.3910510772797875,0.16077488583949423,0.4198952758728124,0.6773679339658445,0.41583212707321926,0.9713725171786821,0.33864839330309104,-0.1920833178651266,-0.2896355057862302,0.7739635284409712,-0.8866576627711618,-1.2845087585669448,0.20818544862700827,-0.05068733571114147,-0.08825330606645176,0.9302253533173475,0.7223226586268101,0.80440113076309,0.4271013534777217
ENSMUSG00000120715,ENSMUSG00000120715,0.8546854186239042,-0.40178260876800287,-0.5731695682812463,0.5705361248697702,0.16425407778012543,0.3313775996054796,0.7425197293719517,0.266966283117133,0.48173521665577596,0.6332724093701569,0.7659686778281479,0.8921900404914568,0.37895131545794225,0.9247833837413858,1.0349165329325427,0.3084659632011588,0.03800546925102981,0.051116584511405425,0.9595503734654678,-0.77922126833551,-0.670326580150185,0.5074588046059221
ENSMUSG00000120716,ENSMUSG00000120716,1.421339859005724,-0.6923652721080851,-0.9641004576733869,0.3422252278234652,-0.9164274433358441,-1.8046795483618612,0.08054372508273189,-0.9839687833567505,-1.733118765502528,0.09270265415015233,0.4918339475708241,0.5591906288810367,0.5799245499842711,1.235109521211559,1.349167278734292,0.18675286182709638,1.2593145139885102,1.6532744735198537,0.10805405647215793,-0.6212180742285174,-0.5216326282645065,0.6055180963362292
