gene,iss_delta,linear_mars_delta,linear_mars_over_iss,cap5_mars_delta,cap5_mars_over_iss,sqrt_after5_mars_delta,sqrt_after5_mars_over_iss,log_after5_mars_delta,log_after5_mars_over_iss,linear_extreme_gt5,min_bounded_abs_over_iss,max_bounded_abs_delta,max_abs_delta_shrink_frac,bounded_sign_stable,robust_regime_flag,saturation_sensitive_flag
ANTXR1,-0.33858227057603363,0.6749503325843023,-1.9934603528885375,-0.13709650651508642,0.4049134240899344,-1.5539056855277842,4.5894478848053915,-1.3354767525329603,3.9443197963700207,False,0.4049134240899344,1.5539056855277842,-1.3022518998962034,False,False,False
ERI3,-0.20045654378904032,-8.37711535094487,41.79018151565515,-1.3794704235408917,6.881643260260144,-1.8256919390163562,9.107669445491922,-1.4947058517996847,7.456508146587159,True,6.881643260260144,1.8256919390163562,0.782061979269459,True,True,False
UPB1,2.6742395588301466,138.69797184503028,51.86445297582244,9.432269411749132,3.5270846923958095,28.148736955717265,10.52588458755393,19.8785950700476,7.4333636283293725,True,3.5270846923958095,28.148736955717265,0.7970501184605039,True,False,True
MCEE,-0.05955086144220588,-0.5170107959839507,,0.5125052563911643,,0.11448628632934299,,0.22895053877501947,,False,,0.5125052563911643,0.008714594797216368,False,False,False
TERF2IP,0.547774259586875,-1.8238457063343798,-3.329557156829354,1.43737735139861,2.624032302070315,2.2218798375207114,4.056196140352465,2.2227774940896383,4.057834874837002,False,2.624032302070315,2.2227774940896383,-0.2187311055807697,False,False,False
GTPBP6,0.39932121432331247,5.120824273572477,12.823822251092265,1.9850611163656473,4.971088550177633,2.414113695845427,6.045543310130344,2.2306993519760594,5.5862280088379235,True,4.971088550177633,2.414113695845427,0.5285693148456252,True,False,True
ARMCX2,-0.0033937572404378613,-16.340510230645247,,0.316101474134546,,-0.7794602218876396,,0.050734393936938016,,False,,0.7794602218876396,0.9522989055491163,False,False,False
TRMT13,-0.8473267810185878,-32.36065663155207,38.19147152725505,0.001671482712222172,-0.0019726541750667323,-5.3335574770645415,6.294569694413494,-3.1096140668075236,3.6699112272474106,True,0.0019726541750667323,5.3335574770645415,0.8351838920393151,False,False,True
SPECC1L,0.24454975570716114,6.154034794949778,25.164755438639638,1.3356018402399519,5.461472804901442,2.3322234627372653,9.536805530609536,1.9730208512671141,8.067973102495062,True,5.461472804901442,2.3322234627372653,0.6210253044634764,True,True,False
LPAR6,-0.8717382248535996,4.774305269814299,-5.476764851760515,-1.7183576753641754,1.9711854159575917,-2.8907785414327254,3.3161085048418117,-2.924585594334786,3.35488970307106,True,1.9711854159575917,2.924585594334786,0.3874322170336334,False,False,True
TAGAP,-0.9316599879529046,8.464739314485264,-9.085652946290484,-5.035750695822117,5.4051378839258195,-3.8101652047898362,4.089652077000477,-4.6099109297774845,4.948061513199293,True,4.089652077000477,5.035750695822117,0.40509087064208804,False,False,True
ADAMTS15,-1.103861291826711,0.791840913936511,-0.7173373319632786,-3.6879632448544193,3.340966181313813,-5.739451739644754,5.199432013914443,-5.555948540902139,5.0331944620577715,False,3.340966181313813,5.739451739644754,-6.248238425963599,False,False,False
ZBTB1,-0.592698713555239,-12.799362603448426,21.595057169388536,-2.0523006565920845,3.4626372719481395,-3.353335080914688,5.657739765959793,-2.748661195654423,4.6375352819088755,True,3.4626372719481395,3.353335080914688,0.7380076504738426,True,False,True
FAN1,0.051697948852582054,11.177193633657211,,-0.1881757662747694,,1.5262235108812878,,0.7787872302353525,,False,,1.5262235108812878,0.8634519933263514,False,False,False
ARMCX1,0.2704357177777651,-1.3782107729049902,-5.0962601546499755,0.29026798399325193,1.0733344928637878,0.3212298798306449,1.1878234224024384,0.38885451943367033,1.4378815144278307,True,1.0733344928637878,0.38885451943367033,0.7178555507775901,False,False,True
CRLF2,0.461964432079604,27.78070851400841,60.13603339319712,1.361089324245012,2.9463076153241037,3.944245193542905,8.537984571208822,2.487942309021231,5.385571131139633,True,2.9463076153241037,3.944245193542905,0.858022152618821,True,False,True
CYSLTR2,-0.6604091770134909,18.881216426144746,-28.590178760885145,-2.4794941698986763,3.75448170043831,-2.170247012033843,3.2862157092488573,-3.1225021060951206,4.72813251962326,True,3.2862157092488573,3.1225021060951206,0.834623890981335,False,False,True
TOMM6,1.018958078233231,6.290440118346055,6.17340423783973,4.430248053107367,4.34782170900393,4.653795925483648,4.567210393535378,4.576228967943862,4.491086596887847,True,4.34782170900393,4.653795925483648,0.26017959984852856,True,False,True
FHIP2A,0.01696453616592053,-8.186598547699266,,-1.3999436406018102,,-1.743946055648101,,-1.423892760188291,,False,,1.743946055648101,0.786975500815511,True,False,False
CATSPER2,-0.5428554437571841,-44.00623497831114,81.0643707903846,-1.4437854706046036,2.659613138650591,-5.521011372314705,10.170315939180707,-3.1653631867480794,5.830950436528968,True,2.659613138650591,5.521011372314705,0.8745402469664632,True,False,True
FNDC3A,0.6911929713104494,-0.8025104402066958,-1.1610512165440527,2.907524966881869,4.206531442831981,3.6405201046071207,5.267009729142602,3.6491776702642853,5.279535269789739,False,4.206531442831981,3.6491776702642853,-3.5472027371063204,False,False,False
