stressor,gene,n_environments,mean_beta,std_beta,cv,icp_score,environments
IR,GM20300,3,-0.0595796289229177,0.10337997621479915,1.7351564007455063,0.3656098056138346,analog_spleen|analog_skin_analog|analog_brain
IR,PTPN7,3,-0.267912586109112,0.46487125908225047,1.735160203178224,0.3656092973413447,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,4933439K11RIK,3,-0.418504497350054,0.726195793335888,1.7352162191778129,0.3656018098271562,analog_spleen|analog_skin_analog|analog_brain
combined_flight,CEP164,6,0.25762173522721504,0.44703825756002974,1.735250542546436,0.36559722206252815,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,ENSMUSG00000103624,3,-0.17158157198319815,0.2977397594381921,1.7352665222817825,0.3655950862023462,analog_spleen|analog_skin_analog|analog_brain
combined_flight,PEX13,6,-0.41633600645277774,0.7224786736818319,1.735325940463552,0.36558714455452845,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,DOK4,3,-0.12691269180840323,0.2202355536248485,1.7353311851741446,0.3655864435795313,analog_spleen|analog_skin_analog|analog_brain
combined_flight,CSF2RA,6,0.31000104464645345,0.5379660011901017,1.735368343897895,0.365581477255455,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,ENSMUSG00000102714,3,-0.2706719891156365,0.46973407948842993,1.7354366046067422,0.3655723544519008,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,NAA38,3,-0.2744838626947536,0.47635270692609893,1.7354488548581435,0.3655707172970919,analog_spleen|analog_skin_analog|analog_brain
IR,9330179D12RIK,3,0.14250310028234967,0.2473157909503116,1.7355116395697976,0.36556232681841766,analog_spleen|analog_skin_analog|analog_brain
combined_flight,HSPA5,6,-0.5840506660597908,1.0136447733828589,1.7355425317562208,0.36555819856253485,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,A630019I02RIK,3,-0.6236690596056147,1.0824453377312746,1.7356085239825183,0.3655493800495229,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,HOXB4,3,0.3745031353169224,0.6499935528293035,1.7356157794076466,0.3655484105361221,analog_spleen|analog_skin_analog|analog_brain
combined_flight,CCDC93,6,0.27064558198911187,0.46975288988851327,1.7356754346418115,0.36554043924107993,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,DNAJC7,3,0.06072379849310577,0.10539734584112928,1.7356843069922774,0.36553925372311713,analog_spleen|analog_skin_analog|analog_brain
HLU,GM4691,3,0.4516804936531687,0.7839819618149815,1.7357002817156775,0.36553711920987786,analog_spleen|analog_skin_analog|analog_brain
HLU,TACO1,3,0.0406758610139478,0.07060319169190404,1.7357515783609976,0.3655302652147623,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,DENND1B,3,0.27770588713549144,0.482051996319939,1.735836425926799,0.3655189288815896,analog_spleen|analog_skin_analog|analog_brain
HLU,MAPKAPK2,3,0.07971192018822904,0.13836700653814318,1.7358383096978431,0.3655186772022518,analog_spleen|analog_skin_analog|analog_brain
HLU,ZFP512B,3,-0.12780461197740123,0.22185151838966083,1.7358647174096073,0.36551514906293603,analog_spleen|analog_skin_analog|analog_brain
HLU,FAM221B,3,-0.18221343570925272,0.31630096482511105,1.735881670075813,0.36551288417831657,analog_spleen|analog_skin_analog|analog_brain
IR,ADAMTSL4,3,-0.1996402899468742,0.34655719972693055,1.7359081079437622,0.3655093521220543,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,H2AZ1,3,-0.22472122497594257,0.3900993917176695,1.7359258789351364,0.36550697798480386,analog_spleen|analog_skin_analog|analog_brain
combined_flight,TTPA,6,0.120656360431398,0.20945077376213914,1.7359281456637268,0.36550667516065316,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,CLINT1,3,-0.10246374333377035,0.1778699356328284,1.7359304677899168,0.3655063649361672,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000114880,3,0.5022585759300514,0.8719240726310881,1.7360063375334243,0.36549622940622434,analog_spleen|analog_skin_analog|analog_brain
IR,GM22105,2,-0.1110021199264129,0.1927018526717919,1.7360195558744373,0.3654944636097084,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000108010,3,-0.36069848354907297,0.6262123945064657,1.736110411690043,0.3654823269293139,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GM4221,3,0.351687139619675,0.6105721738025688,1.7361231142166205,0.3654806301675903,analog_spleen|analog_skin_analog|analog_brain
HLU,MRPL32,3,0.15511822001898726,0.2693059908353952,1.7361338279042717,0.36547919908067694,analog_spleen|analog_skin_analog|analog_brain
combined_flight,RHOBTB3,6,0.11180667821274022,0.19411294896044617,1.7361480577658304,0.3654772983361647,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIRxT,NLRP1C-PS,2,0.3953438840732493,0.6863777507070088,1.7361537047166842,0.36547654405385294,analog_brain|analog_brain
combined_flight,APLP2,6,0.13021626119324275,0.22607603241269147,1.736158207929448,0.3654759425467349,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,PSMA2,6,0.21249686814042412,0.3689842009283622,1.736421823158847,0.3654407341502739,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,SNORD104,3,-0.4404459179775532,0.7648053162518447,1.7364341075682028,0.3654390936124801,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000045813,3,0.4436663422911938,0.7703976331424548,1.7364346987141546,0.36543901466747886,analog_spleen|analog_skin_analog|analog_brain
HLU,GM10710,3,-0.32853608832997483,0.5704907688800134,1.7364630170264925,0.3654352329185228,analog_spleen|analog_skin_analog|analog_brain
HLU,MRPS18A,3,0.09948287605695876,0.17275966011641833,1.7365768384191893,0.36542003351079294,analog_spleen|analog_skin_analog|analog_brain
HLU,HOXB4,3,-0.20213453374660542,0.3510247828851193,1.7365898574687484,0.36541829506192997,analog_spleen|analog_skin_analog|analog_brain
IR,RDH10,3,-0.038012396803473736,0.06601404148757416,1.7366450237859374,0.36541092882283177,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000102588,3,0.45737270558201476,0.7943076650967241,1.7366748248548827,0.36540694967405446,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000106184,3,-0.13934551679756824,0.2419982813352491,1.7366779008048745,0.36540653896678654,analog_spleen|analog_skin_analog|analog_brain
IR,HMGCS2,3,-0.0769567261708146,0.13365229928466846,1.7367201568748019,0.36540089694152367,analog_spleen|analog_skin_analog|analog_brain
HLU,PPIF,3,0.30004583146579894,0.5211165791626877,1.7367899259926822,0.3653915817587944,analog_spleen|analog_skin_analog|analog_brain
combined_flight,ARHGEF37,6,0.2590666187626029,0.44995261720981033,1.736822048406417,0.3653872931132936,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,PI16,6,0.46103951763812817,0.8007753529949733,1.7368909185060666,0.36537809864408133,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,ENSMUSG00000114707,3,-0.258650385182017,0.44925094216787764,1.736904200296579,0.3653763255183126,analog_spleen|analog_skin_analog|analog_brain
IR,ATP6V0D1,3,0.06660997344675566,0.11569576334983304,1.7369134924727205,0.3653750850183173,analog_spleen|analog_skin_analog|analog_brain
combined_flight,RNF4,6,-0.1985435055030178,0.3448554881724364,1.7369265520008064,0.36537334159331336,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,ENSMUSG00000096968,3,0.26300663270186614,0.45685767425814705,1.7370576088815413,0.3653558466416918,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,TBC1D25,3,-0.2445159515837175,0.42475678870656375,1.737133239031246,0.365345751438074,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000100490,3,-0.2765502806481733,0.4804060085463355,1.7371380194705677,0.36534511335801234,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,MID1,3,0.14091020007257296,0.24478121862460142,1.7371433491783308,0.3653444019657181,analog_spleen|analog_skin_analog|analog_brain
HLU,GM3739,3,-0.16847698175942974,0.2926730621739728,1.737169418518636,0.36534092235372223,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000109086,2,0.37320410836871354,0.6483251301782756,1.7371864722361656,0.36533864614018874,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000097546,3,-0.3160040575973475,0.5489650916762847,1.7372089906470987,0.3653356405802218,analog_spleen|analog_skin_analog|analog_brain
combined_flight,SBSN,6,-0.26215007520791905,0.4554097754471041,1.7372101585273045,0.36533548470316507,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,GM21814,3,0.26327315454177147,0.45736171976890805,1.737213651075573,0.36533501855328526,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ERHRT-PS,3,-0.08602091392218696,0.14943892946724707,1.7372394795199164,0.36533157127172144,analog_spleen|analog_skin_analog|analog_brain
combined_flight,SNORA26,5,-0.357259368881405,0.6206724198124729,1.7373160010289157,0.3653213584489753,flight_thymus|flight_skin|flight_eye|flight_liver|flight_kidney
IR,ZUP1,3,-0.08623414357532193,0.1498305171238835,1.737484819519637,0.3652988293741391,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,LATS1,3,0.10868079185398133,0.18883187154028616,1.7374907431342745,0.3652980389095511,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,NPTXR,3,-0.48226133716419084,0.8379385142221178,1.7375195727110786,0.36529419185473033,analog_spleen|analog_skin_analog|analog_brain
HLU,CASS4,3,-0.19693366619928568,0.3421797750600856,1.7375382275993425,0.36529170256626525,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000108630,3,0.2780190765963651,0.48307288882452654,1.737553023342749,0.3652897282621135,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GM8276,3,0.2193482173637065,0.38112922646187275,1.7375533264186962,0.3652896878206984,analog_spleen|analog_skin_analog|analog_brain
HLU,SERAC1,3,-0.07526694480548908,0.13078748919009012,1.7376484164520467,0.36527699977485995,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000082099,2,-0.3277052830654912,0.5694369110689492,1.7376494635806619,0.3652768600593836,analog_spleen|analog_skin_analog
HLU,ENSMUSG00000098284,2,-0.27391470303968796,0.47597277328613674,1.737667844283278,0.3652744075904505,analog_spleen|analog_brain
HLUxIR,ZFP251,3,-0.2240798501363613,0.389383479096995,1.737699650916137,0.365270163827271,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ZFP942,3,-0.09520919279815936,0.16544673329523388,1.7377180364112315,0.3652677108088389,analog_spleen|analog_skin_analog|analog_brain
HLU,ST8SIA6,3,0.2720183443409912,0.4726964502879688,1.7377373930255167,0.3652651282579314,analog_spleen|analog_skin_analog|analog_brain
HLU,PLXNB3,3,-0.21899574930930013,0.38057865344027036,1.7378357931729613,0.3652520003184959,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000112402,2,-0.36320027260514887,0.6311924963519493,1.7378634935670412,0.3652483048733537,analog_spleen|analog_skin_analog
combined_flight,MEX3D,6,-0.3492778918807435,0.6070012532031802,1.737874814225454,0.36524679463217186,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,ENSMUSG00000097776,2,-0.2039553813775844,0.35446666371419766,1.7379618011647784,0.36523519048899145,analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000117333,3,0.15546342634262633,0.2701898557335804,1.7379641009593088,0.3652348837041461,analog_spleen|analog_skin_analog|analog_brain
IR,GM18214,2,-0.2615411028216723,0.4545713177790589,1.7380492440262896,0.36522352626847,analog_spleen|analog_skin_analog
IR,FSD2,3,-0.17952146651989084,0.31202430208948706,1.7380890787053922,0.3652182128686677,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000102783,2,0.4696144845883585,0.8162594682754092,1.7381479773835233,0.36521035687617015,analog_skin_analog|analog_brain
IR,GM15712,3,-0.10415692947631916,0.18104293521781106,1.7381746408029228,0.3652068005811226,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000109231,3,0.06711746551547583,0.11666259258032005,1.7381852837579945,0.36520538107178785,analog_spleen|analog_skin_analog|analog_brain
IR,GM3571,3,0.34519024101446233,0.6000278032566594,1.7382525060819076,0.36519641551643217,analog_spleen|analog_skin_analog|analog_brain
HLU,CEP63,3,0.09744080681343777,0.16937846182400687,1.7382702958323422,0.36519404294090463,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000116933,2,-0.5414318094460251,0.941177920980685,1.7383129377000472,0.3651883560247559,analog_skin_analog|analog_brain
HLUxIR,PPP2R5A,3,-0.06474852845340706,0.11255737332195753,1.738377292459648,0.36517977371255017,analog_spleen|analog_skin_analog|analog_brain
combined_flight,NNAT,6,-0.6270822801892926,1.0901136553254156,1.7383901411756701,0.3651780602637837,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,CENPW,3,0.19946405745566667,0.34675863649661237,1.7384517249942737,0.36516984793737456,analog_spleen|analog_skin_analog|analog_brain
HLU,GM3362,3,-0.4113134413529837,0.7150607175282024,1.7384812746152527,0.3651659075669585,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000105598,3,-0.17917933420593504,0.31150388659231965,1.7385034174521345,0.36516295492900497,analog_spleen|analog_skin_analog|analog_brain
HLU,MICU2,3,-0.09561717485899433,0.16623941587475838,1.738593661455866,0.3651509218305826,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,9530020I12RIK,2,-0.37092662598754933,0.6449056731507902,1.7386340753920513,0.36514553331001126,analog_spleen|analog_skin_analog
HLUxIR,NOSTRIN,3,0.10487468679888982,0.1823390483775102,1.7386373414256817,0.36514509784614974,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000089905,2,0.14072469949368585,0.24467863698675005,1.7387042653377578,0.3651361750359243,analog_skin_analog|analog_brain
combined_flight,FAM177A2,4,0.8692079003958413,1.511328359517481,1.7387420858582543,0.3651311327063588,flight_thymus|flight_skin|flight_liver|flight_kidney
HLU,5330416C01RIK,3,0.5862202860151028,1.0192895874669374,1.738748402340224,0.36513029059022484,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000107379,3,-0.36711463864669996,0.6383345301864891,1.7387880003935634,0.36512501144896947,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000106374,3,0.22152333152144307,0.38522330766939206,1.7389739639823407,0.36510022115947627,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000104709,3,0.13975000339942092,0.24302407440796267,1.7389915331478134,0.36509787923686643,analog_spleen|analog_skin_analog|analog_brain
HLU,ST8SIA2,3,0.45998063574959436,0.7999093623200361,1.7390065981309841,0.3650958711389633,analog_spleen|analog_skin_analog|analog_brain
HLU,CDH8,3,0.27337387355660286,0.47540735184626864,1.739037252983127,0.3650917850463278,analog_spleen|analog_skin_analog|analog_brain
combined_flight,SCAP,6,-0.17650851028771233,0.30699208519971233,1.7392480564255013,0.3650636887938216,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,TNFRSF10B,3,-0.2666506136140521,0.46378758464547887,1.7393081404172315,0.36505568148594164,analog_spleen|analog_skin_analog|analog_brain
HLU,C7,3,-0.2861201011120388,0.49765713155531605,1.7393294909437842,0.3650528362163067,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ETV1,3,-0.2794944661453091,0.48615981336451913,1.7394255361476072,0.3650400373380025,analog_spleen|analog_skin_analog|analog_brain
HLU,HFM1,3,-0.4591794068732855,0.7987284460821035,1.7394692191913783,0.3650342164805102,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000086442,3,-0.29158783623746887,0.5072246475047811,1.7395260800665626,0.36502663992733475,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000089952,3,-0.17047954578659055,0.29656020776720343,1.7395647358122261,0.3650214893365241,analog_spleen|analog_skin_analog|analog_brain
HLU,MRAP2,2,-0.42032443055354896,0.7312012381943347,1.7396115555114484,0.3650152511542146,analog_skin_analog|analog_brain
HLU,ENSMUSG00000060727,3,0.20072610432496182,0.34919044723385984,1.7396364397572723,0.3650119357036288,analog_spleen|analog_skin_analog|analog_brain
combined_flight,PTX4,4,0.2645759994057503,0.46028692074930294,1.7397153182579408,0.3650014267306627,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye
HLUxIR,ENSMUSG00000114681,3,0.6091087441965154,1.0596832668850675,1.7397275531533936,0.3649997967312523,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,GM23850,2,0.19558461732737187,0.3402641350528586,1.7397285019792323,0.36499967032411457,analog_spleen|analog_skin_analog
HLU,LIPO3,3,-0.1335974825920215,0.2324288990694686,1.739770037729583,0.36499413681766113,analog_spleen|analog_skin_analog|analog_brain
combined_flight,FOSL1,6,0.24705634096053478,0.4298246821844453,1.739784045912516,0.36499227064698775,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,ENSMUSG00000115724,3,-0.295310686046946,0.5137780729908481,1.7397882823968778,0.3649917062661351,analog_spleen|analog_skin_analog|analog_brain
IR,WBP4,3,-0.037757865166644866,0.06569083347766547,1.7397919995727,0.36499121106856314,analog_spleen|analog_skin_analog|analog_brain
HLU,ZFP52,3,-0.07920829965268997,0.13780747993676973,1.7398110905197117,0.36498866781735345,analog_spleen|analog_skin_analog|analog_brain
combined_flight,MEIS1,6,0.19335155734521423,0.3364004282197101,1.7398382050745782,0.3649850557408298,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,GLRX3,3,-0.07034455071398146,0.12239106369692992,1.7398797876282985,0.364979516442808,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,SETD6,3,0.09027607722515463,0.15707706913321107,1.739963368163272,0.36496838301540785,analog_spleen|analog_skin_analog|analog_brain
IR,GOLGA7B,3,-0.41211789767917845,0.7171387285575821,1.7401300231219836,0.36494618560496045,analog_spleen|analog_skin_analog|analog_brain
IR,ND1,3,-0.1507495863307269,0.26232866390221304,1.7401617380662855,0.3649419616762088,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000084033,3,-0.27482328947102563,0.4782384033554286,1.7401669361274488,0.3649412693860374,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000085636,3,-0.5330626875220613,0.9276548773094078,1.740235993408899,0.3649320724219754,analog_spleen|analog_skin_analog|analog_brain
combined_flight,CTSL,6,-0.24960094840211033,0.4343750343300884,1.7402779731831253,0.36492648183366355,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,EID3,3,0.12103638101326568,0.21063761065216646,1.7402834350177487,0.3649257544752932,analog_spleen|analog_skin_analog|analog_brain
combined_flight,TENT5C,6,-0.2816573115294568,0.49016455295027833,1.7402869769234734,0.3649252827974617,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,FAF2,3,0.05460051997091084,0.09502339777257889,1.740338664958964,0.3649183996077269,analog_spleen|analog_skin_analog|analog_brain
HLU,WFDC1,3,-0.25960429866630896,0.45180338128901937,1.7403539997979998,0.3649163575485916,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,PMP22,3,0.17033522796216813,0.29644435072593284,1.7403584245733092,0.3649157683289937,analog_spleen|analog_skin_analog|analog_brain
combined_flight,CYTH3,6,-0.23264992251545427,0.4048958878264341,1.7403654456801831,0.3649148333760978,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,WSB1,3,-0.1295824895486057,0.22552424493738235,1.7403913444061285,0.3649113846609053,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,NCEH1,3,-0.14362398895508835,0.24996456285916954,1.7404095439580407,0.36490896121886784,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000104938,3,0.20118376680058647,0.3501524111898731,1.7404605501620016,0.3649021694331214,analog_spleen|analog_skin_analog|analog_brain
combined_flight,XLR3A,6,-0.23691430714719666,0.412356935597828,1.7405320042621804,0.3648926553109986,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,OMA1,3,-0.21407058642549184,0.37259699246199474,1.740533330351507,0.36489247874673275,analog_spleen|analog_skin_analog|analog_brain
HLU,SPG7,3,-0.04634760668729557,0.08067218580161131,1.7405900720033178,0.3648849239496148,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ERLIN1,3,-0.10675592000537713,0.18583090920176143,1.7407082197567423,0.36486919431677306,analog_spleen|analog_skin_analog|analog_brain
HLU,ICA1L,3,0.18625708716114256,0.3242339636809463,1.7407872467137004,0.3648586737985719,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,VMN2R7,2,-0.6730346258175466,1.1716117941672846,1.7407897714078502,0.36485833770692094,analog_skin_analog|analog_brain
IR,UBA7,3,-0.12341153893509793,0.21483547074254697,1.7408053643567598,0.3648562619603199,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000106671,3,-0.14600081267477696,0.25417141649848446,1.7408904108210117,0.3648449409184726,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000081805,3,-0.15490295276077956,0.26966982069243706,1.7408952776258533,0.36484429309031974,analog_spleen|analog_skin_analog|analog_brain
combined_flight,D830032E09RIK,4,0.25343299504085437,0.4412102910188488,1.7409346766658749,0.36483904870597617,flight_gastrocnemius|flight_skin|flight_liver|flight_kidney
combined_flight,MRGPRA2B,2,-0.16129567294919026,0.28081740186866894,1.7410101275073826,0.36482900590716866,flight_liver|flight_kidney
HLUxIR,MNAT1,3,0.1448414436233144,0.2521764181535403,1.7410515257519654,0.3648234958756076,analog_spleen|analog_skin_analog|analog_brain
IR,FAM177A,3,-0.15563572472482137,0.27098866966443663,1.7411726543015589,0.36480737484038434,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,RNU1B2,3,-1.142709133613999,1.9897417552874554,1.7412495402511852,0.3647971428053093,analog_spleen|analog_skin_analog|analog_brain
IR,EN2,3,-0.3228596408453013,0.5621948210630955,1.7412979146290202,0.36479070540398745,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,FIGNL1,3,-0.4128772348947223,0.7189557511001387,1.741330566559649,0.3647863603895801,analog_spleen|analog_skin_analog|analog_brain
HLU,SCRN2,3,-0.1598660684028025,0.27838262306395106,1.741349018612144,0.36478390500829677,analog_spleen|analog_skin_analog|analog_brain
HLU,ENSMUSG00000112759,3,-0.3112818987750093,0.5420854393490648,1.7414614847213328,0.3647689400610526,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,BRD2,3,-0.07622045847258441,0.13273571650818458,1.7414709570981797,0.3647676797052376,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,LAMA1,3,0.3537813870206881,0.616105018562318,1.741485107538472,0.36476579692161126,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000104512,2,-0.33675153963950016,0.5864563768735007,1.7415105978722603,0.36476240536006665,analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000095332,3,0.4915608058115422,0.8560798698761865,1.7415543672593814,0.3647565818655125,analog_spleen|analog_skin_analog|analog_brain
combined_flight,TEKT4,4,0.17575076249222382,0.30608439846501234,1.7415821836731604,0.36475288100253267,flight_thymus|flight_eye|flight_liver|flight_kidney
IR,ENSMUSG00000101800,3,-0.1968361457070685,0.3428068657307668,1.7415849246476658,0.36475251633086464,analog_spleen|analog_skin_analog|analog_brain
HLU,PRMT1,3,0.16647655875089648,0.28993359030788685,1.741588069465891,0.36475209793089647,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000072421,3,0.3286957553270596,0.5724543714271044,1.741593435290657,0.3647513840410048,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,JAM2,3,0.24326976453906815,0.4236843177696962,1.7416234065538003,0.364747396600685,analog_spleen|analog_skin_analog|analog_brain
IR,ENSMUSG00000083364,3,-0.10791374741108857,0.18794966440903565,1.741665609585322,0.3647417819678055,analog_spleen|analog_skin_analog|analog_brain
combined_flight,ANK1,6,0.4384521005630191,0.7636492246845873,1.7416936125115763,0.36473805659266667,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLUxIR,ENSMUSG00000105345,3,-0.3288346835686054,0.5727340666638093,1.7417082003231283,0.3647361159302596,analog_spleen|analog_skin_analog|analog_brain
combined_flight,ENTPD7,6,-0.6146600532078099,1.0705671319770718,1.741722314063254,0.3647342383547195,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,PRPSAP2,3,-0.029576867708529183,0.051514911045331395,1.7417297129386744,0.36473325407710144,analog_spleen|analog_skin_analog|analog_brain
HLU,TNFRSF17,3,-0.3908483439129809,0.6808501359153616,1.7419803480732332,0.36469991504596,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,RBMXL1,3,-0.1576386588825318,0.27460376517793605,1.741982362591534,0.3646996471030793,analog_spleen|analog_skin_analog|analog_brain
HLU,ZFP597,3,0.08935497816534475,0.15566085946176306,1.7420502015195392,0.3646906243532078,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,ENSMUSG00000081476,3,0.5677326646584627,0.9890228811580872,1.7420573819035188,0.36468966937001385,analog_spleen|analog_skin_analog|analog_brain
combined_flight,GRM8,6,-0.2026712247970176,0.3530727270910497,1.7420959768835884,0.3646845363656845,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
combined_flight,PCDH10,6,-0.2979309533118341,0.5190311378043805,1.7421188711433064,0.36468149157336033,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
HLU,ALKBH6,3,-0.12078633267201284,0.21042561902382528,1.7421310228293037,0.36467987549632475,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,SP2,3,0.21251072763910525,0.370234786457376,1.7421933886741523,0.3646715815632168,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,TCF4,3,-0.3357458023589864,0.5849473406515892,1.7422327689563144,0.3646663446373289,analog_spleen|analog_skin_analog|analog_brain
HLU,ESYT2,3,0.06705658995086823,0.11682920784270646,1.74224794589254,0.3646643263961029,analog_spleen|analog_skin_analog|analog_brain
HLUxIR,SURF2,3,0.10614871641153172,0.18494461788571903,1.7423160862952372,0.36465526530567133,analog_spleen|analog_skin_analog|analog_brain
combined_flight,NRF1,6,0.28356907329706604,0.4940864653116462,1.7423848723152469,0.364646118819841,flight_thymus|flight_gastrocnemius|flight_skin|flight_eye|flight_liver|flight_kidney
IR,AIFM3,3,-0.11571429596196191,0.20161912350363645,1.7423873177046874,0.3646457936645419,analog_spleen|analog_skin_analog|analog_brain
IR,KDM7A,3,-0.08649142703718787,0.15070251638850857,1.7423982908885778,0.3646443346039226,analog_spleen|analog_skin_analog|analog_brain
combined_flight,GM18119,2,-0.24263361612290363,0.4227849950808447,1.742483173165107,0.36463304853969164,flight_liver|flight_kidney
HLUxIR,ENSMUSG00000096990,2,0.6131223077465692,1.0683557794132348,1.7424839451647387,0.36463294589676476,analog_spleen|analog_skin_analog
HLU,NFYB,3,0.1298519497241942,0.22627175149923018,1.7425364057859387,0.364625971013656,analog_spleen|analog_skin_analog|analog_brain
