"","CS-Female_Ground_Control-13","CS-Female_Ground_Control-14","CS-Female_Ground_Control-15","CS-Female_Ground_Control-16","CS-Female_Space_Flown-29","CS-Female_Space_Flown-30","CS-Female_Space_Flown-31","CS-Female_Space_Flown-32","KCNQ370_Female_Ground_Control-01","KCNQ370_Female_Ground_Control-02","KCNQ370_Female_Ground_Control-03","KCNQ370_Female_Ground_Control-04","KCNQ370_Female_Space_Flown-17","KCNQ370_Female_Space_Flown-18","KCNQ370_Female_Space_Flown-19","KCNQ370_Female_Space_Flown-20","KCNQ97_Female_Ground_Control-05","KCNQ97_Female_Ground_Control-06","KCNQ97_Female_Ground_Control-07","KCNQ97_Female_Ground_Control-08","KCNQ97_Female_Space_Flown-21","KCNQ97_Female_Space_Flown-22","KCNQ97_Female_Space_Flown-23","KCNQ97_Female_Space_Flown-24","Sei_ts1-Female_Ground_Control-09","Sei_ts1-Female_Ground_Control-10","Sei_ts1-Female_Ground_Control-11","Sei_ts1-Female_Ground_Control-12","Sei_ts1-Female_Space_Flown-25","Sei_ts1-Female_Space_Flown-26","Sei_ts1-Female_Space_Flown-27","Sei_ts1-Female_Space_Flown-28"
"FBgn0265693",1.73967937186777,2.46994402733309,0,4.37759993206432,0,7.93235466921021,5.11817441520353,3.27105844231318,4.397447375547,6.73746756704207,4.25260027687665,2.79978531909621,1.72645782160598,7.19682755950207,0,5.36628497277058,0.970092529656549,5.15069107819467,3.76899385176785,8.12350906184045,10.1513233249917,4.46844311947762,5.47659244257025,2.75128586192054,1.97302202717891,1.8069389156676,5.32750171976281,2.45730951377023,4.40956788560422,6.10992928884449,4.66950837943528,0.885671674401838
"FBgn0265699",14.7069795674499,15.6216507489017,35.5488180474598,26.6460421025063,20.7946474197399,5.78013821760241,17.3446356178122,39.6427180582625,75.7023929471692,67.648205933615,57.6867754735639,81.7613269023165,22.6190868849501,45.6137693373245,28.3302491352682,30.873349652621,56.4321249298542,86.024843823328,83.9363707450719,87.5147023248741,31.824382439144,42.3326149041026,44.168495616728,35.6468318366064,20.8463738884333,14.4814563733753,21.3584589418197,31.9116786771682,8.0868894987063,9.58993089417413,12.5485575168095,15.0369590768856
"FBgn0265700",0,0,0,0,0,0,0,0,2.19631670013477,0,0,0,0,0,0,0,0.969198148201895,0,0.941607732674995,0.814740959671195,0,1.78835012097976,0,0,1.3145202827739,0,0.761192210120094,0,0,0,0,4.42809081901982
"FBgn0265702",99.0866198364907,79.8468931331782,156.299219873656,166.039428685878,197.10620831607,1263.84685932933,81.231298868954,89.8971623798478,54.8385810823056,39.2319031504639,33.9549341359407,30.7781673209934,48.3965247534635,0,8.20916965933898,52.1814177516245,48.4064972569394,23.6733478556053,39.5160386979534,20.4388417375491,11.8261064453256,31.3153045385844,26.5014498391888,2.75003509275156,200.316615624053,126.520301775404,121.053912648153,109.749147193428,8.84293134650313,111.706827713751,81.2661780114273,39.8490227167126
"FBgn0265705",8.69379743866062,7.40891313123615,5.01778915278572,10.9299529228305,5.11546738960691,20.7625646170596,9.39864926524278,4.37770624984756,5.48788494103917,6.72918395091618,8.49399472899795,3.73143721906918,0.863915592665767,5.40520335485033,16.3884109164178,7.67133966781292,6.78129635418361,3.08864884381701,8.47168353572185,7.3431326438544,1.69021727052834,1.78880524645005,2.74051048331812,13.7522552239825,4.59942132940328,16.2655121507649,5.32875622414525,4.07444916260347,7.95186926706421,10.4730498391611,5.33135185719774,3.54233637369521
"FBgn0265707",2.62450705636423,3.29354556287209,3.4013140155335,1.48302667242577,0,0,0.833970395053977,1.03593341863813,0,2.2791527119925,0,4.6867903898531,0,1.76805832929418,5.15742589641708,0,0.988517013726418,2.07610209097434,1.90921525100935,0,1.71850926503427,0.88434536345113,1.80563956997855,0,2.66184596290129,0,1.51476550606627,6.17657059200131,0,0,0,0
"FBgn0265710",5.19843101610267,4.9351287179565,2.48869019026972,3.61343972568674,2.58692009112777,0,4.31709937704654,2.2421285520976,1.08622934969148,0,3.15801939063591,2.79074012466316,0.868185054446354,1.81777122394852,5.6043438078613,0,1.92023719669745,0,0.935212877343612,2.51814864732101,0,0,0,5.4892434241263,1.95937539062042,0,1.52473221296886,2.36657393897977,3.57625586535985,0,0,0
"FBgn0265714",0,0.823273383048549,0,0,1.27753411352785,0,0,0,0,0,0,0,0,0,0,1.53365305106017,1.93911314898928,0,0,0,0,0,0,0,0.657422672359762,0.903539818009104,0,0,0,1.74561912534904,0.666804951833765,0
"FBgn0265716",0.875136482404362,0.823183040598838,1.70310517623895,0.742757257043296,2.48418229053318,0,0,0,2.25139971923462,0,4.33821777725602,0,0,0,0,0,0,2.07803342350585,0,0.759732512211639,3.44503459405114,0,0.901676650437083,2.77339514488162,1.33248153134139,3.59773707983555,0.756709917508673,3.56320130463415,0,0.874343952878821,0,0
"FBgn0265717",0,0,0,2.21874971065633,0,0,0,3.13724403838546,1.11890859083323,2.2739468718196,0,0.936916841390541,0.855735735062268,0,0,0,0,1.03665496402136,0.952524513395192,3.86803307105114,3.42561590184205,3.54386347127202,5.42730072289141,0,1.32833675994895,0,2.27487621782257,1.73996607145794,0,0.87394112152971,2.02352436096251,2.66121759125847
"FBgn0265718",63.8698206686031,17.2524464237286,36.4828434768621,26.2859997357786,10.5339160110281,11.5039959163978,7.03324412285937,15.1679152380705,6.89067160521589,15.0252056847641,2.63812046607774,10.136989964045,4.72123020811456,3.29180420078241,0,6.70858936937326,6.98563761875731,4.65839920934479,7.65030660013447,2.26887847488865,4.20372639245102,2.23533965219423,4.96334055402383,3.42657857182747,22.4874160300861,12.3457390360153,15.7852721659075,7.93748175668998,4.42946120357292,13.4564519117595,5.41699735216179,10.0093628158558
"FBgn0265719",5.23635307158408,11.5320667068432,10.9750214490431,11.0364234560276,8.83001940241996,25.2906619111277,13.4977668466851,10.6344106034245,8.88988578875032,16.9767735290268,2.14531680170118,0.93569805414884,10.3042331645283,30.3060907206675,15.8974508300423,10.682483817819,3.91682514133374,6.20435963805542,2.84555284080801,5.52237080800221,20.4433101851647,15.1128723798914,19.0637511676761,16.5473207847366,3.30852360251566,5.41254603287535,6.83676329776585,2.54627325478197,4.35530410793097,7.86104216984294,4.70055792601166,7.09122954544889
"FBgn0265725",0,0,0,1.45162721071701,0,0,0,2.21399988757497,0,0,1.05740879607693,0.931630085323673,0,7.23751452836764,2.76477715564655,5.38114116731885,0.964633524484557,0,0,0,1.68510736702227,0.896528211949972,1.83151384499003,8.24309337277458,0,0,0,0,0.888545510012802,1.74493983379094,0,0
"FBgn0265726",1957.61094871952,1234.26089335543,7052.00570827951,6562.52279176542,1153.65616282274,864.783692908036,1145.66401229552,1107.79973559697,934.21274726585,1162.79390822539,1001.03325768161,1705.74856285411,804.255852500883,1157.7123119926,799.058241777124,882.760290390775,2645.32054981956,1139.67550205485,1814.65145447171,1311.95486280262,671.161249868007,779.522074106515,651.868972590415,527.259986510693,2495.26248214849,2900.05497184281,2306.85937503993,2496.62501957031,1196.28120885193,839.936613150014,1288.63165087625,818.112371402631
"FBgn0265730",1.73444965698661,3.29088915553848,0.831394715154109,4.34587456864511,0,0,2.58291655017649,2.22743372540661,1.08930479574078,0,1.05513395947668,1.8619393602295,0,0,0,3.84782730279791,0,1.02679399134612,0.936872504162536,0,0,0,0.916939105267991,0,0,0,0,0.795773082259692,2.67357644701721,2.61691789560952,0,5.3104182833318
"FBgn0265731",0.870000731334154,0.823334804832565,0.837720866359812,2.18977846611103,0,7.94029559151547,0.852549410565688,0,0,1.12336889530156,0,1.86680603253208,0.862998520233717,3.59669645831478,0,1.53286636898186,0,1.03034415766584,0,0.811129905693957,0,0,0.91251199389906,0,0.657874465192552,0.90341237480264,1.52202232284155,3.28222265343629,0.881353359964807,0.872863066262509,0.667300507065708,0
"FBgn0265734",0.873713861410557,1.64739032707961,1.69373416202044,3.69101962455447,3.76536108324333,5.10402194311433,5.87801469774178,11.575700377017,2.23218895865591,2.27020830455636,3.22974590560119,0.936509428000765,3.42721689927887,3.55270458129345,10.4822822515375,4.5691158174243,0.982975076191212,2.07134466770199,2.8531838999748,6.23432691235786,3.41832303296126,0,4.52880898521258,0,0.663275326825243,1.80273402899752,3.0354502462201,0.861881681421423,6.9334182453069,0,5.38719865564801,3.54725112660699
"FBgn0265737",15.702718324608,13.1791958468178,16.0240370919208,9.55459341401672,35.3758361193152,34.3005104160591,23.6555338406559,20.2726410881567,12.2068760682655,13.5680135640582,4.28563548002726,6.54785209345189,7.73359837581515,10.7087004238366,7.97656894588932,17.5605969674252,3.9120343035658,5.16779635896078,2.84311947045978,1.58393636962641,1.70193987440502,10.6750947343093,9.08432241954831,0,8.59541588167573,12.6321853401017,13.6777124415576,6.75750540073373,19.1942675225754,17.4675138674569,6.7090410129675,22.1572658736228
"FBgn0265745",0,1.64722870284598,0,0,0,0,0,0,0,0,0,0.936916841390541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900849793352749,0.758292072607524,1.73996607145794,0,0.87394112152971,2.02352436096251,0
"FBgn0265746",0.867211858443496,0,0.831365608096305,0.72428660637394,0,5.8530587369887,1.7220221184561,3.34149902499941,3.26776757623352,1.11507506144938,3.1652845102122,2.79287476750448,0,0,2.78293670238571,1.53915941385381,0,0,0,0,1.68237552089156,3.59064824112963,0,0,0,1.80884626188461,0.762079983364037,0,0.891237734160851,1.74460615253354,1.32671180738008,0
"FBgn0265757",4.34005052798999,4.11454110168041,3.33265953459266,6.53294634113518,1.28564022700476,7.84225392584878,0.858609610742439,7.74684006692582,12.0151277368278,7.82201289950362,9.51762475917954,14.9065664466399,8.65909921490088,9.04596256789379,8.29187294246078,3.07478378565684,13.5062722700906,13.3613625706354,13.1386286481573,18.1872895302637,5.05569370667317,11.6541957727437,9.15702195412697,21.9821190074397,5.89711601599488,5.42488766702634,5.3325057366876,7.22311494710237,5.33054075819835,0.872477297890382,4.65133091034799,6.19681483368685
"FBgn0265758",0.875631363814939,2.46553327508512,2.56733051064707,0,1.22579607565189,0,1.64369125311974,0,1.13702199884411,0,0,0.937741803484487,0,0,0,1.50740781524131,0,0,0,0,0,0,0,0,0.669279682793481,0,0,0.929886488471117,0,0,0,0.889158859878644
"FBgn0265759",117.242076878413,102.876649126479,97.5994283119155,87.2143703535086,77.0065502170944,78.6397379426722,77.1530877115194,67.264313568313,90.8020513193137,120.826426589706,68.8274133014984,118.371047641395,38.0716651963765,54.2032594049154,57.8201523268803,50.7001820716436,65.6897485388308,70.9576579605587,88.3029779939917,64.2069161787502,57.3527419740109,53.7483618435391,35.6846563606676,54.9727868493091,118.047663372874,152.774382746076,121.859048610124,142.754436267412,71.8339558405729,72.422569533717,68.5062108953315,68.1731950718398
"FBgn0265760",8.74408298801227,2.45800239242894,2.5763253373688,3.75766738033521,4.81789901880706,8.93954410591688,1.61848555732565,5.80009220910727,0,3.45975066307868,2.209620656517,0,1.68430363482092,5.26356800999666,0,3.73635558523526,3.03442537617845,0,0,2.83503694411588,0,0.873852293049782,0.89079381143289,2.83328918255783,8.73848600823042,4.45848345224376,3.73570187115723,4.92625309949662,5.87126435156349,11.3697031569387,8.90971868848033,8.90553615636033
"FBgn0265761",0,2.4707526025721,0,1.46567670375396,0,0,2.54437893180265,0,0,0,1.06809546541559,0.934604458456039,0,0,0,0,1.94967424846961,1.03218538969732,1.89106649828681,2.40025653882181,0,0,0,0,0,1.80563662019901,0,0,0,0,0,0
"FBgn0265767",2366.50698813545,1662.53826189278,2474.7141173282,2279.12283002372,1496.65303702214,1696.9821320435,1843.66516958636,1238.65854529607,1578.81244839277,1783.5216675102,1705.66548536336,2704.70529210061,1052.5349466296,1062.27661401762,1168.07870959029,1433.82138652225,2219.01068833647,1876.62126440337,2707.69190114945,1783.05529113609,1192.72351609753,1215.56521724524,1317.73476912833,658.976669392654,2713.39865495426,2667.42456339624,2520.3708224387,2575.45585044036,1726.63607366921,1290.79476511366,1605.76848109981,1423.42822502912
"FBgn0265778",1786.52216893801,1761.11006627098,1768.00656573669,1936.63617602103,1849.13925139248,1777.25270770961,1770.38517708699,1641.86624237018,1633.31565105189,1493.29314263574,1612.99325633861,2116.0326369902,1431.28913953246,1472.87186243953,1361.59389118259,1559.40169967953,1899.52137855492,1808.66323823645,1790.4542891493,1632.33422933993,1623.94402301329,1681.48631819886,1531.88342185419,1372.56533548366,2326.78457065797,2475.94647443392,2439.8622271716,2382.79842430377,2034.72422320402,2016.58979101942,2121.26279704069,2111.02846519327
"FBgn0265784",2468.99736171176,2780.94624287871,2526.22661490911,2818.97671502443,2691.36806768055,2925.96029679237,2570.85529486311,2642.73864378846,3023.34426907532,2991.78118368853,2812.22928300311,2760.79785912104,2720.2098996089,2562.02893825488,2690.17062474973,2798.25624907975,2912.88617253254,2982.33573485163,2716.06795897155,2587.67746884857,2509.25761397788,2663.74802922534,2449.77585925612,2841.50268574851,2782.04673428012,2750.57721838669,2654.90566174702,2520.81139157004,2370.34210023416,2919.87245940465,2498.56482399898,3159.93042803053
"FBgn0265785",3.49049297853247,0.823725323849137,0.844019936150433,0,0,0,0,2.12863386982411,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66744713931063,0,0,0,0,0.759707364344113,0,0,0,0,0
"FBgn0265792",0,0,6.65869747298671,0,0,0,1.71942778760267,2.21993422092903,0,1.11634697373702,0,0,0.866435095154321,0,0,0,0,0,0,2.48874270916942,0,0,0,0,0,0,0,2.39813165622879,0,0,0,0
"FBgn0265798",1.73512467427125,3.29121195357052,4.1607681017106,1.44997139944454,0,14.6639244445347,1.71991779133437,2.22139156222974,1.09058136257113,1.11610667783607,0,0,0,3.62320298875028,2.77459722925979,0,2.89031095302099,1.02722501522727,0.937559261941549,0,0,1.79428739154602,0.91640959945234,2.74689278011707,3.27321910475182,0,0.761952421468827,1.5973455945112,1.78000858053284,1.74476093900885,0.663846710265002,1.77030408082679
"FBgn0265800",3.48158130704346,4.89196682942991,4.29640069597014,1.50919325074587,0,11.8872185139413,3.96279338785587,0.922915253599721,1.16771348887758,0,3.35325258415601,1.86389699804671,0,0,0,2.21273895580816,1.02548696345094,0,0.973778572772059,2.02904799555513,1.81121901397913,0,0,2.89623217841022,2.69991076965525,0.884508743015887,1.47589864386162,2.13169645413738,6.62782283349086,5.23531217796401,0,1.7836416256843
"FBgn0265806",9.54063544118361,10.6957198483952,4.15816002270747,6.52070643412959,7.73378592388286,9.76213880449626,9.46720818577921,3.33831230494221,4.35881524816587,12.2696620440123,2.11090582401947,6.51743913685819,1.73376290006274,7.25137605768148,5.56022529365629,2.30834777438897,8.66491539621385,8.21543132951549,7.49669838347642,7.48848294914333,3.36559747044586,3.58994785914955,1.83354733825335,2.74643974840318,6.54338470782503,2.71314892248643,3.04814810666522,12.7468412608468,7.12656477590727,1.74465886028681,4.64465317045616,3.54038250685285
"FBgn0265807",2.6039396057719,1.64580236102521,4.99857860498993,2.17746658036391,1.28578852910915,0,8.58700905687083,4.42784686272259,3.27650700273891,2.23468163907216,2.11484362482935,1.86326768433346,2.59786021321388,0,2.76467560551645,3.07491873065669,0.964645939011541,1.02775847770701,7.5072930189838,2.48079890999409,0,0,0,8.24311831390024,1.31039023799536,0,0,1.6046070049255,0.888530388644299,0.872470832222558,0.664433285740881,1.77050418778975
"FBgn0265808",6.98898080152223,3.29486854804643,1.69333667257814,4.42814993977713,6.27795324317071,5.10034757863649,4.20003009363904,1.05318075030663,3.34720155627483,0,5.38151957917809,3.74573214205755,0.856964845016391,12.437543803595,0,6.09294983608744,5.89624089558447,5.1779336592945,6.65597397374751,7.01998540732145,3.41755260383972,2.66161877221853,1.81180904694974,8.28444694755943,3.31583812337633,0.90142022979,9.10699882600196,2.582662679468,4.33491743430642,0,4.71277854447046,0
"FBgn0265809",9.60042610793761,6.58980155032387,5.06644170608664,8.83100663456574,5.04413620075749,0,16.8678016629315,11.6907045130742,3.33461423067493,10.187769109926,3.21869018807534,1.87151104844956,0.858588438919213,12.476272417872,0,2.28880763095139,5.87660757468153,5.1707563172032,5.69203822098752,4.73006066941446,3.40788952770806,3.55545159035758,5.44596602068977,5.51621382299838,7.94139156850964,8.11844638851546,8.35558919659346,14.4416660884583,1.74160614878935,0.873483831071048,6.04454552487234,1.77288220753728
"FBgn0265810",42.681450055112,58.4706708191778,18.4838649383429,27.8200318566398,60.9823267618911,105.932599621854,47.5571725926993,62.6101530669416,51.8958298616973,48.4426576967417,34.1434068924468,56.9930131905511,65.4667791701431,43.0196772566424,86.1378184435282,45.9104874990295,37.0033338649175,35.0783834746917,33.0679041037281,18.4655171432889,37.3209396276425,24.9701755388584,30.9658400706502,24.7838520906195,29.0099646306942,44.2450756816115,28.140183360785,30.7363272071021,38.610465002456,13.9692338165538,34.7797478028504,15.0611915682722
"FBgn0265811",16.4999972239513,7.40703615823714,15.013712421833,10.9006249028159,7.70178894250251,14.7414286763252,12.0032204384426,9.92733325313096,1.0938522720795,16.7797201259888,8.47011934232081,13.0482978745934,6.92256433096635,16.2628486654975,8.26275691842791,1.53645535344068,3.86365185255504,7.19825486406557,6.57519702277739,6.5877415036209,6.74682326011664,12.5420913649148,9.15052306546445,0,6.55778527321143,2.71201161587143,5.33143362691588,4.03089848590817,2.66092563566716,1.74510551441143,3.99032473103173,4.42678409063761
"FBgn0265813",0,6.86004470648215,15.6331982852805,9.08020107807729,2.67773641144063,16.358342411168,5.36518648512693,4.82026223158124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94661775100603
"FBgn0265814",0,0.65503053506,1.23089107583741,3.21675650271314,0,0,6.22251337980376,0.903758656603774,25.0529235178908,30.4625175228381,16.3909839818112,14.0622774290436,7.62667480760062,40.036489061597,12.0195479401519,10.2425050066774,22.6555878461873,12.3435064158515,18.5690060014742,14.9190951784789,10.3859452457004,7.80960849136449,8.06697072841692,0,1.58975127015252,2.69398446072609,1.21559986386396,0.618940649818017,0,3.89274499317086,0.983256265402912,1.40938776252306
"FBgn0265815",0.870259901050788,1.63035308782573,0,0.754728870478294,0,0,0,1.84337772781857,0,0,0,0,0,0,0,0,1.02594339969746,0,0,0.675435651188428,0,0,0,0,2.02530646023653,0,1.47521492046576,0,0,0,2.06466608469821,0
"FBgn0265816",1.74380984868653,4.08303626101375,4.29750502379383,2.26174692277205,0,0,0.797885692752649,2.81001569798063,0,2.3150354751883,2.2277559180199,0,0,0,0,1.48168450916709,1.02121459925854,0,0,1.37236362849686,0,0,0,0,1.34846720837335,2.66048668902683,0.740966302318556,2.07875115261508,0,0,0,0
"FBgn0265819",6.97411696365546,13.178164559224,6.73514453719015,11.0047916724622,10.1337478759248,7.03033643750522,8.46900345130973,8.58242772317436,4.42846444503159,5.64390806106488,7.48534578556302,2.80476770414118,2.58083205650911,1.78835687059917,8.02256727951443,6.87866356728573,11.7122769692789,7.22889573131403,10.4098407062571,8.7674776578928,8.49662918267622,9.79681307705684,2.72856001734622,8.26590152473835,8.5840973428785,5.41574412766461,6.84180916431869,7.54275173553311,10.4977657646886,11.3521149396224,13.3985562185104,8.86135924045784
"FBgn0265824",1.75021187127287,0,1.71592788721693,0,0,0,0.813911564766687,0,1.14557410589825,0,0,0,1.68893839483455,1.75426523677854,0,0,0,2.0918819709705,0,0,0,0,0,2.81786907510798,0,0,0,0,0,0,2.73625309021997,0
"FBgn0265830",4.33483969726099,7.4039407182519,5.81573291534646,7.23801696187453,7.74437939936367,13.6369476902884,6.03218910616753,15.6242516141282,6.53002304572363,4.45743760778597,5.27180093473992,4.65371655882607,7.80655343262876,10.8886836118913,5.57749365763519,3.8492347035166,5.77035966161102,10.264660413067,6.55445783658103,4.17460359464119,10.0890401195134,8.98020880072706,6.4213801365942,8.23718787494879,1.3077241032514,9.0450488999165,9.9081786955796,0.79358667425898,4.46047082250099,10.4669807077538,9.9452273554664,7.96505574517678
"FBgn0265831",4.37821989911382,5.75354112090065,8.55653955250239,0.747172224861818,4.90606326692319,0,5.75595944277937,2.00544403079986,5.68235952275508,6.88194419969824,14.2150470232643,9.3778960476676,4.24256479716963,3.51409594298725,9.99317728541461,2.26174150213741,2.998843591564,11.4699785432622,3.84476492511698,31.7105690211171,8.7061160769551,8.79103555675317,2.69102526301524,5.58808205076215,3.34580095435497,0,2.25973374278114,0.928038268228123,5.0945650370956,3.49925591591487,2.04362036625943,13.3361608852547
"FBgn0265832",0,0.823647614602675,0,0,0,0,0,1.07178411920002,0,1.12909663900117,1.06969667919864,1.87002618420211,0,0,0,0,0,3.0985178370197,0,0,0,0,0.909338146155246,0,0,0,0,0.839214823521842,0,0.873250651021745,0,0.886150014258814
"FBgn0265835",0,0,0,0,0,0,0,0,2.26168613617903,4.5764483112436,0,0,0,0,5.0632082682778,0,0,2.08155554282652,0,0.74910082977588,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0265836",0,2.47037651962616,0.849822664746164,0,0,0,3.33957117861975,1.03856727661497,0,1.13888156593563,2.16283833020519,2.81178104007418,0,3.53858867424212,0,0,0,1.0376952769862,0,0.767435849835447,3.43387089120816,2.65424548932879,0,0,1.33025005485415,1.80055844359346,3.03049173067895,1.75801321846638,1.72283773211278,0,0,0
"FBgn0265839",1.74307968885305,16.4721084196089,10.9374222865611,4.39896473688777,6.33962737862376,11.0301483827912,6.78117326510475,6.44959446635026,9.95550596620062,7.89664514641998,8.54868941312583,11.2167753411186,1.72127750231218,3.57928953896282,0,3.05831108445568,13.6542910988939,17.5504316219248,16.0795619971037,7.98877490162245,3.39672239520463,4.45497588609335,3.63966940611878,8.2644357442423,19.1399633534603,9.93016959013125,11.4048062706154,14.2070524020346,5.25409298320526,1.7463776589724,3.34794169860044,0
"FBgn0265843",0.866528372640127,6.58041659818884,0.829837615303608,1.44586235042025,0,0,0.863053135008949,0,0,1.11307442528261,0,0,0.868012740967769,0,0,0,1.92093939351774,2.05181022376686,0,0,0,0,0.918021846299744,0,0.653286192159113,0,0,1.57977223531402,0,0,0,0
"FBgn0265845",0,0,0,0,0,0,0.770786509499134,0.869695000012359,0,2.33088219618783,1.13278525578834,0,0,0,0,0.723416763408078,0,0,0,1.28091611660088,0,0,0,0,0,0,0.724967048531518,0,1.63686517112832,0,0.687959346579861,0
"FBgn0265846",0,0,0,0,0,0,0.781629777823268,0,0,0,1.12559412207116,0,0,0,0,1.46117021448775,0,0,0,0,0,0,0,0,1.35249484584791,0,0.731383082989721,2.24406134330166,1.64603479185942,1.74038831566587,2.75449371304585,0
"FBgn0265847",6.12894690468149,1.64538658028965,0,0,1.23506485537588,0,2.48227057829317,0,2.26136590374815,1.14397209889364,1.08862554576383,0.937820607618743,0,1.76089492138848,0,0.756341364325095,0,3.12222384998496,0.958402725515242,1.49905958798122,0,0,0.899572490645205,0,1.33524570644866,0.898204974933575,1.51054762277566,2.72148213881278,0.853869515846275,1.74924467370161,1.35815992511551,4.44184193579544
"FBgn0265853",0,0,0,1.45835526346959,1.27762795777156,0,0.853658376272185,0,0,0,2.12501898015352,2.79924272840383,0,3.60066835130213,2.72544819781492,0.766848316444015,0,0,0,0,0,0,1.82619856330275,0,1.31479477274357,0,2.28345979248925,0,0,3.49122364490546,0,0
"FBgn0265855",0.872461411909832,0.823719662750654,0.84361869817098,0,0,4.03846759426047,0.844501426880743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75712799725944,0.66132392750932,2.70674286923725,0,0,0,3.49358401453247,1.34214965559295,0.886341426021013
"FBgn0265856",35.6549448952875,28.8144268476811,29.290711610573,30.6254605328614,30.6630709865175,15.8441013381037,27.3170680407099,21.8436089658504,2.19711286032248,1.12228865182065,5.3125474503838,4.66540454733971,5.18119537288447,5.4010025269532,8.17634459344475,9.96902811377219,0,2.05974675628408,1.88364023645715,1.62790312004328,6.76453812811876,0,1.82619856330275,0,116.359337387806,116.55757196198,107.322610246995,135.654633377194,114.744278888573,112.591962548201,104.017370747993,116.01696910243
"FBgn0265857",0,0,0.857495012058768,0.749419637885503,0,0,0,0,0,0,0,0,0,0,0,1.50178526012756,1.0052362566387,0,0,0,0,0,0,0,2.68274097993234,0,4.50335056530837,0,3.3758963952156,3.49954351031575,2.7335885879348,2.66952628073928
"FBgn0265859",0,0,0,0,0,1.00961689856512,0.844501426880743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32264785501864,0,0.759796993696773,2.53752616320772,4.36035183027504,1.74679200726624,5.36859862237182,1.77268285204203
"FBgn0265862",35.5661206580308,45.2529087622899,73.2105013198628,18.8446433386289,33.4958342041364,115.288641766849,30.9689055539479,74.4741621162017,5.45108861511497,12.2740615376607,8.44690877018078,9.31182329672296,5.20012916628281,12.6848139194261,2.77687998878764,10.0008933082939,19.2631991758696,18.4878436364109,2.81209128277765,6.64784621691936,13.4662713271277,7.17828784164839,11.9152865095173,13.7335267661461,3.92710406379332,5.42602002128799,13.7157759493534,11.9676752947564,19.5875330466929,15.7024694571678,26.5484863979099,49.5672105443422
"FBgn0265865",0,0.82330557377094,2.51177833916719,0.729516653776199,1.2768085150488,0,2.55945806646742,2.18142371627692,0,3.36836522053395,0,1.8664519288466,0.863288480703674,0,0,8.43324298392013,0,2.06017170207026,4.71081955746,1.62533063143179,0,0,0,0,5.26095517679373,1.80696907982297,3.80543784873803,4.0936349434053,2.64617375303539,0,0,1.77132487437785
"FBgn0265866",0.869758479675618,0.823296604005237,0,0.729434629715861,2.55401153738371,0,0.853274402834507,0,1.09904661128848,0,0,1.86638141237912,2.59004135388272,0,0,0,0,0,3.76832273401709,0,0,0.893828839649318,2.73868618375985,0,0,0,0,1.63671401411545,0,0.87283059129084,0,0
"FBgn0265868",0,1.64469903325343,0.828054668229046,1.4426996423212,1.29674617176937,0,0.865439082907963,1.12717906129899,2.16740194696832,0,1.05064675660997,0,4.345651969423,3.64272897663203,5.63690247763116,2.31356816658529,1.91637552096532,1.02487986321034,2.80152914671468,0.844800679204814,3.354207778443,4.49912985885937,0.919255520448363,0,1.95671335640044,0,0.762599618298112,1.56649322456212,0,0.871959323644725,1.32257670171268,0
"FBgn0265871",0,0,2.53085609451294,0,1.2628348695134,0,0,0,0,1.13098978729778,1.07178190539266,1.87101256918123,3.43643875994622,3.56837035038551,0,2.29009140318967,1.95666894295458,3.10103363640196,0,5.53770923457333,0,0,0,0,0.66132392750932,0,0.759796993696773,0,0,0,1.34214965559295,0.886341426021013
"FBgn0265872",8.7311559836557,27.1828558272046,18.5966103545949,15.4715756158589,10.0714982615558,5.07569225463682,14.3156442677022,18.0046885352531,3.33949619449032,4.53235799473581,2.14840173299998,2.80811747039247,7.7216292745291,10.6809335525491,0,14.4864551719755,3.92274474877026,2.06938697196211,1.89902391337168,1.57025766134169,10.2345173655669,7.10590210774989,9.06998047546295,0,5.96084818917136,11.7234638385681,3.79678123799724,2.56149707987642,7.82392933720895,0,6.72244453201819,5.31943954304622
"FBgn0265873",131.527236466816,211.316409406412,147.23153292232,121.771551479928,122.080980639586,177.460929100874,150.798804174471,186.598426673083,212.106540701546,104.297321935576,112.288294734575,152.401641131442,114.800283358701,87.5296579635885,132.933040075986,134.263378182763,123.455878194039,141.360689098433,131.555059305719,97.5318361871975,217.834406089357,144.066800886705,157.300077102331,142.60747954793,139.463988296338,116.749168147158,109.071532813794,116.204240849935,102.357249145261,93.2889614115145,151.304379238476,104.380324971723
"FBgn0265874",0,0,1.70849904683617,0,0,0,0,1.01313709457518,0,1.1449177765865,1.09004344236217,0.937845595295427,0,1.75955564917893,0,3.77831169288014,0.996162695134336,3.12385615567675,0,0,0,0,0,0,0,1.79554781013457,0,2.73913524102501,0,0,0,0
