gene,module_color,kME_assigned,kMEblack,kMEblue,kMEbrown,kMEgreen,kMEpink,kMEred,kMEturquoise
1700017G19Rik,turquoise,0.17448830257344977,0.03875744905476832,0.1255242495612487,0.0022556209829082373,-0.18899778367361644,0.12952631791708138,0.028955214502243067,0.17448830257344977
Stil,green,0.7309568136217728,0.48037322480794453,0.4492784733186467,0.3560441836305621,0.7309568136217728,0.12868206354732753,0.36507838208722004,0.7027513026322117
Acss1,turquoise,0.8397498252013043,0.3989466733920358,0.6540034159562521,0.520360126119115,0.3586741452863225,0.15498147003978888,0.5302232434266873,0.8397498252013043
ENSMUSG00000116480,blue,0.22119966283600528,0.2811407231378345,0.22119966283600528,0.25889149124695976,0.18253713948349504,0.21908089076626425,0.1873192197873498,0.1205918262116491
ENSMUSG00000043618,blue,0.1836509868851184,-0.01779367295016888,0.1836509868851184,0.18353144707546887,-0.14855371101263906,0.0805747605987648,0.3349470450208937,0.18701014683212683
Gm7232,blue,0.12102843069132109,-0.21784936032982066,0.12102843069132109,-0.35243517968229227,0.17087813431198284,0.015903692959369796,0.25444176007408437,-0.04090396681217215
ENSMUSG00000086205,grey,,-0.05522095704879388,-0.3566412038860415,-0.28167047454382205,-0.17668914030254523,-0.20890409663545495,-0.38383037415916704,-0.3252340003016705
ENSMUSG00000103822,blue,0.5133265868321418,0.03063351839741044,0.5133265868321418,0.32904951322096837,0.1263785677609218,-0.17868827182521602,0.34435310675784203,0.19626575848503647
Pnpla5,brown,0.9517916623165986,0.4050878837757832,0.47865583332705663,0.9517916623165986,0.13040426563988455,-0.05606318829515678,0.2773824842697801,0.24765494935720148
Vmn2r89|Vmn2r122,blue,0.037715120603922694,0.11190531024621694,0.037715120603922694,0.0469519367658209,-0.10761147080556069,-0.2686513227324902,-0.06956419534565497,-0.27169813003972404
ENSMUSG00000109088,green,0.132530727634962,0.17257376712832379,-0.13743204653828803,0.02505971108128177,0.132530727634962,0.05381564941859727,-0.14223963328623157,-0.06284793957031008
Mesp2,blue,0.3794732800431961,0.24984819417904167,0.3794732800431961,0.42113122562991173,0.0060395582143108585,0.06444341070780227,0.23963134583599985,0.15755959815266077
Gypa,brown,0.3797853546204937,0.3155482533762659,0.2053824697666523,0.3797853546204937,0.18179707375039117,-0.2130600637789412,0.17154652275878163,0.2237139174869241
Il13ra2,turquoise,0.4195136422896967,0.1328987671181195,0.16656790300878768,0.2807476574252622,0.19494947378795927,0.041882451389054456,0.12893019511578452,0.4195136422896967
Wnt16,turquoise,0.900611522728044,0.2549428133910616,0.3710994242950492,0.20422580505293952,0.5332399002070284,0.17422161650091092,0.3761454681602941,0.900611522728044
ENSMUSG00000100174,turquoise,0.18023642048189545,-0.08990891921274632,-0.07569459233597187,-0.0036157579313248612,0.24145415166656486,0.01578232783686888,0.014177680422936205,0.18023642048189545
4930523C07Rik,turquoise,0.8858238225434548,0.30115666087051257,0.5404511598353701,0.37545589987470046,0.43455358166892305,0.16092556045493725,0.3620753235928447,0.8858238225434548
Pla2g1b,grey,,0.0803133315801338,-0.03956119958430125,0.03533512286425694,-0.14311916395839558,0.0759299863229769,-0.0896479474135533,-0.1633404013258625
ENSMUSG00000086395,turquoise,0.08123528061037373,0.04828491418663285,-0.007725477304806674,-0.03007869353879394,0.18332062583424852,0.11669866467146163,0.052400022547988784,0.08123528061037373
Avpr1a,brown,0.718840545018422,0.3547422762737187,0.6826613246079931,0.718840545018422,0.2649833505346927,0.21115316799408845,0.3713279312110032,0.4448507040009856
ENSMUSG00000083287,green,0.43023855520028675,0.07569896204613759,-0.1078419954957483,0.16417044591767024,0.43023855520028675,-0.021500370967571382,-0.01674078487869271,0.28393088899427993
Mir223hg,turquoise,0.6031384794899598,0.1945596298780514,0.3245408439512783,0.2033147429219084,0.45646823478846804,0.08001898125027178,0.47164269197712677,0.6031384794899598
Gm5380,blue,0.3114475954395841,0.29182899560703585,0.3114475954395841,0.23199630965087784,0.1288144265818408,-0.18000951159675455,0.20853439411200306,-0.022904463058569403
Arg1,blue,0.8691229851704664,0.1382541390103119,0.8691229851704664,0.4362829703554982,0.31483001695024815,0.07918540733527779,0.5578872452683376,0.46442296976940695
Msx1,turquoise,0.795293720596004,0.19316479267669068,0.22309063604805626,0.15369325749009893,0.6800469440459331,0.21722448799955604,0.3199439963708577,0.795293720596004
Gm12295,turquoise,0.017112933517187068,-0.006439823525703932,0.03298113378091834,-0.16012110665279816,0.10661146597336832,0.28245333376768533,-0.017148900358080164,0.017112933517187068
Gm10132,blue,0.24395961425874463,0.07315985224568755,0.24395961425874463,0.05849956498337412,0.0641527458942395,-0.016637797275492954,0.15247050598589607,0.14657507103536316
Gm1818,grey,,-0.04780270954536312,-0.3330945331489262,-0.10706154227675697,-0.12285121063078437,-0.17110786254468174,-0.13774648663383343,-0.08783912038843901
Slc4a11,turquoise,0.6946185472616533,0.21541650613921873,0.3975705050204157,0.2008981574609355,0.543037789754755,0.15339334517991593,0.12408541930550038,0.6946185472616533
5830444B04Rik,turquoise,0.07866612205185966,0.05465677472984652,-0.187945059150213,-0.2438510862627701,0.06754925152853718,0.20953503462654227,0.03199292589569077,0.07866612205185966
Gm18025,blue,0.16598236170064878,0.27674420622814866,0.16598236170064878,0.054154538926896624,-0.08688065592006405,-0.1424484258043722,0.04031379146306895,-0.00945484635014516
ENSMUSG00000112593,grey,,-0.1696694441248753,-0.1744127384457382,-0.1719657902443789,-0.3340725973616768,-0.2587679577010574,-0.018610835388111143,-0.32069551636870747
ENSMUSG00000078865,turquoise,0.2299224750518795,-0.041016469500699336,0.13917251160157224,-0.09627540623660402,0.024807816477273318,0.0917167059823598,0.07609978953503965,0.2299224750518795
Snora31,grey,,0.03495330959101699,-0.1610885535998803,-0.1172766611576199,-0.14584275317110126,0.04099064001946536,-0.1319659107111711,-0.09769768749981654
ENSMUSG00000089901,blue,0.3366332118482988,0.2676921427686234,0.3366332118482988,0.38113559563467114,0.15696101674226096,0.12383977248932676,0.29349032823917287,0.21674345640877965
ENSMUSG00000108246,blue,0.15878043790330315,0.39412493337685356,0.15878043790330315,0.1760276122986346,0.06477137755300809,-0.2054899962049172,-0.0009580063229968968,0.044976434859272364
Bhlha9,brown,0.21031812466884828,0.1986054095542273,0.04799033463499495,0.21031812466884828,-0.11405948777922484,0.13414741068669792,-0.11070152181282118,-0.0805980743820656
ENSMUSG00000115312,blue,0.15894106237708497,-0.015610936250190822,0.15894106237708497,0.0012302818710679688,0.0019777799140453917,0.05580254729767933,0.14014677477861334,-0.06872437124370293
Kcne3,blue,0.6330711015267189,0.241948397645969,0.6330711015267189,0.6332388977711505,0.21832452310586553,0.1335782797723578,0.5589195466147616,0.22750943024767492
Olfml2a,turquoise,0.9250223956783931,0.21941363016192958,0.38842513969472736,0.2815496300581662,0.5806508050495014,0.16723359276301086,0.31585949036575967,0.9250223956783931
ENSMUSG00000086074,turquoise,0.11471757717404049,-0.11154007795706593,0.0969986961259411,0.07303283050043773,0.25004180620629074,-0.0755983684191636,-0.04782685933827392,0.11471757717404049
ENSMUSG00000097090,turquoise,0.2177431633960298,0.1429423250890264,0.014930771140525169,-0.0549783888986814,0.07444575855279151,-0.22741419073279967,0.11269733119184218,0.2177431633960298
4930520O04Rik,turquoise,0.37762756139791426,0.15019528359534035,0.31927145899476994,0.17169175228812913,0.11025412268624478,-0.03642957816600047,0.1537611594542534,0.37762756139791426
Gm5563,grey,,-0.06513778285126853,-0.21572206724460433,-0.020977838068995357,-0.07966166859398334,-0.16296509974691065,-0.2009903612369587,-0.14862472613240743
ENSMUSG00000113088,turquoise,0.11459304171260407,0.028350728590528704,-0.009148524310455868,-0.070133257002935,0.0522086283137218,-0.05185591540548356,0.057866224190401744,0.11459304171260407
Kcnh3,turquoise,0.36362516462347455,0.09878020709506448,0.026211871605026194,0.07654514369954506,0.4040341971057817,0.04420758862551277,-0.0941431045615831,0.36362516462347455
Gata3,brown,0.7364372375326902,0.37838362849794827,0.7333318697435596,0.7364372375326902,0.5335045323439033,0.10543161010783361,0.5505231487055646,0.7658849419732242
ENSMUSG00000078151,brown,0.004053185537866353,-0.18936232511678092,-0.17838598810134232,0.004053185537866353,-0.18915013660324292,-0.13808169604378975,-0.23220042287863435,-0.11352459680881795
ENSMUSG00000109636,turquoise,0.41112097778456314,0.43391611558398024,0.459322611144826,0.36900132464262575,0.1807521214779749,-0.12107181573470473,0.18752334501074064,0.41112097778456314
ENSMUSG00000116725,grey,,0.08471128704432408,-0.08323256829732595,-0.0163369191651258,-0.008612308418363652,-0.07306262394555892,0.004868967211999583,-0.20985959680059976
Galnt12,turquoise,0.889921913502789,0.2647197835775332,0.5111717964711611,0.41219158030179726,0.5365666376175527,0.14419823384171251,0.3678845372605369,0.889921913502789
Fam180a,green,0.5631782847451278,-0.05319835021496232,0.19985727013698001,-0.03369681825290437,0.5631782847451278,0.061460002224947116,0.39147303158464747,0.5162884111404163
P2ry4,brown,0.7678113412123384,0.3109365376011686,0.3174208501798133,0.7678113412123384,-0.08365878502818383,-0.12057850923643404,0.08926483212372412,-0.029810589339289168
ENSMUSG00000106300,green,0.3210609978137778,0.3013937102681681,-0.06730077813059344,0.03739969529784866,0.3210609978137778,0.24231062774310502,0.11913609362656616,0.19669541546457586
ENSMUSG00000104433,grey,,-0.010390931780706797,0.13650305076516017,0.13573991729008972,0.056832404717044115,0.004661367987215726,-0.05851205497311266,-0.08642372122330433
Tktl1,turquoise,0.10145468418650844,0.06649516378316102,0.05150499325470378,-0.010703210952047723,0.22669198086046588,0.1389084868326557,0.19560740227654574,0.10145468418650844
ENSMUSG00000089877,blue,0.16566756056892054,0.22774638570794437,0.16566756056892054,0.025380685198224017,0.13930130710861452,0.12067000842523429,0.0674861937748096,-0.037326322686682255
ENSMUSG00000115610,blue,0.23196881942079334,-0.08285732495486607,0.23196881942079334,-0.10122702659728959,-0.26794107235119463,-0.05449231278491033,0.05880033976586857,-0.009320483837574067
Gm4900,grey,,-0.12883422856166896,-0.17199258556508537,-0.053340663250240075,-0.13935077365689832,0.010733120082975582,-0.015197940750315674,-0.3589451961500351
ENSMUSG00000102713,blue,0.315276775185287,0.0741605493542893,0.315276775185287,0.23097618060394703,-0.1941181115644697,-0.08184756603297984,0.15102690119486198,0.15860771462177672
ENSMUSG00000114424,blue,0.43969092752490674,0.01635821713279506,0.43969092752490674,0.436351651400426,0.15361205291948787,0.06688665242870519,0.32935146590376785,0.30160378822892975
Gm24029,grey,,-0.2917658284862402,-0.21278105563674138,-0.18626211478676444,-0.12108876950592773,-0.3491985371442339,-0.24285364030976136,-0.25719320061287804
ENSMUSG00000115882,blue,0.23611384489273712,0.0840755079205689,0.23611384489273712,0.23502643407702545,-0.24440425457097675,0.1613094097327211,0.12782291053936232,0.09854774727606527
Ccl3,turquoise,0.3731311441470039,0.1344500588539444,0.37833002569633045,0.2951383104360151,0.20560476368531602,0.024330640078825946,0.19158711254496893,0.3731311441470039
ENSMUSG00000111912,grey,,-0.03247884581046085,-0.21731420747416338,0.043791191470563214,-0.15608120636220443,-0.2002275018900323,-0.13990423412546782,-0.21261304963500985
Fbxw18,turquoise,0.32734610434529726,0.2447734519348209,0.33765198477518915,0.11955188302134089,0.1339373847112469,0.04101391293470038,0.1890685331314511,0.32734610434529726
Gm12695,blue,0.7527045835578511,0.12275270157800229,0.7527045835578511,0.48343502932460364,-0.11166814605616182,0.014667944140886303,0.5556606143824302,0.23117425637471062
Bace2,turquoise,0.9271936437203683,0.20153957692736454,0.4598274858005983,0.2483334573821684,0.45273273388505614,0.1327569185321608,0.33444418447124324,0.9271936437203683
ENSMUSG00000100354,turquoise,0.24050041352705226,0.3501895128344617,0.24156425490767489,0.29175999745730236,0.023396147278221157,-0.04422915514438279,0.22255716573491716,0.24050041352705226
ENSMUSG00000112907,blue,-0.004270427230745238,0.012198325134554275,-0.004270427230745238,0.03226795165744138,-0.20321025246686109,0.1369618991370408,0.1129152279565169,-0.07295678656948291
Gpx3,turquoise,0.8375969827033529,0.21113882915127552,0.27326164475841663,0.19643011827035284,0.5693938690552992,0.2424552075841801,0.18208535267433978,0.8375969827033529
ENSMUSG00000103281,grey,,0.026937157426701018,0.09979059138084496,-0.1126313944856205,-0.12271501925424091,-0.18440700912549982,-0.05392361451566186,-0.025360402670739333
ENSMUSG00000097563,blue,0.34637628989958846,0.29163788135278695,0.34637628989958846,0.2982300802907475,0.21851221977621374,0.07940853572118933,0.05401568804918773,-0.010052160147933038
Cdc20b,turquoise,0.12307963319895418,0.06599842839287605,-0.042304127745484435,0.06849334585744565,0.13574576098677163,0.20866153420512115,-0.0797297346835825,0.12307963319895418
Arhgap36,turquoise,0.11201107857784169,0.1616771795333395,-0.028119043202667653,0.03336128475147464,-0.23210808385862042,0.12677140637781215,-0.11378748943968078,0.11201107857784169
Gm9182,blue,0.046822215590703736,-0.009190102979178421,0.046822215590703736,0.06346632156225178,-0.19500213412249268,0.005512779076082887,-0.11786642670489345,-0.07483674719297168
ENSMUSG00000085267,green,0.5571510905823449,-0.009231495749501203,0.057960679977888174,0.06737975827147885,0.5571510905823449,0.06197020732266889,-0.01651305907736909,0.46280860046061517
Pi16,red,0.8239455579352285,0.39001229328656345,0.7784164309581827,0.4198692094395011,0.37062940400590344,0.14803298318013586,0.8239455579352285,0.7299011053867626
Ins2,green,0.2574481610373328,-0.1512826009216807,-0.3307684206082396,-0.2654920299383144,0.2574481610373328,0.05734911689490815,0.012400227048247656,0.13635255047870987
Prr9,brown,0.9054816293221363,0.3029240039844156,0.3589802373802932,0.9054816293221363,0.05022195762444542,0.0075135661698806575,0.2140323209152428,0.18223632152182623
ENSMUSG00000109056,turquoise,0.2913337611236371,0.05120332538821815,0.24826433499497488,0.26188892925227414,-0.13368875690954435,-0.010210859221645822,0.15704965529595605,0.2913337611236371
ENSMUSG00000107760,blue,0.37512592546363727,0.011748038671796494,0.37512592546363727,0.2403308884225382,-0.04450977028872845,-0.15005269173573713,0.1302370416411481,0.16839042298801604
ENSMUSG00000090270,grey,,-0.3665012177301262,-0.12852430436962464,-0.17790399721033479,-0.29515340300752463,-0.05768050911348048,-0.06039231580629115,-0.0987002808983817
ENSMUSG00000111842,turquoise,-0.11585838432205758,-0.0908316198819941,-0.046406828161149626,-0.09017878039448625,-0.015399336842769385,-0.16537682696534184,-0.33168234188650736,-0.11585838432205758
Cd247,turquoise,0.47434770656971964,0.3600404691957187,0.34001614413484077,0.43968113587738905,0.49734550861056154,0.057762626626528694,0.36129763378140767,0.47434770656971964
ENSMUSG00000091083,green,0.4278434078361985,0.04308714932079565,0.13525963332158109,-0.040861955102821486,0.4278434078361985,0.15241565556650183,0.3150573360479188,0.219274324873035
Hspb7,turquoise,0.5756701332301039,0.28977084051586943,0.6091629132564642,0.3762053011380603,0.18299010981141392,0.17655864664027004,0.7261994502614213,0.5756701332301039
Emx2,turquoise,0.7621922706218845,0.22837096287306233,0.3548953303629899,0.05067391838667995,0.4850266710540524,0.18289371102025773,0.29055744390270666,0.7621922706218845
Col10a1,turquoise,0.4470895725642309,0.15293869124657491,0.44779990291984406,0.04454988951612918,-0.0013188543786894586,0.10685102899408999,0.3092760067527818,0.4470895725642309
Gm18760,blue,0.1186507193116737,0.03277172120582505,0.1186507193116737,-0.0007900245206643196,-0.0170697279503549,-0.19271925313324603,0.019170112391957764,-0.07830798177680358
ENSMUSG00000109863,blue,0.427535227882613,0.2282047272764837,0.427535227882613,0.22475986562319195,0.05409922329541815,-0.26212263915734424,0.15707043775421714,0.11276423231826267
1500035N22Rik,turquoise,0.11565667616268065,-0.06053016697770658,-0.08508296014188636,0.038899836881238097,0.13303640091588873,-0.08231979979033756,-0.1377154473171133,0.11565667616268065
ENSMUSG00000103668,turquoise,0.26643383037203966,-0.09670085412101782,-0.0042307315394244085,-0.08789747459574798,0.3500758440897026,0.05952672757127674,-0.09779349652456346,0.26643383037203966
ENSMUSG00000117080,grey,,-0.07006488086512999,-0.249476917223222,-0.37427167867470285,-0.1716372278278533,0.2047925583063664,-0.060541417273930045,0.0026535543769786994
Tnfrsf18,brown,0.6774273411926759,0.23247060886143803,0.5546746105872241,0.6774273411926759,0.38561739098711373,0.04372343808870035,0.3520240669617632,0.6878423700205741
ENSMUSG00000114875,brown,0.09561614093744507,0.13185030660047325,-0.06381509727361838,0.09561614093744507,-0.3582251011141747,-0.12934428836180203,0.020343870711906537,-0.10127191916433234
Gja6,blue,0.37166625404314385,0.30776538807882964,0.37166625404314385,0.2807441475840226,0.05219865047949045,0.008220321496743932,0.13254342481533335,0.325837572224277
Gm7059,turquoise,0.20556858140150716,0.26872632133018176,0.026533383175730264,0.2338975125155496,0.3005100299765529,0.05124561922229787,-0.03147624749207971,0.20556858140150716
ENSMUSG00000107254,turquoise,0.13454690127574018,0.02660037069358975,0.011904421097537188,-0.037243911911161456,0.2961891017622769,0.13999545228071217,0.1883335991291739,0.13454690127574018
Rpl31-ps14,grey,,-0.0881058790376832,-0.2944686286590855,-0.12664204201099263,-0.08711618894507812,-0.06031431268592249,-0.32232892951033715,-0.2388023175174147
F830016B08Rik,turquoise,0.7249613965549514,0.21330338415640057,0.6887859284700475,0.30721205427570725,0.23401557782172144,0.09293914749026058,0.5633453335208825,0.7249613965549514
ENSMUSG00000097805,turquoise,0.3468248971726203,0.0668220551845187,0.21860850330999582,0.12448147987152006,0.02598942832360477,-0.020638883204543698,0.12144272418677267,0.3468248971726203
Scel,turquoise,0.8899184165998101,0.24208499634178157,0.7654165806074762,0.43861336529522343,0.4662622970615009,0.1313373854495576,0.45235266538423013,0.8899184165998101
Lax1,brown,0.1125024025963374,-0.05630588444212723,-0.12293845043625005,0.1125024025963374,-0.0225509512204605,-0.1444710792173376,-0.27119560179395646,-0.029064392988378904
Fmo2,blue,0.8144636896646286,0.3330766078899173,0.8144636896646286,0.6050554857114013,0.2725842129016584,0.07482397232786175,0.6157215091252606,0.49653453471357023
Slc5a4b,turquoise,0.44822633453216043,-0.16192049293535798,0.10450818342138206,-0.01096019676654754,0.11858967879688426,0.049855462222145625,0.03782680294291454,0.44822633453216043
ENSMUSG00000102868,blue,0.22924493784220493,0.3514324373047454,0.22924493784220493,0.2215488767770342,0.02476260894891389,-0.10003082133092266,0.0888806726236611,0.15842104451641917
Rpl19-ps6,grey,,-0.28675116319579086,-0.236415105679411,0.043483479272602175,-0.1079565749955751,-0.013746407615228468,-0.25536771559913096,-0.20812029647242514
ENSMUSG00000074847,blue,0.07134268200530647,0.04685587923849606,0.07134268200530647,0.12810691640094835,-0.06830266735827054,-0.23548359998299032,-0.16489544596965247,-0.07675436594291422
ENSMUSG00000092624,turquoise,0.3289627808071452,-0.07410554213428625,0.07770055496615498,-0.18123305109692675,0.3330906716007814,0.28019267601529535,0.3031906148745771,0.3289627808071452
ENSMUSG00000084809,brown,0.1514721535194217,-0.17165669653504462,-0.16118845462295564,0.1514721535194217,-0.10361854153862617,-0.09842419506406043,-0.07263861846696792,-0.37007222275245044
D030018L15Rik,turquoise,0.3827798060940009,0.039342922773387114,-0.0017212423283869147,-0.043697121750482695,0.16478808587274507,-0.03865019122843738,0.0544702271673466,0.3827798060940009
Cfap100,turquoise,0.24318066547997674,0.03169264406765227,0.09182158923663968,0.08423474639096316,0.22062437222269338,0.1514577709308813,-0.08793022056382836,0.24318066547997674
ENSMUSG00000105355,turquoise,0.2782293618941314,-0.07714214666067164,-0.13472156392958418,-0.10288548881338001,0.007478153180102166,-0.0029968760860670683,-0.08456641499809323,0.2782293618941314
Tnk1,blue,0.7736568817350707,0.358251585878114,0.7736568817350707,0.5102645269902174,0.24366361333457562,0.17939596923540146,0.578979422320721,0.3725434038669275
Gm15566,turquoise,0.29279859377599576,0.17041681314988483,-0.014521164018611652,-0.10753627971896616,0.0841345122270968,0.18181839489720578,0.28049758599292735,0.29279859377599576
ENSMUSG00000104066,turquoise,-0.03211783591367154,-0.15740313723802418,0.021921543848005785,-0.20834023128319346,-0.0490500269884344,-0.20238634095723482,-0.15299336769413346,-0.03211783591367154
ENSMUSG00000107483,green,0.2039256809268144,0.18435396382374633,-0.13086308728107585,0.04518144418061018,0.2039256809268144,-0.015341694623144421,-0.18597515340114243,-0.08013333293778631
Il22ra1,brown,0.855573600119031,0.3650133052892642,0.6238607413972945,0.855573600119031,0.20455294396291862,0.12897665022422852,0.4061627527509849,0.3717954753244232
Ccer2,brown,0.4276496109758077,0.045623096503632055,0.07245718654935103,0.4276496109758077,-0.2556058788598777,-0.06360213792071623,-0.0376085040134567,-0.2054081057639308
ENSMUSG00000086855,blue,0.3380778057299377,0.18176185058646527,0.3380778057299377,0.39797117202478194,0.09260911486764038,0.1734085635769433,0.11650646893452753,0.30071263478595717
A530065N20Rik,green,0.5538872480283855,0.13457988681504304,0.09263691248767941,-0.021897088857813173,0.5538872480283855,0.2672421632531853,0.18659102374432993,0.4549745006206301
Gm36161,turquoise,0.5137305847788303,0.19061515258672027,0.33309364226777427,0.232648066897767,0.19656767657502527,0.17665039362610285,0.31760140667566755,0.5137305847788303
Kcnq1,turquoise,0.6531000170107989,0.3330601513770889,0.4679597498528519,0.3640852344752464,0.28652874272853973,0.09314647706830231,0.3513875886172039,0.6531000170107989
Gm14111,grey,,0.05472608677253372,-0.17208401252908687,-0.09465627479433084,0.16756170186946942,0.10766738471292657,-0.032536715385080135,-0.04818090021180487
Shisa3,turquoise,0.6229118143430553,0.19855049596861227,0.3542000655555245,-0.06627419952273399,0.21712954454687328,0.20861725918696053,0.5182867074938656,0.6229118143430553
Slc45a2,turquoise,0.8720748768357712,0.25442149496164757,0.3299928523367941,0.11272638917131485,0.5083760391477337,0.17296891117651667,0.3150422738878192,0.8720748768357712
Epo,turquoise,-0.007503197971977689,-0.03797415424609458,-0.2588155400014856,-0.12152855038340919,-0.0491380368752068,-0.03014419108046595,-0.33429874056011705,-0.007503197971977689
Gm29961,turquoise,0.08984945047539007,0.16642177256122065,-0.09978768427421845,-0.18999474624370463,0.047720866840439066,-0.07550407051828747,-0.13834272292725544,0.08984945047539007
ENSMUSG00000063543,turquoise,0.0953029038080521,-0.32988962564871294,0.04206245732314511,-0.2992183762776519,0.11793170001313873,-0.12346912085616074,0.09977824804494709,0.0953029038080521
Lox,turquoise,0.8325535046672671,0.16169326986846486,0.5452910528093327,0.16525032108264553,0.39397015816466024,0.303433495881774,0.44206550755392193,0.8325535046672671
ENSMUSG00000107605,grey,,-0.03281096482024742,0.0030970128528782326,0.005946860283946892,0.11257371939148106,0.09127725220038173,-0.08084952225202888,-0.12035723025455003
Gm15549,blue,0.08071405448923377,0.07323998027665456,0.08071405448923377,0.03028220288291364,-0.21944837514709892,-0.17839763498073474,-0.11175542214316563,-0.08596529486765787
Zfp750,blue,0.8986044400473823,0.14109642172035358,0.8986044400473823,0.5090540271404627,0.2264692051872506,0.0424295378235407,0.5456533147723551,0.47983569977678087
Apobr,turquoise,0.433674222027954,0.25362141790230436,0.4774012029187902,0.431517728461167,0.40022873950340665,0.18796698439043258,0.2489025001223658,0.433674222027954
ENSMUSG00000103634,blue,0.0431934783322541,-0.15380141233658348,0.0431934783322541,0.006744217275917008,-0.12640356444658812,-0.2501869837663953,0.09423300330692413,-0.18682878917003654
Accsl,brown,0.48358465351603985,0.17313773534381124,0.3793648110169128,0.48358465351603985,-0.1151384010700791,-0.0084057762680547,0.1176953870167527,0.048802240578984156
ENSMUSG00000102376,blue,0.37704452902711516,0.015054023132840672,0.37704452902711516,0.3394090463428851,-0.011567758809660798,-0.12883951229209523,0.22247670951499746,0.1395533436172289
Fam169b,turquoise,0.41030176744447877,0.26606337727968626,0.3406522760642052,0.27601284786882613,0.2156046707666501,0.020127631025610757,0.391426435649797,0.41030176744447877
Colq|Gm57482,turquoise,0.3002099463322404,0.23693765704700312,0.21818415278024597,0.28065448284744715,0.18944054662470375,-0.042818337483822785,0.37568605779047054,0.3002099463322404
ENSMUSG00000115096,blue,0.10372135699822575,0.07387543635285926,0.10372135699822575,-0.03218205854455774,0.012101519387734284,-0.2800084066379734,0.22667884045018297,-0.02608469376369511
Cdrt4,turquoise,0.39563992920408086,-0.007152409253605836,0.04661895252372253,-0.05939309346292635,0.34013326742190875,-0.06108815477723122,0.07678435955553901,0.39563992920408086
Arl9,red,0.25667435930800514,0.0013427025532181567,0.08472467142426589,-0.08937556568553952,0.15423926010045202,-0.1297131593892928,0.25667435930800514,-0.05041245095259476
Ranbp3l,turquoise,0.3420756881104449,0.12486450062112428,0.11778712162062677,-0.06706056870830114,0.19389486726164568,0.39569795690599413,0.11566787386471132,0.3420756881104449
ENSMUSG00000112324,turquoise,0.24224551725006854,-0.03200894019665263,0.05029981301027469,-0.045040902449014465,-0.15801134457444205,0.08053695386224173,-0.11184603730405832,0.24224551725006854
ENSMUSG00000059027,brown,0.20650378887927195,0.005654443504353995,-0.014033333626612054,0.20650378887927195,-0.05175284024012641,0.06807624916555939,-0.019053081388591422,0.020706490177814115
ENSMUSG00000090358,turquoise,0.23711718244813565,-0.06751028247173363,-0.052029444988865574,-0.09134785110051441,0.1370914589188235,-0.04036909526566733,-0.27947606010759646,0.23711718244813565
Wfdc18,blue,0.8209522419806004,0.1568734638736177,0.8209522419806004,0.5143136593924893,0.052976918838645956,0.10935161482603475,0.5804599400689502,0.3899476450167508
Tsga10ip,grey,,-0.0813743578033828,-0.31965131418457154,-0.3287739016605487,-0.16669921871326704,-0.00660482070937027,-0.1613024027072133,-0.3184575573793564
Tnfsf10,blue,0.800067102823672,0.2837630023019106,0.800067102823672,0.5361411627633168,0.27556884000783055,0.17962007236700397,0.5343221570832865,0.7799201764093993
Slc23a1,blue,0.5380344147017748,0.6524850301608524,0.5380344147017748,0.3738918072758334,0.2642355425639438,0.0629441880861896,0.3838233263409414,0.3965872126149161
ENSMUSG00000113238,blue,0.19597230125152432,-0.012775804231287099,0.19597230125152432,0.16183435967615714,0.1654173389267479,-0.10601762714511875,0.18139002739014568,0.08942744435549492
ENSMUSG00000118210,turquoise,0.17626255276557445,0.07719254191512417,0.2065308980446341,0.16745789054394372,-0.07871515435252983,0.18744630592457773,0.16387774396852997,0.17626255276557445
ENSMUSG00000117289,grey,,-0.10710459568159648,-0.3709300038010669,-0.100236282749844,-0.13011028501166425,-0.21479822675392019,-0.08620639177811923,-0.2595546530872889
ENSMUSG00000102459,blue,0.23244685557863404,0.18527193594790328,0.23244685557863404,0.2628523546231271,0.05746113419329036,-0.0728626867081367,0.11804572634332007,0.09300203695207028
ENSMUSG00000085158,grey,,-0.11740529085714348,-0.0381871854466505,-0.11765189682441457,-0.31005254556995304,0.05654328133591379,-0.09664240059419653,-0.043943035282737276
Gm7803,turquoise,0.283949755329307,0.03078493508601177,0.3518534389160335,0.002224522001622119,0.42380082263105107,0.048502920168689435,0.3289485629735432,0.283949755329307
4930550C14Rik,turquoise,0.8045956990808485,0.19223144820409,0.5398928346932756,0.21608267233580827,0.4029521248492455,0.2409634169989797,0.36123059939982366,0.8045956990808485
ENSMUSG00000110533,grey,,-0.06050468128899554,-0.1888505325229136,-0.02319531664649983,-0.07381667206544194,-0.12265092563498088,-0.23538186172725578,-0.40134602315002676
Mag,turquoise,0.2382102105822799,0.013064618906917035,0.14142294076396372,-0.015423794766325254,0.07178406497990279,0.2629543376181051,0.23885765702528652,0.2382102105822799
ENSMUSG00000103189,blue,0.12286892956370113,-0.1501851578226971,0.12286892956370113,0.0958900695572501,-0.2923242230008034,0.03035151999884786,0.034770902131182176,-0.07548794614093333
ENSMUSG00000085001,turquoise,0.8802660740558307,0.3000904091195686,0.4775828920416553,0.2464563129798852,0.4742660623820301,0.26064084870073795,0.35145369173600655,0.8802660740558307
