gene,module_color,kME_assigned,kMEblue,kMEbrown,kMEred,kMEturquoise,kMEyellow
Ccdc124,brown,0.9508474556901134,-0.13527109384047098,0.9508474556901134,-0.6777647043101142,0.3673431389516352,-0.7747090570890973
Gm44126,yellow,0.423033769666162,0.20820195203107486,-0.4666923872535376,0.4452142234441727,-0.00711453907266261,0.423033769666162
ENSMUSG00000105565,brown,0.7805756108553759,-0.2147091835883453,0.7805756108553759,-0.7447627358951752,0.4376164759434788,-0.6534952592440334
BB218582,blue,0.8027286218873482,0.8027286218873482,-0.5453578125616384,0.3845191828966076,-0.4959537533174293,0.5662988647145428
Gpr61,blue,0.3279433044095073,0.3279433044095073,-0.02645207960926171,0.006426151121387865,-0.2215732846578246,0.19437306046092703
Arhgap45,brown,0.8174008920393111,0.041898097726010726,0.8174008920393111,-0.26774804543151687,-0.05204944485528093,-0.6408952649574013
Loxl1,brown,0.7412307308526229,-0.103921203083547,0.7412307308526229,-0.13432322430783789,-0.060078746121872306,-0.6855457648373484
ENSMUSG00000109397,turquoise,0.5015148387072935,-0.20521132952033583,-0.1421632411929739,-0.12933292246213415,0.5015148387072935,0.14359758195811573
Gapdh-ps16,blue,0.6543052458122467,0.6543052458122467,-0.5694110169856761,0.36067632730281957,-0.34397806646305557,0.6661772144676466
Ifi27l2a,blue,0.49076253786717533,0.49076253786717533,0.040527852333454385,0.3066597622465869,-0.2611885587765239,0.12215347161480729
ENSMUSG00000103408,brown,-0.023505717833574177,-0.03620952807732102,-0.023505717833574177,-0.04599239025363155,0.07004086777097124,0.024138721862821982
Cacna2d3,turquoise,0.7092605842345358,-0.2421392236600345,-0.06949334698850256,0.028081753730382044,0.7092605842345358,0.028065370693860288
Bmpr1b,yellow,0.7915572697788159,0.5171399890179185,-0.7418023863866195,0.3579029162616151,-0.11768388623055528,0.7915572697788159
Gm8307,yellow,0.32914335808625206,0.11353431508708989,-0.24180587329654196,0.2146393143441779,-0.21620761750847117,0.32914335808625206
Gm2245,yellow,0.239691045078099,-0.2790757264561198,-0.16515841266020848,0.16838119904233076,0.12036015677036972,0.239691045078099
ENSMUSG00000103727,turquoise,0.09019625291540548,0.050362675028509184,-0.10340968388503997,-0.06734246267366512,0.09019625291540548,0.15178455883980832
ENSMUSG00000058809,yellow,0.538242921232994,0.09604035770816706,-0.7346881380104527,0.610614865038281,-0.0765273974422391,0.538242921232994
Gm11454,turquoise,0.5401502752600297,-0.17483310358549006,0.2631880985108399,-0.4159673521458107,0.5401502752600297,-0.2646320568998069
Shisa6,blue,0.1945522942472714,0.1945522942472714,0.015503291452175497,-0.08996505836158773,-0.09961114267584331,0.12894629234538416
Rpl3l,blue,0.9464584498122456,0.9464584498122456,-0.09062527258676757,0.10722585453077223,-0.3479460779962656,0.1643096158684357
Fabp5,turquoise,0.7795063290275064,-0.5807050041787647,0.22628168199383183,-0.31178827611517035,0.7795063290275064,-0.12934794497335683
ENSMUSG00000116618,brown,0.4195902401801966,-0.11574132248855809,0.4195902401801966,-0.3178609959620682,0.2248184393836925,-0.33442085541940814
Fam222a,brown,0.6701902699635419,0.1280471348020481,0.6701902699635419,-0.47715597702774903,0.06058457578102915,-0.4966586300498802
ENSMUSG00000082292,red,0.7891122668694994,0.34340247467193935,-0.4833446593844538,0.7891122668694994,-0.37278037317386553,0.5790353042548378
Adamts13,turquoise,0.48384468311383394,-0.24523725881140127,0.49207891346435756,-0.3978182318982034,0.48384468311383394,-0.39955855932677475
Gm16070,yellow,0.8050075631446884,0.41805427373390563,-0.7526838289973615,0.5440259238703361,-0.44945669540574584,0.8050075631446884
Tex26,yellow,0.2289287513942975,0.08156616330170187,-0.23093308788076017,0.21419263257008261,-0.2727333051414518,0.2289287513942975
Plscr2,red,0.713448146125167,0.5327015999563028,-0.6924479601423427,0.713448146125167,-0.5638258904710648,0.762528777082456
ENSMUSG00000103904,brown,0.43232528872169806,-0.228413890808374,0.43232528872169806,-0.33196492499884456,0.06678768415493073,-0.3210269550505346
Trim30a,red,0.8930425620352832,0.42165189045808227,-0.7434869894820159,0.8930425620352832,-0.4716161917987342,0.7704769424337118
ENSMUSG00000089961,yellow,0.22386282002818675,0.14529100058471744,-0.12729664717209488,0.22283685254051447,-0.10400824581745007,0.22386282002818675
ENSMUSG00000108713,turquoise,0.4144641561473896,-0.4383162010466472,0.33595339611451785,-0.34153219040032734,0.4144641561473896,-0.2504025740403202
Cfap44,yellow,0.30125935130535264,0.21497660722782544,-0.22898925328219427,0.2101756039701573,-0.13815968049956803,0.30125935130535264
ENSMUSG00000085743,yellow,0.3280802497170157,-0.2254415935221433,-0.24645422737070843,0.025947605813746877,-0.06987768359580038,0.3280802497170157
Rpl21-ps12,turquoise,0.6082452772622836,-0.2973256659850008,0.07328971841411963,-0.22613966007340267,0.6082452772622836,-0.011904517573028623
Cpa2,yellow,0.20387298034196277,0.024869709820469488,-0.1150664025213121,0.044901622595678356,-0.17218779170515724,0.20387298034196277
Gm16731,blue,0.34717060246160325,0.34717060246160325,-0.020648986265292695,-0.0335994784410977,-0.16888023668425592,0.14385822287590194
C9,yellow,0.7572477237097959,0.18727351703575348,-0.7341185640264575,0.37985258204310157,-0.29734037538815505,0.7572477237097959
Krt19,blue,0.14817098459522593,0.14817098459522593,0.1915018602076995,-0.13133425412305189,-0.005797391336048711,0.011653652969026915
ENSMUSG00000110598,yellow,0.3492141978580959,0.031524573760439156,-0.2687731930819378,0.08078399980407935,-0.04449981399607731,0.3492141978580959
ENSMUSG00000044021,blue,0.3449034381267318,0.3449034381267318,0.27683350230767284,-0.1835659613293637,-0.32061859861675407,-0.274934726198421
Dtna,blue,0.9316505641912756,0.9316505641912756,-0.51179645720228,0.4010431159111456,-0.5709412783573705,0.5394324447768936
Mybl2,turquoise,0.8239570279276001,-0.4500636389417741,0.576485778278685,-0.5734885359187603,0.8239570279276001,-0.4346838516803055
Xlr3b,yellow,0.11798029506674236,0.09794221954680987,-0.1779466768673214,0.1429612637709814,-0.18776559085746336,0.11798029506674236
Gm23238,brown,0.36061777301358156,-0.09182645905506852,0.36061777301358156,-0.4140164170864732,0.1862271432123683,-0.2800396672795521
ENSMUSG00000106300,turquoise,0.7735176279035293,-0.2705914273638914,0.035985678525656685,-0.31875381950197845,0.7735176279035293,-0.03185589557801425
ENSMUSG00000108871,brown,0.5858813941634798,-0.0060546456738106305,0.5858813941634798,-0.4205232212891762,-0.02624732648326923,-0.4979925118391314
Adamts4,turquoise,0.3498166808242293,-0.34502230456965205,0.46507860376066934,-0.1612910585268561,0.3498166808242293,-0.4777435930354777
Uchl4,turquoise,0.1534210938719022,-0.09745392557441795,-0.10836649654401118,-0.0525685395824156,0.1534210938719022,0.15445140826059786
Pdia2,brown,0.3253483949191639,-0.10469590859300563,0.3253483949191639,-0.35024666735498966,0.19214376793719715,-0.27943406636895324
ENSMUSG00000090186,yellow,0.8223716738416624,0.4510874123519318,-0.7073226555205813,0.4959605622529549,-0.31070853631159856,0.8223716738416624
Fam217a,yellow,0.7164832491605045,0.41894115078484184,-0.559214763353411,0.46114054176093866,-0.36645937782336574,0.7164832491605045
ENSMUSG00000092220,yellow,0.18520910627183512,-0.09631370134921198,-0.1240184545300506,-0.013893784862080743,0.019878085129389093,0.18520910627183512
ENSMUSG00000115969,brown,-0.002549817804770272,-0.09674475924991066,-0.002549817804770272,0.11449794136000513,-0.03910465314664978,0.10574654354197333
ENSMUSG00000085375,brown,-0.051259601898146025,-0.06896137185162729,-0.051259601898146025,-0.00587114360347556,0.03495264808100229,0.032229421391634386
Adgrd1,brown,0.700048337930539,-0.14766554433091356,0.700048337930539,-0.13365039908731058,-0.06610667994942739,-0.7233396519485745
Upk1a,brown,0.7541793631492317,-0.41968792506189395,0.7541793631492317,-0.6019602618276697,0.4711428410272112,-0.6303045856563909
D030018L15Rik,turquoise,0.2730332693365255,-0.04803592935998592,0.09569891932370622,-0.03624531682220711,0.2730332693365255,0.023479592372534778
Trim30d,red,0.8446494297389995,0.4172048366731495,-0.7266366884479888,0.8446494297389995,-0.46778708878240777,0.740421844273207
ENSMUSG00000099757,red,0.4754490081010276,0.2855727511324674,-0.3503626630075035,0.4754490081010276,-0.28161554564375074,0.4005811203286089
ENSMUSG00000104625,turquoise,0.39684023299784127,-0.16469883780336203,-0.5104686497640181,0.1477228726029434,0.39684023299784127,0.48477006198703887
Ccdc83,turquoise,0.3929086519044764,-0.18770000739397963,-0.08012588443636058,-0.09371219361960915,0.3929086519044764,0.06508197477445317
Whrn,brown,0.7397906848134186,-0.3925045733362949,0.7397906848134186,-0.7174122366683354,0.7139116583363441,-0.6528469564316959
Scrib,brown,0.9525456394343111,-0.19873252732745414,0.9525456394343111,-0.7268205540222447,0.30430915569959555,-0.7807745115905006
ENSMUSG00000105679,turquoise,0.1973191787945667,-0.14388375144541363,0.10262092647697234,-0.1520288247159182,0.1973191787945667,-0.010487165558407913
ENSMUSG00000111436,yellow,0.5883888003995535,0.36928773014310134,-0.6258668804024548,0.5313444165899626,-0.34332636997177424,0.5883888003995535
ENSMUSG00000085110,red,0.3620981521442194,0.060267490916105816,-0.11666675594616616,0.3620981521442194,-0.22917737435577182,0.0657730952650296
ENSMUSG00000116947,blue,0.2970540777291035,0.2970540777291035,0.1953078186450529,-0.2513302564085615,-0.4485374562250977,-0.17013165612611533
ENSMUSG00000109359,yellow,0.4555725046753685,0.25681265030633155,-0.4045246679884803,0.49796130991179705,-0.13203345241403275,0.4555725046753685
Igsf23,brown,0.24338787420842806,0.06078768141123367,0.24338787420842806,0.02182116385254007,-0.21620998983489648,-0.15933534449137124
Ptpru,brown,0.749573397107474,-0.3586317682993471,0.749573397107474,-0.7292050705434716,0.43969848627367364,-0.7207038007466063
Snora64,brown,0.2834312247430445,-0.20833853837691593,0.2834312247430445,-0.4493905844992714,0.20979814262897103,-0.22615061622015575
Gng13,turquoise,0.6041457347569816,-0.2851967786494048,0.31246552555431095,-0.3401936761766036,0.6041457347569816,-0.32387312942928326
Pi16,brown,0.5854295973091987,0.0658343675658149,0.5854295973091987,0.02123736098198864,-0.09895860505912095,-0.5128033339329777
Ankdd1a,brown,0.560991438719943,0.0390653915099171,0.560991438719943,-0.4257010538273184,-0.38166340174220603,-0.4947047182282744
ENSMUSG00000114372,blue,0.4928452350055351,0.4928452350055351,-0.21784113415868173,0.027183817364180275,-0.19104414073694836,0.3293934055020382
Mrgprb1,red,0.7482506527815291,0.14231183932007263,-0.6794027681382728,0.7482506527815291,-0.3573105289519275,0.6819052161888732
Mir719,turquoise,0.1555540781229669,-0.13058292336506017,0.0696884028650861,-0.026083858499052762,0.1555540781229669,-0.04417972402484439
ENSMUSG00000095956,brown,0.19408151523998865,-0.0017659607968892807,0.19408151523998865,0.02454511374786089,-0.20619397921848479,-0.12132560028273784
Ms4a2,red,0.7131559196390587,-0.04727157158620882,-0.6038788165808362,0.7131559196390587,-0.29674788323003776,0.5785042443772562
ENSMUSG00000057886,yellow,0.44995170152849845,-0.09185807659608637,-0.4648785430674725,0.255382725742556,0.11184585218549123,0.44995170152849845
Gm1043,brown,0.3182204049400984,0.09712476785773039,0.3182204049400984,-0.04578381908737029,-0.1748489004607207,-0.21996436733425728
ENSMUSG00000065870,brown,0.168208892042581,-0.05059672743057122,0.168208892042581,-0.2502499323304425,0.06608311085575072,-0.18245368065611356
Hcn3,brown,0.6399883552360476,-0.025465669516064562,0.6399883552360476,-0.4875850769692053,0.17637377013304242,-0.5397084773023642
Fscn1,brown,0.7507586582148036,-0.260603968250052,0.7507586582148036,-0.47441541758872974,0.585057836948886,-0.5951098847028621
ENSMUSG00000081824,blue,0.37462891407389315,0.37462891407389315,-0.5511922506474543,0.246068481015954,-0.34828813167122546,0.5978275659955516
ENSMUSG00000087357,brown,0.3069059882130046,-0.17992981616948583,0.3069059882130046,-0.3462436603211164,0.19004571298701003,-0.296123853367217
Cntn6,blue,0.2933462006396291,0.2933462006396291,-0.34261827422180996,0.38923710436386144,-0.46395446832381854,0.27051776038820063
Nbeal2,brown,0.9166401073463624,-0.2516503200058501,0.9166401073463624,-0.6941761723787084,0.22591778931403142,-0.7508914561613913
Fscn2,brown,0.660744565718057,0.09728273798776489,0.660744565718057,-0.4575821350314438,0.1139132759444955,-0.5571330020696432
Phldb3,brown,0.9487216060820702,-0.17195409611428727,0.9487216060820702,-0.7674007580622658,0.29853364191938087,-0.7927641904734581
ENSMUSG00000081022,yellow,0.3574946739430399,-0.13159591026161063,-0.27323089030814984,0.054165296866625606,-0.15533695797823427,0.3574946739430399
ENSMUSG00000103486,brown,0.32280949810906745,-0.14842681687322046,0.32280949810906745,-0.2591446722973307,0.1639352955679542,-0.2673136917446621
Hhip,turquoise,0.6124660271417144,-0.24086057502694597,-0.2346943814453458,0.030929457270980898,0.6124660271417144,0.16302458298779485
Cck,blue,0.47536757984905803,0.47536757984905803,-0.32976775549129395,0.3091649390691694,-0.5693536469044033,0.3952570156087371
Grin2d,brown,0.8727922806046755,-0.08351293254314533,0.8727922806046755,-0.5630714512100157,0.08221991060645813,-0.7068568567672439
Pkhd1,yellow,0.43740091859213875,0.13403247378653985,-0.35017358743502475,0.13565250017936076,0.10197988406721055,0.43740091859213875
Rgn,yellow,0.2704170119360649,-0.39990074518994523,-0.12016376955083874,0.046166173786393795,0.00548829513677607,0.2704170119360649
Igfbp2,brown,0.5834023136198709,-0.3609731842426606,0.5834023136198709,-0.09476608160355314,0.19620206631231374,-0.47165911155776774
Lrrn4,blue,0.32188494115711264,0.32188494115711264,-0.2630527797773379,0.4922665240978118,-0.45326801393904925,0.27093385871608416
ENSMUSG00000109307,turquoise,0.22213403017480096,-0.14682216375503673,0.08810715889662099,-0.14594153309707736,0.22213403017480096,-0.06809993547150511
Ctnna3,blue,0.895198203232856,0.895198203232856,-0.422304432637323,0.2728192166217825,-0.6247405044830328,0.5309215054271333
Trim66,blue,0.6479524354166553,0.6479524354166553,-0.20160764856695676,0.12575879918005153,-0.6021578567915454,0.35241193750731964
Gm7588,blue,0.14582227249464214,0.14582227249464214,-0.10039433953306659,0.13855077856803066,-0.09454477355849009,0.1287184824300084
Gpha2,brown,0.6279274411716196,0.255451300228538,0.6279274411716196,-0.48489551178748297,-0.15883419810878657,-0.45491915344235334
Slc8a2,turquoise,0.6235329335119333,-0.12126563561480129,0.608706616276035,-0.5492559847327602,0.6235329335119333,-0.434733867561662
Rnf128,yellow,0.8616368145621598,0.548396604699177,-0.8144748053917924,0.6196544900672226,-0.522747013010194,0.8616368145621598
ENSMUSG00000114070,yellow,0.569642428359536,0.28385355865794715,-0.4555951458728086,0.4115833071130756,-0.10752999540676576,0.569642428359536
ENSMUSG00000086173,yellow,0.13966741150104747,0.12941953879257015,-0.12341252046571113,0.14759734596577134,-0.1663384550366253,0.13966741150104747
Tnip3,red,0.8208876297887414,0.23745383935086953,-0.6980293598214143,0.8208876297887414,-0.4155331951741184,0.6375628762971789
Hfm1,yellow,0.4239400566603636,0.17246681652418924,-0.4211399836486468,0.24980371418360986,-0.3028360496177463,0.4239400566603636
ENSMUSG00000110686,brown,0.71935616814494,-0.11301183398515084,0.71935616814494,-0.4723321803596908,0.20894305402838487,-0.6172234564755954
ENSMUSG00000101906,red,0.49498717254283775,-0.025999378926977866,-0.36877256067641306,0.49498717254283775,-0.09668149594905297,0.40643599274346326
ENSMUSG00000112734,blue,0.7090010685016079,0.7090010685016079,-0.7862974514733697,0.5308043445417933,-0.5478425782521457,0.7950677769530903
ENSMUSG00000089702,yellow,0.19875047043651045,-0.005842169961388249,-0.12166235743206383,0.009522848728506115,0.13396629589755554,0.19875047043651045
Trmt61a,brown,0.9303489705809703,-0.2537860637075365,0.9303489705809703,-0.7075968617401925,0.45856040229506956,-0.7903328718927463
Fgf18,brown,0.6238430357295702,0.18125855049098832,0.6238430357295702,-0.46044131713178715,-0.3542340298648916,-0.5707033702088083
ENSMUSG00000103219,blue,0.3225469691697006,0.3225469691697006,-0.09338147037867699,0.09561576627572484,-0.328937213039137,0.13048095117767816
Rgs8,turquoise,0.6402552604581708,-0.2703739025048778,0.14792672600515133,-0.22476010898476026,0.6402552604581708,-0.05562974926468979
C130083M11Rik,turquoise,0.1418879291919717,0.11589221828494131,-0.19457991302898944,0.021389730378115254,0.1418879291919717,0.2595976697245905
Gm15471,yellow,0.5350098729911478,0.23543100722667795,-0.3568083542165241,0.3042600533091312,-0.15169413474948715,0.5350098729911478
Tsc22d4|Spacdr|Gm57848,brown,0.9340190536586135,-0.0768202503549481,0.9340190536586135,-0.6621648695729179,0.1565501458367283,-0.7427381400218092
Prss41,turquoise,0.5112143871450694,-0.20564673105412168,0.16239981760465663,-0.2944920757016585,0.5112143871450694,-0.2079054462709897
ENSMUSG00000097542,brown,0.28965303396230624,-0.10390554672374096,0.28965303396230624,-0.227429497661358,0.19678613686697563,-0.24478080151722514
ENSMUSG00000097148,blue,0.6893973502929759,0.6893973502929759,-0.21815572033025418,0.10931407543116,-0.24333724488484007,0.2993230575301224
ENSMUSG00000103636,yellow,0.3798487184618193,0.0558334176239181,-0.38463303664562104,0.28112904878983797,-0.227297686620483,0.3798487184618193
Gm20735,blue,0.669885290821444,0.669885290821444,0.04368282598340458,-0.04583648254415316,-0.19421995363943503,0.030843788099662914
Dcc,turquoise,0.5085338966113335,-0.04045687840572681,-0.17654321395666317,-0.008344800127380642,0.5085338966113335,0.17953837037651962
Bhlhe22,brown,0.2206445157049068,-0.39019544377174675,0.2206445157049068,-0.0011349953484570741,0.06646836909194662,-0.3087259048578168
Sh2d3c,brown,0.7601634015529461,0.0744210254036532,0.7601634015529461,-0.3787201279356108,-0.12819800362948047,-0.5972084980232345
Neurl2,brown,0.6892217065593813,0.43738306758804524,0.6892217065593813,-0.41181127599736794,-0.10960730662084016,-0.4886127599977135
Gm37500,yellow,0.39484108430406006,0.18210703751833568,-0.22765606005658065,0.25023507985425464,-0.22394685610728088,0.39484108430406006
Tlr13,red,0.7313478659363905,0.009392188277201194,-0.44811790918651817,0.7313478659363905,-0.10334646187093445,0.5307820528041608
ENSMUSG00000105136,yellow,0.8145666625947197,0.37351283638534505,-0.8068770363891057,0.7503419201266572,-0.5357213699664325,0.8145666625947197
Gm15850,turquoise,0.5387246271695456,-0.10661057355254257,0.013306395014751771,-0.13125968481485792,0.5387246271695456,0.06731158154733802
ENSMUSG00000109529,yellow,0.5141874673864044,0.30858660062734455,-0.5557729306413941,0.6038656996524454,-0.2085919696164485,0.5141874673864044
Prx,brown,0.8520971739311325,0.023503633328897815,0.8520971739311325,-0.5735741620809672,-0.007676806634601856,-0.7251088953555507
ENSMUSG00000111763,turquoise,0.3180133936262508,0.05136090014432107,-0.41250530061487767,0.10208923448223961,0.3180133936262508,0.539165392630896
ENSMUSG00000086949,brown,0.677352981185335,-0.2479716061971791,0.677352981185335,-0.5312924454600261,0.2449650694284334,-0.5960804124369639
Pcnx3,brown,0.9449477786042539,-0.20179161661294603,0.9449477786042539,-0.7440498510734123,0.3070694995751117,-0.7778957139774147
ENSMUSG00000089785,brown,0.0426186420294743,-0.034630033099478305,0.0426186420294743,-0.11398332666705593,0.08286314436328975,-0.02460744837200404
ENSMUSG00000098549,turquoise,0.1673176128690461,0.06958293241314233,-0.31883722014678295,0.08499059637658962,0.1673176128690461,0.32759697653413106
Uhrf1,turquoise,0.7906060638984098,-0.4350200573843435,0.40809446110520836,-0.42509220533574965,0.7906060638984098,-0.2726558234776036
Lrrtm2,turquoise,0.28760009338134335,-0.010288900649203455,-0.19232378977691547,-0.02337664993653577,0.28760009338134335,0.30209230049472013
ENSMUSG00000105700,yellow,0.21335844957213887,0.09286399768578983,-0.3094733748797839,0.3276143805054435,-0.1653679981444427,0.21335844957213887
Lncbate3,brown,0.17718353572604886,-0.1243354354737538,0.17718353572604886,-0.149768159860931,0.01900659774745917,-0.12452849781584811
Cldn11,red,0.5333817550191944,0.04568462263069346,-0.10683133405728715,0.5333817550191944,-0.4371403605989429,0.0007775289222581515
Fcho1,brown,0.8766824676310107,-0.09696343034858552,0.8766824676310107,-0.6925926378010536,0.09468600234943371,-0.7144472273149959
ENSMUSG00000107759,brown,0.6255572572271516,-0.1122180822462636,0.6255572572271516,-0.1885306147341701,-0.05947086302438783,-0.545694464998681
Srl,blue,0.9834859722220811,0.9834859722220811,-0.2978461765473596,0.24708132484212852,-0.4202765557534776,0.36849124259506827
Rpl19-ps1,brown,0.2889757307803055,-0.05914263093901193,0.2889757307803055,-0.08661177497752606,0.13158959480493732,-0.27318207576900067
Halr1,turquoise,0.4299108018309177,0.038017397367891274,-0.12133207147817655,0.017927297145304402,0.4299108018309177,0.1608468827531101
Gm2808,blue,0.27641598525406474,0.27641598525406474,0.11773514842780727,-0.1003968173173513,-0.10293440680314758,0.18275643152845036
Nfe2l3,turquoise,0.8231647116300529,-0.4573184421498513,-0.17308447340320296,-0.1317066289857712,0.8231647116300529,0.13943126168629771
Spag5,turquoise,0.8249754942544884,-0.4165030201913031,0.24270653872251507,-0.3505413648060718,0.8249754942544884,-0.15514457115961303
ENSMUSG00000093452,brown,0.533839126970092,0.07950839740763371,0.533839126970092,-0.24754212309495796,-0.2546731118991614,-0.479249684077772
ENSMUSG00000046341,turquoise,0.5188191345807049,-0.18679120478524042,0.2567615058019752,-0.29460037281392004,0.5188191345807049,-0.20127572405162986
Nanog,turquoise,0.3381824592092436,-0.03685432242039378,-0.18474561779352985,0.06741588743759172,0.3381824592092436,0.20909806756225938
ENSMUSG00000087344,blue,0.6383166048840436,0.6383166048840436,-0.09526897369930135,0.07056392803742714,-0.39006852117950896,0.09972565061515067
Bcl9l,brown,0.9039559538341536,-0.08077066845329885,0.9039559538341536,-0.7479331843581535,0.22719742341601515,-0.6967204565377458
Gvin1,yellow,0.5592313756329186,0.3470765537963139,-0.5662509352286216,0.5880879747687825,-0.2977995824179745,0.5592313756329186
Otud7a,brown,0.6399503364898864,-0.2048200611548475,0.6399503364898864,-0.4938534717502645,0.35961680679597663,-0.4350930504595358
Rpl18-ps1,brown,0.5629760849067401,0.038984108262111385,0.5629760849067401,-0.4870944576530232,0.017669385736036325,-0.40388259943342286
ENSMUSG00000086061,turquoise,0.5836501734814704,-0.4045761144564659,0.19797235270114813,-0.3013676352723584,0.5836501734814704,-0.2416528979272142
Gm6377,red,0.7852030264424906,0.22117477080512166,-0.6873830855617611,0.7852030264424906,-0.5449906437876331,0.5745253729113239
ENSMUSG00000099758,brown,0.7532568400623327,-0.008123987393503986,0.7532568400623327,-0.5050654015981597,0.06356112224567007,-0.638511571946129
Ncr1,red,0.553067999749217,0.27794507767763926,-0.216089625939486,0.553067999749217,-0.36567167992455035,0.2794141971841118
Gm19510,turquoise,0.565139883803464,-0.3338934370458661,-0.07981842346283806,0.009739311432790113,0.565139883803464,0.16548921373348008
Cacna2d1,blue,0.8570464041740098,0.8570464041740098,-0.6623331271623074,0.5112713536040181,-0.5896259697899625,0.6651554985919511
ENSMUSG00000112522,yellow,0.3976127929796411,0.12597709476939178,-0.3355363494945982,0.13313690105588943,-0.10039469785678083,0.3976127929796411
ENSMUSG00000113505,blue,0.6542376298093282,0.6542376298093282,-0.6579187396709255,0.48687760845352457,-0.5302207986740407,0.6641513922342512
ENSMUSG00000110320,yellow,0.2915991739463712,0.10897540908878006,-0.19440140829627484,0.02450991414874394,-0.024441516851723362,0.2915991739463712
Hmcn2,blue,0.6029383813010223,0.6029383813010223,0.35585256071897553,-0.11564645861849068,-0.3141579153808323,-0.238684612853929
Ptprt,blue,0.3377969533516315,0.3377969533516315,-0.05008221355072522,0.06513889170529938,-0.37929402016747216,0.195298738339965
Angptl1,red,0.6947663558958898,0.1367469040526465,-0.30811084857920695,0.6947663558958898,-0.3535902759682788,0.24152836643277098
Ccl8,red,0.4633988847769491,-0.2648061962597609,0.11817638435179097,0.4633988847769491,0.05727412977138995,-0.18931201468685882
Gpr31c,yellow,0.3957982487588684,0.0996353511740974,-0.16561585423459801,0.31505135458902067,-0.04127179822883748,0.3957982487588684
Gm5535,red,0.5109609188540853,-0.015939692672298514,-0.35815276687665704,0.5109609188540853,-0.0887146629427808,0.37943785129433505
Miat,brown,0.4338657836529364,-0.23209970610621541,0.4338657836529364,0.025723134681239837,0.0752200946050608,-0.49747577291517037
Gm5281,blue,0.2291338432877236,0.2291338432877236,0.07535063671837186,0.20815543271516357,-0.24937811085540992,-0.027683530126549113
Rtn4rl2,brown,0.6757529941315538,0.023533082327431697,0.6757529941315538,-0.3254827758730226,0.1657476275858835,-0.5510565779621162
Cyp4f14,blue,0.4885339341992413,0.4885339341992413,-0.043934023946311865,0.09716487226418459,-0.1849147799710291,0.1689306341040324
ENSMUSG00000107429,turquoise,0.5386236627269115,-0.21329126652670738,0.22757562463597858,-0.28726310786146364,0.5386236627269115,-0.043121688194351596
ENSMUSG00000064339,yellow,0.8596968699049197,0.493990648751353,-0.7873450814467343,0.40048634003669353,-0.3851407136995064,0.8596968699049197
Shisa8,brown,0.28994587820346257,-0.022841670169869776,0.28994587820346257,-0.2487347206816895,0.020198913088960827,-0.17056567727995736
Lmod1,blue,0.8337384919131197,0.8337384919131197,0.07457097187179339,-0.07592479220879161,-0.4709181470604749,0.03789256440941586
Mamdc4,brown,0.7241241902651882,-0.04911344111593661,0.7241241902651882,-0.5717537735866104,0.23084215767963295,-0.5861196709343721
Dhrsx,brown,0.9333426912494992,-0.21510710589914694,0.9333426912494992,-0.6982132746200704,0.3772686351970456,-0.7431469157416075
Pira2,red,0.795359937092104,-0.07259027858154685,-0.34708816609040755,0.795359937092104,-0.2802811976668627,0.33292983448438407
Spata22,yellow,0.5632661244216024,0.25374243541027425,-0.5291001102746623,0.280963677363904,-0.18810520761126293,0.5632661244216024
ENSMUSG00000109353,turquoise,0.2605694331820828,0.025071048341679645,-0.42570916935857955,0.0752643978368981,0.2605694331820828,0.5054007432988762
Gm13446,blue,0.5480453450578368,0.5480453450578368,-0.2776705569843842,0.21100620010057253,-0.3194596724972286,0.41952338402375433
Kndc1,turquoise,0.5916081413685037,-0.1926376392158837,0.32759610326107236,-0.2836387057199045,0.5916081413685037,-0.2878667007270473
Treml2,red,0.5303269363809043,0.20100433728632033,-0.1025414683881631,0.5303269363809043,-0.26655481441820117,0.154512897959488
Gm13415,turquoise,0.6307434641867218,-0.3544272934198253,0.19824496401799188,-0.16782878769583803,0.6307434641867218,-0.09359114531610634
Gm5780,brown,0.5775016273900303,-0.2545415755451267,0.5775016273900303,-0.4415333898700822,0.18277654501146204,-0.6163453277021079
Hdx,red,0.7853484608310753,0.39750560793396017,-0.8381202048687068,0.7853484608310753,-0.44972783072435457,0.8786121502385298
ENSMUSG00000085295,red,0.30341247053674725,-0.07888026415855368,-0.17848218158583742,0.30341247053674725,0.07299262561046291,0.25412350327117056
4930556C24Rik,turquoise,0.47308642709309645,-0.2383182089741352,-0.274466607436054,0.017493809829033823,0.47308642709309645,0.21937925923571533
Actl11,brown,0.2915206568872651,-0.0865599956970054,0.2915206568872651,-0.16305086133998845,-0.11353360886307717,-0.19710212204600291
ENSMUSG00000116498,yellow,0.6369108499971883,-0.12115216945602118,-0.5336165718160285,0.15504321164979779,0.14795379352018115,0.6369108499971883
ENSMUSG00000101903,yellow,0.43721007702085557,0.14311213128378164,-0.357238683680284,0.4158998219415217,-0.3883053172508873,0.43721007702085557
ENSMUSG00000104545,turquoise,0.4587889803693772,-0.03990375366746169,-0.2757267765498207,0.026230465688730265,0.4587889803693772,0.20590885354198046
Amy1,yellow,0.671501689210972,0.6291261888446589,-0.5896050717885842,0.5120300311443072,-0.48343338317276774,0.671501689210972
Ccl5,blue,0.23882876488723556,0.23882876488723556,0.06669475140451886,0.35293174670128363,-0.32169269832227215,0.039675123355250454
