"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds"
"REACTOME_INTERFERON_SIGNALING",0.946308724832215,1,0.112843355675562,-0.163864616095383,-0.847082906005103,246,"reactome","Chuk; Trim68; Ifngr1; Hspa1a; Irf3; Trim10; Ifitm1; Hspa1b; Flna; Mid1; Socs3; Eif4a2; Trim2; Ifit1bl1; Tubb4b; H2-T23; Ifi35; Fkbp5; H2-M2; Trim21; Isg20; Ranbp2; Vcam1; Fancf; Camk2d; Faap100; Gbp10; Ikbkb; Hspa5; Ifng; Fance; Psmb8; Dnajc3; Rnasel; Trim17; Nup210; Ppm1b; Eif4e3; H2-D1; Isg15; Tyk2; Oasl1; Mavs; Tubb1; Ifi44l; Trim46; Irf8; Trim34a; Irf7; Trim25; Irf2; Socs1; Ikbkg; Nedd4; Gbp8; Ppp2r1a; Trim5; Ilf3; Usp18; Ifitm2; Faap20","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERLEUKIN_10_SIGNALING",0.600877192982456,0.847846992200021,0.0546808488785442,0.270434769190568,0.919228329915037,43,"reactome","Timp1; Lif; Ptgs2; Il18; Ccr2; Il1rn; Il6","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING",0.226818830242511,0.517968504120575,0.105125131597001,0.323004650803326,1.15688835497448,55,"reactome","Gsta1; Gsta5; Pitpna; Hnrnpdl; Rplp0; P4hb; Msn; Serpinb2; Gsto1; Pdcd4; Cfl1; Ppia; Psme2; Rala; Capza1","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERLEUKIN_12_SIGNALING",0.0662824207492795,0.2497467321065,0.208955027549354,0.407462897008756,1.3957963515171,45,"reactome","Gsta1; Gsta5; Pitpna; Hnrnpdl; Rplp0; P4hb; Msn; Serpinb2; Gsto1; Pdcd4; Cfl1; Ppia; Psme2; Rala; Capza1","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERLEUKIN_17_SIGNALING",0.576388888888889,0.831808278867102,0.102449405629826,-0.220005487921829,-0.925311118764523,70,"reactome","Chuk; Mapk11; Irak2; Map3k8; Il17re; Nod2; Creb1; Btrc; Nod1; Nfkb1; Ikbkb; Jun; Dusp3; Dusp4; Il25; Il17rb; Rps6ka2; Rps6ka5; Ikbkg; Ppp2r1a; Ppp2r5d; Tab1; Mef2a","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING",0.408163265306122,0.707767923923496,0.0665892104103933,0.249419389107236,1.03544461786783,136,"reactome","Casp1; Il36a; Ikbip; Il1rap; Il1f10; Il18; Il36b; Ager; Tab2; Map2k6; S100b; Il1rl2; Ptpn9; Nkiras2; Traf6; Tab3; Mapk8; Il1rn; Rps27a; Il36g; Il36rn; Alox5","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERLEUKIN_1_SIGNALING",0.961229946524064,1,0.0285743975105342,0.176015849965422,0.702164239492187,100,"reactome","Ikbip; Il1rap; Ager; Tab2; Map2k6; S100b; Nkiras2; Traf6; Tab3; Il1rn; Rps27a","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING",0.00441569321564186,0.0429689517125354,0.407017918923954,-0.585535005813114,-1.8541985518037,20,"reactome","Il22ra2; Il20ra; Socs3; Il20; Jak3; Stat4; Stat5b","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING",0.00435072733848717,0.042885740907945,0.407017918923954,-0.444362939413611,-1.68907745291335,42,"reactome","Il2rb; Lck; Il9r; Il21r; Il3ra; Il15ra; Il15; Jak3; Csf2ra; Stat4; Stat5b; Havcr2; Il2ra; Il2; Csf2rb2; Il2rg; Pik3r1; Inpp5d; Pik3cd","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERLEUKIN_37_SIGNALING",0.666129032258065,0.90233920443301,0.0544555953940371,0.303396531220082,0.86010377172766,19,"reactome","Casp1; Ptpn9; Stat3; Smad3; Ptpn13","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING",0.222591362126246,0.514102225496601,0.170932335370056,-0.29446420550904,-1.14058321126819,47,"reactome","Il2rb; Tec; Il3ra; Jak3; Csf2ra; Rapgef1; Stat5b; Blnk; Crkl; Il2ra; Hck; Il2; Csf2rb2; Il2rg; Pik3r1; Inpp5d; Pik3cd","skin","MHU-2_femoral","GLDS-239"
